entry_time,exit_time,position,instrument,entry_price,exit_price,exit_reason,risk,shares,gross_pnl,fees,net_pnl,equity_before,equity
2002-07-01,2002-07-31,long,soybeans,549.5,567.5,rebalance,27.475,18,324.0,1.98,322.02,100000.0,100322.02
2002-07-01,2002-09-30,long,corn,232.75,251.5,rebalance,11.6375,43,806.25,2.0,804.25,100322.02,101126.27
2002-07-01,2002-12-02,long,wheat,315.5,372.0,rebalance,15.775,32,1808.0,2.02,1805.98,101126.27,102932.25
2002-07-31,2002-12-02,long,oil,27.02,27.27,rebalance,1.351,380,95.0,2.05,92.95,102932.25,103025.2
2002-09-30,2002-12-31,long,gold,323.9,347.6,rebalance,16.195,31,734.7,2.01,732.69,103025.2,103757.89
2002-12-02,2003-01-31,long,soybeans,578.5,564.0,rebalance,28.925,17,-246.5,1.97,-248.47,103757.89,103509.42
2002-12-31,2003-02-28,long,oil,31.21,36.76,rebalance,1.5605,331,1837.05,2.07,1834.98,103509.42,105344.41
2003-01-31,2003-03-31,long,gold,368.3,335.9,rebalance,18.415,28,-907.2,2.06,-909.26,105344.41,104435.14
2003-02-28,2003-04-30,long,wheat,312.5,279.5,rebalance,15.625,33,-1089.0,2.06,-1091.06,104435.14,103344.08
2002-12-02,2003-06-02,long,corn,240.25,241.5,rebalance,12.0125,43,53.75,2.07,51.68,103344.08,103395.77
2003-03-31,2003-06-30,long,soybeans,574.5,621.25,rebalance,28.725,17,794.75,1.95,792.8,103395.77,104188.56
2003-04-30,2003-07-31,long,gold,339.1,354.0,rebalance,16.955,30,447.0,2.03,444.97,104188.56,104633.53
2003-06-02,2003-07-31,long,wheat,318.75,348.5,rebalance,15.9375,32,952.0,2.04,949.96,104633.53,105583.49
2003-07-31,2003-09-01,long,corn,206.0,233.25,rebalance,10.3,51,1389.75,2.1,1387.65,105583.49,106971.14
2003-07-31,2003-09-01,long,soybeans,532.5,595.0,rebalance,26.625,20,1250.0,2.13,1247.87,106971.14,108219.01
2003-06-30,2003-09-30,long,oil,30.15,29.19,rebalance,1.5075,358,-343.68,2.16,-345.84,108219.01,107873.17
