,dlyret
2010-08-17,96867.6209449768
2010-08-18,97103.351354599
2010-08-19,95421.29039764404
2010-08-20,95181.41746520996
2010-08-23,94656.38995170593
2010-08-24,93183.54725837708
2010-08-25,93642.89045333862
2010-08-26,92943.04847717285
2010-08-27,94763.2372379303
2010-08-30,93163.56778144836
2010-08-31,93066.2751197815
2010-09-01,96164.45302963257
2010-09-02,97450.5066871643
2010-09-03,98850.17275810242
2010-09-07,97443.89057159424
2010-09-08,98114.79449272156
2010-09-09,98480.12328147888
2010-09-10,98980.27181625366
2010-09-13,100305.16386032104
2010-09-14,100284.82675552368
2010-09-15,100608.69455337524
2010-09-16,100374.5436668396
2010-09-17,100553.98941040039
2010-09-20,102319.35977935791
2010-09-21,101816.82109832764
2010-09-22,101107.51390457153
2010-09-23,100286.3883972168
2010-09-24,102815.09160995483
2010-09-27,102247.91765213013
2010-09-28,103086.69805526733
2010-09-29,102973.49691390991
2010-09-30,102770.07818222046
2010-10-01,103150.46310424805
2010-10-04,102234.11321640015
2010-10-05,104479.82549667358
2010-10-06,104123.49700927734
2010-10-07,104006.92224502563
2010-10-08,104905.53379058838
2010-10-11,105061.61451339722
2010-10-12,105455.39855957031
2010-10-13,106329.94174957275
2010-10-14,105759.0126991272
2010-10-15,105949.07999038696
2010-10-18,106468.15299987793
2010-10-19,104729.66432571411
2010-10-20,105834.46025848389
2010-10-21,105903.45859527588
2010-10-22,106283.61701965332
2010-10-25,106633.47244262695
2010-10-26,106434.96513366699
2010-10-27,106241.85800552368
2010-10-28,106196.11740112305
2010-10-29,106515.33603668213
2010-11-01,106437.05129623413
2010-11-02,107416.71323776245
2010-11-03,107673.22778701782
2010-11-04,109860.53943634033
2010-11-05,110428.0948638916
2010-11-08,110250.87833404541
2010-11-09,109154.89196777344
2010-11-10,109697.60417938232
2010-11-11,109543.65730285645
2010-11-12,108130.32388687134
2010-11-15,107984.85279083252
2010-11-16,106156.09884262085
2010-11-17,106401.47924423218
2010-11-18,107921.21887207031
2010-11-19,108356.70232772827
2010-11-22,108476.17387771606
2010-11-23,106965.08884429932
2010-11-24,108789.68238830566
2010-11-26,108035.85052490234
2010-11-29,107832.75365829468
2010-11-30,107328.77254486084
2010-12-01,109698.45056533813
2010-12-02,111347.2580909729
2010-12-03,111751.63984298706
2010-12-06,111645.06673812866
2010-12-07,111717.41485595703
2010-12-08,112001.47867202759
2010-12-09,112486.43398284912
2010-12-10,113284.12294387817
2010-12-13,113147.30644226074
2010-12-14,113179.7194480896
2010-12-15,112578.0701637268
2010-12-16,113473.5107421875
2010-12-17,113872.5757598877
2010-12-20,114232.75470733643
2010-12-21,115000.56982040405
2010-12-22,115334.41543579102
2010-12-23,115046.73957824707
2010-12-27,115134.78755950928
2010-12-28,115103.68585586548
2010-12-29,115301.8593788147
2010-12-30,115223.65808486938
2010-12-31,115096.19951248169
2011-01-03,116411.43560409546
2011-01-04,115756.77394866943
2011-01-05,116391.17002487183
2011-01-06,116179.07285690308
2011-01-07,116027.85587310791
2011-01-10,115958.64295959473
2011-01-11,116423.35653305054
2011-01-12,117466.30668640137
2011-01-13,117335.78443527222
2011-01-14,118155.56287765503
2011-01-18,118525.18320083618
2011-01-19,116998.44598770142
2011-01-20,116775.23851394653
2011-01-21,116877.98500061035
2011-01-24,117586.99417114258
2011-01-25,117548.47764968872
2011-01-26,118342.85259246826
2011-01-27,118871.60539627075
2011-01-28,116602.18238830566
2011-01-31,117581.61783218384
2011-02-01,119353.91426086426
2011-02-02,119068.9206123352
2011-02-03,119672.89447784424
2011-02-04,120331.18009567261
2011-02-07,121063.89999389648
2011-02-08,121578.9794921875
2011-02-09,121279.31118011475
2011-02-10,121738.24310302734
2011-02-11,122549.65305328369
2011-02-14,122748.7564086914
2011-02-15,122343.96934509277
2011-02-16,123357.05757141113
2011-02-17,123924.77989196777
2011-02-18,124144.60182189941
2011-02-22,121241.28341674805
2011-02-23,120122.1227645874
2011-02-24,120219.09952163696
2011-02-25,121900.28429031372
2011-02-28,122437.41750717163
2011-03-01,120307.14750289917
2011-03-02,120671.08154296875
2011-03-03,122824.01323318481
2011-03-04,121998.46506118774
2011-03-07,120820.6057548523
2011-03-08,122076.0703086853
2011-03-09,121886.13414764404
2011-03-10,119626.00946426392
2011-03-11,120747.99537658691
2011-03-14,119980.70478439331
2011-03-15,118791.0795211792
2011-03-16,116881.83546066284
2011-03-17,118180.94253540039
2011-03-18,118820.20235061646
2011-03-21,120613.30080032349
2011-03-22,120071.69723510742
2011-03-23,120486.99855804443
2011-03-24,121753.65686416626
2011-03-25,122222.88846969604
2011-03-28,121727.09703445435
2011-03-29,122688.35306167603
2011-03-30,123729.00247573853
2011-03-31,123608.97064208984
2011-04-01,124359.2381477356
2011-04-04,124355.17311096191
2011-04-05,124644.94705200195
2011-04-06,124904.50143814087
2011-04-07,124621.99926376343
2011-04-08,123920.69101333618
2011-04-11,123478.53183746338
2011-04-12,122582.80515670776
2011-04-13,122793.03073883057
2011-04-14,122886.32392883301
2011-04-15,123668.01500320435
2011-04-18,122186.3865852356
2011-04-19,122859.1799736023
2011-04-20,124728.95383834839
2011-04-21,125436.4013671875
2011-04-25,125208.11557769775
2011-04-26,126247.87092208862
2011-04-27,126949.85866546631
2011-04-28,127345.12090682983
2011-04-29,127586.87734603882
2011-05-02,127383.86392593384
2011-05-03,126649.99961853027
2011-05-04,125751.62649154663
2011-05-05,125078.01055908203
2011-05-06,125620.37706375122
2011-05-09,126320.64819335938
2011-05-10,127645.0514793396
2011-05-11,126300.06074905396
2011-05-12,127104.90226745605
2011-05-13,126062.15476989746
2011-05-16,125344.14529800415
2011-05-17,125102.40077972412
2011-05-18,126495.86200714111
2011-05-19,126766.50285720825
2011-05-20,125828.1946182251
2011-05-23,124186.06281280518
2011-05-24,123969.86484527588
2011-05-25,124401.81970596313
2011-05-26,125094.2587852478
2011-05-27,125726.97401046753
2011-05-31,126899.15895462036
2011-06-01,123776.63850784302
2011-06-02,123703.12213897705
2011-06-03,122180.37843704224
2011-06-06,120670.73583602905
2011-06-07,120873.10552597046
2011-06-08,119985.25857925415
2011-06-09,120922.66082763672
2011-06-10,119130.31339645386
2011-06-13,119032.45449066162
2011-06-14,120936.29837036133
2011-06-15,118747.15089797974
2011-06-16,118831.0980796814
2011-06-17,119337.49914169312
2011-06-20,120131.01577758789
2011-06-21,122031.7006111145
2011-06-22,121270.66850662231
2011-06-23,121059.69190597534
2011-06-24,119705.18827438354
2011-06-27,120629.71591949463
2011-06-28,122346.4846611023
2011-06-29,123362.69617080688
2011-06-30,124532.44924545288
2011-07-01,126504.33778762817
2011-07-05,126112.60414123535
2011-07-06,126233.22010040283
2011-07-07,127715.15846252441
2011-07-08,126554.71563339233
2011-07-11,123881.79302215576
2011-07-12,123361.67097091675
2011-07-13,123686.05136871338
2011-07-14,122444.82040405273
2011-07-15,123138.83304595947
2011-07-18,121694.57674026489
2011-07-19,123792.55294799805
2011-07-20,123719.17963027954
2011-07-21,125382.70950317383
2011-07-22,125524.58047866821
2011-07-25,124715.57855606079
2011-07-26,124173.25973510742
2011-07-27,121289.13402557373
2011-07-28,120670.64046859741
2011-07-29,120100.56972503662
2011-08-01,119140.39850234985
2011-08-02,115574.44334030151
2011-08-03,116287.55331039429
2011-08-04,110158.74147415161
2011-08-05,109747.57671356201
2011-08-08,101487.81538009644
2011-08-09,106806.76698684692
2011-08-10,102272.65357971191
2011-08-11,107475.8768081665
2011-08-12,108054.35180664062
2011-08-15,110672.78385162354
2011-08-16,109395.9093093872
2011-08-17,109173.09522628784
2011-08-18,103641.53385162354
2011-08-19,102043.11609268188
2011-08-22,102114.78471755981
2011-08-23,105917.32263565063
2011-08-24,107521.5220451355
2011-08-25,105505.8479309082
2011-08-26,107565.03343582153
2011-08-29,111327.04019546509
2011-08-30,111844.46811676025
2011-08-31,112565.58895111084
2011-09-01,110898.32782745361
2011-09-02,107690.71578979492
2011-09-06,106790.59028625488
2011-09-07,110556.97202682495
2011-09-08,109036.23104095459
2011-09-09,106034.81531143188
2011-09-12,106701.46942138672
2011-09-13,108082.47327804565
2011-09-14,109782.1593284607
2011-09-15,111630.65433502197
2011-09-16,112042.17672348022
2011-09-19,110593.55735778809
2011-09-20,110045.75490951538
2011-09-21,106253.93390655518
2011-09-22,102554.01134490967
2011-09-23,103414.82162475586
2011-09-26,105994.03381347656
2011-09-27,107366.21618270874
2011-09-28,104434.7882270813
2011-09-29,105273.31829071045
2011-09-30,102207.66067504883
2011-10-03,98530.67398071289
2011-10-04,101581.35890960693
2011-10-05,103856.21786117554
2011-10-06,106302.58321762085
2011-10-07,104953.73010635376
2011-10-10,108733.02221298218
2011-10-11,108849.74002838135
2011-10-12,110157.25135803223
2011-10-13,109827.87609100342
2011-10-14,111687.21914291382
2011-10-17,109119.20070648193
2011-10-18,111862.99324035645
2011-10-19,110321.60520553589
2011-10-20,110977.38742828369
2011-10-21,113644.07539367676
2011-10-24,115867.94853210449
2011-10-25,113029.4680595398
2011-10-26,114362.2875213623
2011-10-27,119064.14031982422
2011-10-28,119252.04992294312
2011-10-31,116028.48768234253
2011-11-01,112504.16040420532
2011-11-02,114659.51204299927
2011-11-03,117028.65362167358
2011-11-04,116544.97385025024
2011-11-07,117033.75577926636
2011-11-08,118408.39385986328
2011-11-09,113547.93310165405
2011-11-10,114588.73748779297
2011-11-11,117135.28633117676
2011-11-14,115834.92755889893
2011-11-15,116448.34280014038
2011-11-16,114513.50450515747
2011-11-17,112176.43022537231
2011-11-18,112183.5470199585
2011-11-21,110127.8305053711
2011-11-22,109429.38327789307
2011-11-23,106728.57761383057
2011-11-25,106539.70241546631
2011-11-28,109938.68112564087
2011-11-29,110109.5199584961
2011-11-30,115299.27253723145
2011-12-01,115042.26922988892
2011-12-02,114904.8924446106
2011-12-05,116405.11751174927
2011-12-06,116280.73453903198
2011-12-07,116363.22736740112
2011-12-08,113450.3960609436
2011-12-09,115587.61596679688
2011-12-12,113736.40298843384
2011-12-13,112181.42509460449
2011-12-14,110737.32376098633
2011-12-15,111267.57860183716
2011-12-16,111673.43854904175
2011-12-19,109983.43229293823
2011-12-20,113740.50378799438
2011-12-21,114087.74852752686
2011-12-22,115326.6429901123
2011-12-23,116229.62951660156
2011-12-27,116183.1259727478
2011-12-28,114527.26125717163
2011-12-29,115842.6284790039
2011-12-30,115378.92818450928
2012-01-03,117114.35317993164
2012-01-04,117007.95888900757
2012-01-05,117478.12032699585
2012-01-06,117290.72332382202
2012-01-09,117682.1231842041
2012-01-10,119174.21817779541
2012-01-11,119309.09156799316
2012-01-12,119783.90216827393
2012-01-13,118991.55378341675
2012-01-17,119360.62574386597
2012-01-18,121105.12256622314
2012-01-19,121985.43548583984
2012-01-20,121827.42357254028
2012-01-23,121985.23283004761
2012-01-24,122168.32637786865
2012-01-25,123344.02799606323
2012-01-26,122522.64022827148
2012-01-27,122517.88377761841
2012-01-30,121876.9907951355
2012-01-31,121831.22634887695
2012-02-01,123346.92478179932
2012-02-02,123603.10554504395
2012-02-03,125751.04236602783
2012-02-06,125531.80456161499
2012-02-07,125711.72714233398
2012-02-08,126066.78009033203
2012-02-09,126330.90019226074
2012-02-10,125269.81830596924
2012-02-13,126031.66103363037
2012-02-14,125890.49339294434
2012-02-15,125590.94429016113
2012-02-16,127155.50661087036
2012-02-17,127463.13810348511
2012-02-21,127102.70881652832
2012-02-22,126545.4888343811
2012-02-23,127322.12543487549
2012-02-24,127522.82619476318
2012-02-27,127634.93061065674
2012-02-28,127693.90344619751
2012-02-29,126937.89005279541
2012-03-01,127724.25413131714
2012-03-02,127090.82365036011
2012-03-05,126397.99118041992
2012-03-06,124178.55262756348
2012-03-07,125202.96573638916
2012-03-08,126717.19789505005
2012-03-09,127494.38285827637
2012-03-12,127200.37698745728
2012-03-13,129556.7512512207
2012-03-14,129090.72637557983
2012-03-15,130185.69946289062
2012-03-16,130360.03112792969
2012-03-19,130668.0679321289
2012-03-20,129977.3097038269
2012-03-21,129920.8402633667
2012-03-22,128751.540184021
2012-03-23,129203.25994491577
2012-03-26,130955.24311065674
2012-03-27,130595.07608413696
2012-03-28,129588.46092224121
2012-03-29,129440.48643112183
2012-03-30,129877.01892852783
2012-04-02,130907.59515762329
2012-04-03,130267.16709136963
2012-04-04,128828.62091064453
2012-04-05,128536.99922561646
2012-04-09,126790.48776626587
2012-04-10,124410.7723236084
2012-04-11,125668.72835159302
2012-04-12,127745.0442314148
2012-04-13,126205.76620101929
2012-04-16,126141.51239395142
2012-04-17,128033.64992141724
2012-04-18,127389.47868347168
2012-04-19,126948.39239120483
2012-04-20,127062.8809928894
2012-04-23,125807.0707321167
2012-04-24,126173.88963699341
2012-04-25,127827.42977142334
2012-04-26,128800.89282989502
2012-04-27,129223.44207763672
2012-04-30,128870.39184570312
2012-05-01,129718.3632850647
2012-05-02,129304.59976196289
2012-05-03,128013.93270492554
2012-05-04,125916.88632965088
2012-05-07,125836.88497543335
2012-05-08,125071.75207138062
2012-05-09,124545.60995101929
2012-05-10,124717.02098846436
2012-05-11,124432.80220031738
2012-05-14,123006.21271133423
2012-05-15,122015.08283615112
2012-05-16,121128.53527069092
2012-05-17,118847.72777557373
2012-05-18,117780.93576431274
2012-05-21,120146.56066894531
2012-05-22,120204.13875579834
2012-05-23,120671.60606384277
2012-05-24,120731.6517829895
2012-05-25,120856.82153701782
2012-05-29,122437.50095367432
2012-05-30,120129.35876846313
2012-05-31,119684.91077423096
2012-06-01,116311.13290786743
2012-06-04,116098.09398651123
2012-06-05,117292.30880737305
2012-06-06,120158.27894210815
2012-06-07,119915.4257774353
2012-06-08,120871.9253540039
2012-06-11,118902.51636505127
2012-06-12,120414.31665420532
2012-06-13,119165.3847694397
2012-06-14,120406.1508178711
2012-06-15,121911.8595123291
2012-06-18,122170.60327529907
2012-06-19,123689.94951248169
2012-06-20,123505.9380531311
2012-06-21,120345.18718719482
2012-06-22,121210.26515960693
2012-06-25,119014.08433914185
2012-06-26,119632.49444961548
2012-06-27,120901.85880661011
2012-06-28,120962.4171257019
2012-06-29,124316.47777557373
2012-07-02,124545.83644866943
2012-07-03,125695.09744644165
2012-07-05,125148.72550964355
2012-07-06,123773.99206161499
2012-07-09,123106.62269592285
2012-07-10,121821.08163833618
2012-07-11,121824.26452636719
2012-07-12,121098.98328781128
2012-07-13,123066.12730026245
2012-07-16,122580.36136627197
2012-07-17,123501.09815597534
2012-07-18,124577.9275894165
2012-07-19,125041.2106513977
2012-07-20,123479.81929779053
2012-07-23,122168.4217453003
2012-07-24,120730.28087615967
2012-07-25,120736.33670806885
2012-07-26,122911.87047958374
2012-07-27,125620.436668396
2012-07-30,125378.5252571106
2012-07-31,124640.2382850647
2012-08-01,124119.90165710449
2012-08-02,123040.30656814575
2012-08-03,125752.44903564453
2012-08-06,126278.87725830078
2012-08-07,127593.79148483276
2012-08-08,127941.38193130493
2012-08-09,128185.5583190918
2012-08-10,128416.51439666748
2012-08-13,128148.09083938599
2012-08-14,127944.54097747803
2012-08-15,128410.17246246338
2012-08-16,129522.58586883545
2012-08-17,129846.54903411865
2012-08-20,129702.48460769653
2012-08-21,129505.28860092163
2012-08-22,129358.32738876343
2012-08-23,128131.05583190918
2012-08-24,128863.84725570679
2012-08-27,128627.78902053833
2012-08-28,128553.24745178223
2012-08-29,128865.98110198975
2012-08-30,127836.09628677368
2012-08-31,128523.55241775513
2012-09-04,128339.14756774902
2012-09-05,128222.82314300537
2012-09-06,131063.48514556885
2012-09-07,131973.91033172607
2012-09-10,131306.24294281006
2012-09-11,132010.1261138916
2012-09-12,132425.9877204895
2012-09-13,134395.0629234314
2012-09-14,135436.35606765747
2012-09-17,134490.5972480774
2012-09-18,134008.21685791016
2012-09-19,134317.45767593384
2012-09-20,133932.45935440063
2012-09-21,133884.5729827881
2012-09-24,133431.62536621094
2012-09-25,131627.71463394165
2012-09-26,130876.39808654785
2012-09-27,132184.4220161438
2012-09-28,131677.09112167358
2012-10-01,131942.73710250854
2012-10-02,132153.20110321045
2012-10-03,132404.54196929932
2012-10-04,133589.4227027893
2012-10-05,133700.87146759033
2012-10-08,133418.91765594482
2012-10-09,132159.161567688
2012-10-10,131271.5768814087
2012-10-11,131788.79022598267
2012-10-12,131193.35174560547
2012-10-15,132204.3776512146
2012-10-16,133751.18970870972
2012-10-17,134478.42597961426
2012-10-18,134521.91352844238
2012-10-19,132334.38730239868
2012-10-22,132275.96282958984
2012-10-23,130689.51368331909
2012-10-24,130001.44958496094
2012-10-25,130558.81261825562
2012-10-26,130436.31315231323
2012-10-31,130662.4174118042
2012-11-01,132508.85009765625
2012-11-02,131266.02172851562
2012-11-05,131723.5827445984
2012-11-06,132999.14598464966
2012-11-07,130153.42950820923
2012-11-08,128513.27657699585
2012-11-09,128608.97779464722
2012-11-12,128687.87050247192
2012-11-13,128326.14183425903
2012-11-14,126590.53802490234
2012-11-15,126562.48807907104
2012-11-16,127291.67938232422
2012-11-19,129590.91663360596
2012-11-20,129591.45307540894
2012-11-21,129916.76330566406
2012-11-23,131565.91653823853
2012-11-26,131196.80881500244
2012-11-27,130685.97316741943
2012-11-28,131795.97854614258
2012-11-29,132334.82837677002
2012-11-30,132448.45867156982
2012-12-03,131815.64807891846
2012-12-04,131842.11254119873
2012-12-05,132366.29962921143
2012-12-06,132819.60487365723
2012-12-07,133363.95025253296
2012-12-10,133656.22758865356
2012-12-11,134433.8297843933
2012-12-12,134553.861618042
2012-12-13,133854.2342185974
2012-12-14,133632.8387260437
2012-12-17,135181.6177368164
2012-12-18,136993.11017990112
2012-12-19,136277.23455429077
2012-12-20,137103.271484375
2012-12-21,135888.29040527344
2012-12-24,135570.31154632568
2012-12-26,134765.81573486328
2012-12-27,134643.04208755493
2012-12-28,133266.5205001831
2012-12-31,135663.61665725708
2013-01-02,138927.23321914673
2013-01-03,138881.34956359863
2013-01-04,139977.7889251709
2013-01-07,139445.88899612427
2013-01-08,138816.5831565857
2013-01-09,139339.9715423584
2013-01-10,140270.32852172852
2013-01-11,140206.48002624512
2013-01-14,140322.97134399414
2013-01-15,140928.10153961182
2013-01-16,140754.2586326599
2013-01-17,141977.89430618286
2013-01-18,142527.68754959106
2013-01-22,143441.43867492676
2013-01-23,143305.86194992065
2013-01-24,143934.90552902222
2013-01-25,144938.0874633789
2013-01-28,144545.63856124878
2013-01-29,145080.29222488403
2013-01-30,144604.754447937
2013-01-31,144538.93899917603
2013-02-01,145857.87057876587
2013-02-04,144286.57293319702
2013-02-05,145715.0936126709
2013-02-06,146082.90195465088
2013-02-07,145836.40098571777
2013-02-08,146672.1534729004
2013-02-11,146581.01797103882
2013-02-12,147055.51862716675
2013-02-13,147160.31551361084
2013-02-14,147417.7360534668
2013-02-15,147304.55875396729
2013-02-19,148332.5958251953
2013-02-20,146007.49015808105
2013-02-21,144855.70192337036
2013-02-22,146296.29850387573
2013-02-25,143347.6209640503
2013-02-26,144193.20821762085
2013-02-27,146299.13568496704
2013-02-28,146293.44940185547
2013-03-01,146629.07123565674
2013-03-04,147217.65518188477
2013-03-05,148662.2929573059
2013-03-06,148912.26291656494
2013-03-07,149263.60845565796
2013-03-08,150250.79250335693
2013-03-11,150753.59344482422
2013-03-12,150596.32062911987
2013-03-13,151104.27141189575
2013-03-14,151966.38107299805
2013-03-15,151677.54888534546
2013-03-18,150791.64505004883
2013-03-19,150157.3085784912
2013-03-20,151446.72393798828
2013-03-21,150056.0760498047
2013-03-22,150847.8879928589
2013-03-25,150400.8650779724
2013-03-26,151589.47706222534
2013-03-27,151606.85777664185
2013-03-28,152566.21837615967
2013-04-01,151465.03448486328
2013-04-02,151656.66341781616
2013-04-03,149851.69172286987
2013-04-04,150673.31790924072
2013-04-05,150194.69261169434
2013-04-08,151458.9548110962
2013-04-09,152051.09119415283
2013-04-10,153942.45386123657
2013-04-11,154659.1877937317
2013-04-12,154008.0428123474
2013-04-15,149759.6025466919
2013-04-16,152050.8050918579
2013-04-17,149664.40200805664
2013-04-18,148868.23892593384
2013-04-19,150236.2608909607
2013-04-22,150804.1501045227
2013-04-23,152441.95461273193
2013-04-24,153053.43866348267
2013-04-25,154071.58136367798
2013-04-26,153410.04133224487
2013-04-29,154498.99435043335
2013-04-30,155016.01696014404
2013-05-01,153457.79657363892
2013-05-02,155037.92762756348
2013-05-03,157061.7914199829
2013-05-06,157431.08987808228
2013-05-07,158425.0569343567
2013-05-08,159294.55757141113
2013-05-09,158833.59909057617
2013-05-10,159882.8911781311
2013-05-13,159578.60946655273
2013-05-14,161527.40716934204
2013-05-15,162486.8392944336
2013-05-16,161459.12408828735
2013-05-17,163424.32498931885
2013-05-20,163431.6921234131
2013-05-21,163623.35681915283
2013-05-22,161682.91568756104
2013-05-23,161356.69946670532
2013-05-24,160917.60396957397
2013-05-28,161994.14730072021
2013-05-29,160760.498046875
2013-05-30,161563.3249282837
2013-05-31,159367.9666519165
2013-06-03,159831.90536499023
2013-06-04,158899.1403579712
2013-06-05,156700.84953308105
2013-06-06,158231.55641555786
2013-06-07,160379.0521621704
2013-06-10,160265.82717895508
2013-06-11,158472.81217575073
2013-06-12,157049.60823059082
2013-06-13,159897.33934402466
2013-06-14,159026.0148048401
2013-06-17,160308.5994720459
2013-06-18,161584.42497253418
2013-06-19,159232.1515083313
2013-06-20,155099.63035583496
2013-06-21,155499.1841316223
2013-06-24,153542.81663894653
2013-06-25,155337.9774093628
2013-06-26,156770.28894424438
2013-06-27,158206.5224647522
2013-06-28,157694.61393356323
2013-07-01,158721.13704681396
2013-07-02,158462.45288848877
2013-07-03,158348.69146347046
2013-07-05,160054.64792251587
2013-07-08,160873.55613708496
2013-07-09,162141.59727096558
2013-07-10,162417.24491119385
2013-07-11,164817.3689842224
2013-07-12,165353.83462905884
2013-07-15,165649.68824386597
2013-07-16,164829.48064804077
2013-07-17,165288.8536453247
2013-07-18,166505.64670562744
2013-07-19,166870.98741531372
2013-07-22,167146.6588973999
2013-07-23,166792.53578186035
2013-07-24,165629.99486923218
2013-07-25,166455.54304122925
2013-07-26,166449.9044418335
2013-07-29,165808.9518547058
2013-07-30,166186.261177063
2013-07-31,166435.52780151367
2013-08-01,168992.07830429077
2013-08-02,169208.4789276123
2013-08-05,168995.26119232178
2013-08-06,167951.1547088623
2013-08-07,167089.11657333374
2013-08-08,168165.42148590088
2013-08-09,168000.6504058838
2013-08-12,167783.27226638794
2013-08-13,168024.94525909424
2013-08-14,167151.2484550476
2013-08-15,164712.0714187622
2013-08-16,164093.29175949097
2013-08-19,162794.44694519043
2013-08-20,164125.02527236938
2013-08-21,162982.5472831726
2013-08-22,164723.12211990356
2013-08-23,165263.10443878174
2013-08-26,164661.95583343506
2013-08-27,161770.93982696533
2013-08-28,162068.7484741211
2013-08-29,162543.74980926514
2013-08-30,161846.43507003784
2013-09-03,162619.35234069824
2013-09-04,164154.77991104126
2013-09-05,164567.62552261353
2013-09-06,164723.24132919312
2013-09-09,166699.50485229492
2013-09-10,168029.66594696045
2013-09-11,168641.90101623535
2013-09-12,167872.6077079773
2013-09-13,168387.52031326294
2013-09-16,169585.6809616089
2013-09-17,170374.4411468506
2013-09-18,172491.35971069336
2013-09-19,172134.1371536255
2013-09-20,170678.448677063
2013-09-23,169775.3667831421
2013-09-24,169771.44479751587
2013-09-25,169380.24759292603
2013-09-26,169916.53442382812
2013-09-27,169094.31219100952
2013-09-30,168351.2568473816
2013-10-01,169771.48056030273
2013-10-02,169733.3812713623
2013-10-03,168193.76945495605
2013-10-04,169566.3332939148
2013-10-07,167999.78017807007
2013-10-08,165850.66318511963
2013-10-09,165931.64205551147
2013-10-10,169580.86490631104
2013-10-11,170694.3154335022
2013-10-14,171254.96864318848
2013-10-15,169757.75957107544
2013-10-16,172073.07815551758
2013-10-17,173572.2303390503
2013-10-18,174492.72871017456
2013-10-21,174383.49723815918
2013-10-22,175583.26721191406
2013-10-23,174596.73881530762
2013-10-24,175116.6820526123
2013-10-25,176017.24863052368
2013-10-28,176114.35651779175
2013-10-29,177205.39569854736
2013-10-30,176083.1356048584
2013-10-31,175594.90203857422
2013-11-01,176136.4221572876
2013-11-04,177085.13736724854
2013-11-05,176392.47179031372
2013-11-06,176852.285861969
2013-11-07,174297.02281951904
2013-11-08,176609.96913909912
2013-11-11,176873.49319458008
2013-11-12,176457.45277404785
2013-11-13,178080.03425598145
2013-11-14,178987.31231689453
2013-11-15,179742.02632904053
2013-11-18,178747.9043006897
2013-11-19,178060.90116500854
2013-11-20,177452.5284767151
2013-11-21,179045.82023620605
2013-11-22,179806.05363845825
2013-11-25,179408.55026245117
2013-11-26,179535.50815582275
2013-11-27,180026.94845199585
2013-11-29,179729.9027442932
2013-12-02,179287.56475448608
2013-12-03,178713.87004852295
2013-12-04,178524.6729850769
2013-12-05,177813.5061264038
2013-12-06,179832.8161239624
2013-12-09,180050.83799362183
2013-12-10,179595.48234939575
2013-12-11,177293.1456565857
2013-12-12,176875.47206878662
2013-12-13,177105.9274673462
2013-12-16,178417.5157546997
2013-12-17,178188.70544433594
2013-12-18,180824.3989944458
2013-12-19,180684.31615829468
2013-12-20,181888.36574554443
2013-12-23,182816.32661819458
2013-12-24,183522.0456123352
2013-12-26,184128.74937057495
2013-12-27,184203.26709747314
2013-12-30,184418.70212554932
2013-12-31,185037.67251968384
2014-01-02,183258.00895690918
2014-01-03,183339.16664123535
2014-01-06,182643.8307762146
2014-01-07,183786.141872406
2014-01-08,183955.93166351318
2014-01-09,184167.5043106079
2014-01-10,184977.66256332397
2014-01-13,182426.04732513428
2014-01-14,184464.94340896606
2014-01-15,185090.10076522827
2014-01-16,184882.53355026245
2014-01-17,184276.27086639404
2014-01-21,184854.69818115234
2014-01-22,185326.09939575195
2014-01-23,183436.79904937744
2014-01-24,179279.69694137573
2014-01-27,178534.31701660156
2014-01-28,180123.4483718872
2014-01-29,178448.8320350647
2014-01-30,180500.48351287842
2014-01-31,179473.19746017456
2014-02-03,175106.52542114258
2014-02-04,176647.2578048706
2014-02-05,176272.61877059937
2014-02-06,178784.13200378418
2014-02-07,181021.82149887085
2014-02-10,181348.14500808716
2014-02-11,183186.63835525513
2014-02-12,183411.30018234253
2014-02-13,184607.80382156372
2014-02-14,185499.15552139282
2014-02-18,186140.52534103394
2014-02-19,185291.2425994873
2014-02-20,186626.73234939575
2014-02-21,186627.84099578857
2014-02-24,187783.65850448608
2014-02-25,187594.1276550293
2014-02-26,187827.77786254883
2014-02-27,188618.60036849976
2014-02-28,189187.22867965698
2014-03-03,187901.9021987915
2014-03-04,190691.39957427979
2014-03-05,190617.54941940308
2014-03-06,191033.68520736694
2014-03-07,191141.60537719727
2014-03-10,190693.12810897827
2014-03-11,189676.15365982056
2014-03-12,189776.32522583008
2014-03-13,187583.1961631775
2014-03-14,187563.43126296997
2014-03-17,189116.51372909546
2014-03-18,190485.680103302
2014-03-19,189425.24194717407
2014-03-20,190317.702293396
2014-03-21,190068.57872009277
2014-03-24,188807.3205947876
2014-03-25,189330.93547821045
2014-03-26,187883.07905197144
2014-03-27,187624.94325637817
2014-03-28,188828.3610343933
2014-03-31,190582.7283859253
2014-04-01,192125.6184577942
2014-04-02,192886.65056228638
2014-04-03,192654.80041503906
2014-04-04,190392.49420166016
2014-04-07,187885.41555404663
2014-04-08,188893.09167861938
2014-04-09,190790.66514968872
2014-04-10,186793.69688034058
2014-04-11,184680.3903579712
2014-04-14,186274.64771270752
2014-04-15,187439.8946762085
2014-04-16,189436.5668296814
2014-04-17,189789.55745697021
2014-04-21,190295.92275619507
2014-04-22,191229.248046875
2014-04-23,190964.937210083
2014-04-24,191235.17274856567
2014-04-25,189445.68634033203
2014-04-28,189467.54932403564
2014-04-29,190280.59244155884
2014-04-30,191265.1538848877
2014-05-01,191350.34084320068
2014-05-02,191322.660446167
