,ibs_mean_reversion,vol_overlay,vix_mean_reversion,us_cross_sectional_momentum,turn_of_month__real_assets,bond_duration_carry__bonds_us
2018-08-01,-0.0006335560118351236,0.0045720000000000205,0.0,0.0,-0.0018051517086683,-0.0022553000229093
2018-08-02,0.003600866136735492,0.003699000000000119,0.0,0.0,0.0040160815806717,0.0005641775420772
2018-08-03,0.0,0.0031079999999998886,0.0,0.0,0.0056502699450652,0.0018894235699387
2018-08-06,0.0,0.002726999999999924,0.0,0.0,0.0,0.0006550707845098
2018-08-07,0.0,-0.00040300000000015324,0.0,0.0,0.0,-0.0013940941350114
2018-08-08,-0.000258684492807304,-0.0010409999999998476,0.0,0.0,0.0,-3.4251870659460226e-05
2018-08-09,0.0007762542833678054,-0.005747999999999975,0.0,0.0,0.0,0.0019171902953361
2018-08-10,-0.0011368909005166072,-0.0032489999999999464,0.0,0.0,0.0,0.0021027873489143
2018-08-13,-0.0026601801935630665,0.0052320000000001254,0.0,0.0,0.0,-0.0004784220468235
2018-08-14,0.005229383862061621,-0.006179000000000046,0.0,0.0,0.0,-0.0001486008262139
2018-08-15,-0.005732676848279716,0.007006000000000068,0.0,0.0,0.0,0.0013310128307664
2018-08-16,0.004859754697966512,0.002833999999999781,0.0,0.0,0.0,0.0002626760994742
2018-08-17,0.0022169723131246766,0.0019499999999998963,0.0,0.0,0.0,0.0005844063508946
2018-08-20,0.000582415860508334,0.0017780000000000573,0.0,0.0,0.0,0.0019847901034301
2018-08-21,0.0005318978109496442,-0.00020099999999978468,0.0,0.0,0.0,-0.0007865071166976
2018-08-22,0.001664063688573414,-0.0012390000000002122,0.0,0.0,0.0,0.0010746585292734
2018-08-23,-0.00037051093120588074,0.005163999999999946,0.0,0.0,0.0,0.0003750065768311
2018-08-24,0.0032481603417520155,0.006531999999999982,0.0,0.0,0.0,0.0007283416760263
2018-08-27,0.0,0.00029799999999990945,0.0,0.0,0.0,-0.0014740971311113
2018-08-28,-0.00032686719952035315,0.0047280000000000655,0.0,0.0,0.0,-0.0018785394361679
2018-08-29,0.0009424546914369447,-0.0032880000000000686,0.0,0.0,-0.0004999999999999,-0.0001670219267788
2018-08-30,0.0,-0.000132000000000021,0.0,0.0,-0.0080398298604491,0.0008336224929643
2018-08-31,0.0,-0.001286999999999927,0.0,0.0627000000000002,0.0004370479711129,-0.0003455274010628
2018-09-04,0.0,-0.0022480000000001388,0.0,0.0,-0.0072275338514646,-0.0016740029666158
2018-09-05,0.0,-0.0026849999999999374,0.0,0.0,0.0011352318190125,-0.0006853617616531
2018-09-06,0.0,-0.0018620000000002523,0.0,0.0,-0.0030888565546874,0.0014453595204307
2018-09-07,0.0005838921374208272,0.0016659999999999453,0.0,0.0,0.0,-0.0027688340347172
2018-09-10,0.00048629283861889583,0.0030600000000002847,0.0,0.0,0.0,0.0012468344813076
2018-09-11,0.0019050118437093921,0.00016599999999988846,0.0,0.0,0.0,-0.0020817909356913
2018-09-12,-0.0007374010809194642,0.0047719999999999985,0.0,0.0,0.0,0.0011849579937745
2018-09-13,0.00011651766987452739,0.00032999999999994145,0.0,0.0,0.0,0.0004180940306187
2018-09-14,0.0013203797443410714,-0.004446999999999979,0.0,0.0,0.0,-0.001241182376698
2018-09-17,-0.0033159883461891804,0.004469999999999974,0.0,0.0,0.0,-5.161712013143638e-05
2018-09-18,0.004542542398043858,0.0009550000000000392,0.0,0.0,0.0,-0.0026589521600592
2018-09-19,-0.0009917216022836683,0.0066790000000001015,0.0,0.0,0.0,-0.0016526991801
2018-09-20,0.00794411323649502,-0.0004899999999999904,0.0,0.0,0.0,0.0009406049567619
2018-09-21,0.0,-0.0028089999999999504,0.0,0.0,0.0,0.0005188606428798
2018-09-24,0.0017791286683894736,-0.0011139999999999484,0.0,0.0,0.0,-0.0011621170201659
2018-09-25,0.00013001046532989946,-0.0025920000000001497,0.0,0.0,0.0,-0.0004924628024032
2018-09-26,-0.003584910142326758,0.002567000000000208,0.0,0.0,-0.0004999999999998,0.0023499882628884
2018-09-27,0.0020789711524207277,-0.00032799999999999496,0.0,0.0,0.0027606691524253,0.0005655749184583
2018-09-28,0.000727861557303422,0.0033160000000000966,0.0,0.0,0.0039189350504748,-0.0003490002615069
2018-10-01,-0.0023686735169660134,-0.0002620000000000955,0.0,0.0,0.0008167329231614,-0.0016390336947242
2018-10-02,-0.003506333426417929,0.0004249999999998977,0.0,0.0,-0.005532747137524,0.0014910935510342
2018-10-03,0.00044156242089976594,-0.0065070000000000405,0.0,0.0,-0.0028309622309256,-0.0051930473671736
2018-10-04,-0.007565049279802061,-0.005040999999999962,0.0,0.0,0.0,-0.0026786428124295
2018-10-05,-0.005041587604572295,-3.2999999999949736e-05,0.0,0.0,0.0,-0.0029763541299971
2018-10-08,-0.0010502691136424769,-0.000928000000000262,0.0,0.0,0.0,-0.0007168219288493
2018-10-09,0.0,-0.027242999999999795,0.0,0.0,0.0,0.0023728417760498
2018-10-10,-0.007856361076283735,-0.017517999999999923,0.0,0.0,0.0,-0.0016362565667379
2018-10-11,-0.0077382029015096165,0.005089999999999817,-0.03824743062438418,0.0,0.0,0.0031153532819037
2018-10-12,0.011305742273509445,-0.0021959999999998647,0.03399014745133,0.0,0.0,4.528216636767724e-06
2018-10-15,-0.0014178193543574746,0.008374000000000104,-0.005588375364087517,0.0,0.0,-0.0001809303762214
2018-10-16,0.005384845919735426,0.00025599999999981193,0.028098904043551975,0.0,0.0,0.0011762483393353
2018-10-17,0.0,-0.005746999999999836,0.0,0.0,0.0,-0.0021876963803156
2018-10-18,0.0,-0.000292000000000181,0.0,0.0,0.0,-0.0002835373982332
2018-10-19,-0.006198692025006225,-0.0016739999999999533,0.0,0.0,0.0,-0.0006939983220432
2018-10-22,-0.0009855359150157117,-0.00218700000000005,0.0,0.0,0.0,-0.0002725010287736
2018-10-23,-0.005091425698942054,-0.012160999999999866,0.02193631066192414,0.0,0.0,0.0009416049779798
2018-10-24,-0.006174253191633006,0.007244999999999724,-0.03986438512148749,0.0,0.0,0.0020076332365788
2018-10-25,0.0053836278063117415,-0.007098999999999855,0.016323920093615607,0.0,0.0,-0.0011463678310321
2018-10-26,-0.007665432244718273,-0.0023019999999999152,-0.02444176258909414,0.0,0.0,0.0019510875645289
2018-10-29,-0.0060244838897606234,0.006350000000000078,-0.0014316645530613181,0.0,-0.0005,-0.0006136566114302
2018-10-30,0.004740964909322409,0.004189999999999694,0.01469560083968724,0.0,0.011371283957327,-0.001508621308557
2018-10-31,0.0,0.003964000000000301,0.013776291382926908,-0.0848000000000001,-0.0065634640711446,-0.0018207860117099
2018-11-01,0.006459355692231217,-0.002299000000000051,0.013240646142975043,0.0,0.0119021066690301,0.0012494466555677
2018-11-02,0.0,0.0024610000000000465,0.0,0.0,-0.0080121907603492,-0.0034955085155946
2018-11-05,0.0,0.0023969999999999825,0.0,0.0,0.0132647203540832,0.0012049377046089
2018-11-06,0.0,0.008567000000000213,0.0,0.0,0.0,0.0002689137516367
2018-11-07,0.0,-0.0007350000000000412,0.01487735261926737,0.0,0.0,0.00117825407812
2018-11-08,0.0,-0.0037930000000001574,0.005537943276808566,0.0,0.0,-0.0011415290138242
2018-11-09,0.0,-0.007690999999999892,-0.016198362846580383,0.0,0.0,0.0014318238342967
2018-11-12,0.0,-0.0006429999999998381,0.0,0.0,0.0,0.0007738000253688
2018-11-13,-0.004225804975492409,-0.0027890000000002635,0.0,0.0,0.0,-0.0004226396999922
2018-11-14,-0.006081200763424444,0.004237000000000046,0.0,0.0,0.0,-0.0001245648760517
2018-11-15,0.01193456409776461,0.001052000000000053,0.0,0.0,0.0,5.544022733353082e-06
2018-11-16,0.0,-0.006723999999999952,0.0,0.0,0.0,0.0015743980748118
2018-11-19,0.0,-0.007388999999999979,0.0,0.0,0.0,4.449936518463593e-05
2018-11-20,-0.0020886214150305227,0.0013259999999999383,0.0,0.0,0.0,-0.0007671427128711
2018-11-21,0.006947895906227908,-0.002574999999999883,0.0,0.0,0.0,0.0008017637208509
2018-11-23,-0.0039053601951117844,0.006240000000000023,0.0,0.0,0.0,-0.0004505873251912
2018-11-26,0.014451178069172954,0.0012929999999999886,0.014106891223202744,0.0,0.0,0.0001693680987992
2018-11-27,-0.0024084428913059286,0.009034999999999904,0.008346393074710745,0.0,0.0,-0.0001305445909483
2018-11-28,0.007135946925035164,-0.0005890000000000617,0.01207107331126367,0.0,-0.0004999999999998,0.0008887695813486
2018-11-29,0.0,0.0025400000000002088,0.0,0.0,0.0010671746072522,0.0013646520031978
2018-11-30,0.0,0.005177999999999905,0.0,0.011900000000000022,-0.000837306764062,0.0005093240122832
2018-12-03,0.0,-0.012699000000000016,0.0,0.0,0.0140328650808027,0.0028532886320278
2018-12-04,0.0,-0.0009300000000000974,0.0,0.0,-0.0206650679250898,0.0027214692051494
2018-12-06,0.015099058406037313,-0.009052999999999756,0.0,0.0,0.0085837673565459,0.0008312357063119
2018-12-07,0.0,0.0006299999999996864,0.0,0.0,0.0,0.0007370800838617
2018-12-10,0.0029359920602758383,5.100000000002325e-05,0.0,0.0,0.0,0.0009016750225607
2018-12-11,-0.00037490402874418294,0.002159000000000244,0.0,0.0,0.0,-0.0004305001734097
2018-12-12,0.002823865483208232,-0.00023700000000004273,0.0,0.0,0.0,-0.000740963584072
2018-12-13,-0.006844378526555728,-0.007240000000000246,0.0,0.0,0.0,0.0005484557867845
2018-12-14,-0.016144031661999403,-0.008287000000000155,0.0,0.0,0.0,0.0002709135257219
2018-12-17,-0.003452518349595035,-0.00010599999999993948,0.0,0.0,0.0,0.0009097897165086
2018-12-18,0.0,-0.006369999999999987,-0.010505564309458149,0.0,0.0,0.0018949851318436
2018-12-19,-0.005839805581021151,-0.006277000000000199,0.001895911244189863,0.0,0.0,0.0013217167218665
2018-12-20,-0.00929309513364207,-0.008193000000000006,-0.021194023946615848,0.0,0.0,-0.002400897906185
2018-12-21,-0.01026488105367962,-0.010367999999999933,-0.022039596393689798,0.0,0.0,-0.0010819493481817
2018-12-24,-0.004190374107157502,0.019687999999999706,-0.020559419778423793,0.0,0.0,0.0003361803167559
2018-12-26,0.03950644451828178,0.003738000000000241,0.021394654927367363,0.0,0.0,-0.0004491072319691
2018-12-27,0.0,-0.0007730000000000237,-0.01580868795548307,0.0,-0.0005,0.0005396371467061
2018-12-28,0.0,0.0038009999999999433,-0.00040156542132652184,0.0,0.0018737248938235,0.0031541677430712
2018-12-31,0.0,0.00023200000000000998,0.015265616153991024,-0.08479999999999999,0.0048014451491499,0.0017457239561098
2019-01-02,0.0,-0.009720000000000062,0.013849022076184658,0.0,-0.0035919415149776,0.0015090761235753
2019-01-03,0.0,0.013508000000000298,0.0,0.0,0.0047852635682343,0.0035541767108433
2019-01-04,0.012863087086425917,0.003006000000000064,0.0,0.0,0.0293330316691509,-0.0010776607702805
2019-01-07,0.0,0.0036679999999997825,0.0,0.0,0.0,-4.967114031848019e-06
2019-01-08,0.0,0.002035000000000009,0.0,0.0,0.0,0.0004294006365066
2019-01-09,0.0,0.0016439999999999788,0.0,0.0,0.0,0.0007818779339127
2019-01-10,0.0,-0.000276000000000054,0.0,0.0,0.0,-0.0009545179865956
2019-01-11,0.0,-0.0022419999999998552,0.0,0.0,0.0,0.0012909073739182
2019-01-14,0.0,0.004473999999999867,0.0,0.0,0.0,-0.0015030825938467
2019-01-15,0.0016334840991207855,0.0011150000000001992,0.0,0.0,0.0,8.255169976147114e-05
2019-01-16,0.0,0.0031289999999997153,0.0,0.0,0.0,0.0005745743288182
2019-01-17,0.003310321559987228,0.005209000000000019,0.0,0.0,0.0,0.0004045757315134
2019-01-18,0.0030082760026080013,-0.005225999999999953,0.0,0.0,0.0,-0.0008151248305946
2019-01-22,-0.006114606973441572,0.0006109999999999172,0.0,0.0,0.0,0.0011236084893047
2019-01-23,0.0003893813553075276,0.00038999999999989043,0.0,0.0,0.0,0.0003889116840292
2019-01-24,0.0019461489824095235,0.0033009999999997763,0.0,0.0,0.0,0.0023210277793147
2019-01-25,0.0,-0.0030050000000000354,0.0,0.0,0.0,-0.0008087429523013
2019-01-28,0.0,-0.0003889999999999727,0.0,0.0,0.0,-0.0005768492739948
2019-01-29,0.0,0.012631000000000281,0.0,0.0,-0.0004999999999998,0.0018962554134968
2019-01-30,0.0,0.007516999999999774,0.0,0.0,0.0127704507014715,0.0027243664968477
2019-01-31,0.0,0.0008790000000000742,0.0,0.04260000000000019,-0.0007975297555819,0.0037904520278802
2019-02-01,0.0,0.006073999999999913,0.0,0.0,-0.000550317771333,-0.0023928959576456
2019-02-04,0.0,0.0035909999999999,0.0,0.0,0.0058001427004441,-0.0009871685135123
2019-02-05,0.0,-0.0010409999999999586,0.0,0.0,0.0040189551220726,0.002096511135794
2019-02-06,0.0,-0.008271999999999946,0.0,0.0,0.0,-0.0002120300302901
2019-02-07,0.0,0.0011579999999999924,0.0,0.0,0.0,0.0011881591124151
2019-02-08,0.0,0.00045600000000001195,0.0,0.0,0.0,0.0012552193358892
2019-02-11,0.0,0.010580000000000034,0.0,0.0,0.0,-0.0013464443993493
2019-02-12,0.0,0.0027680000000001037,0.0,0.0,0.0,0.0002982507626246
2019-02-13,0.0,-0.0015180000000000193,0.0,0.0,0.0,-0.0013677252678689
2019-02-14,0.0014891494465001376,0.00905200000000006,0.0,0.0,0.0,0.0022024409513975
2019-02-15,0.0012638949011332112,0.0015380000000000393,0.0,0.0,0.0,0.0005002816640528
2019-02-19,0.0006125865158699284,0.0016720000000001178,0.0,0.0,0.0,0.0011686096478723
2019-02-20,-5.565558939713e-05,-0.00296300000000016,0.0,0.0,0.0,-0.0003424887204741
2019-02-21,-0.0011131737422870325,0.005228999999999928,0.0,0.0,0.0,-0.0021936581550856
2019-02-22,0.0022474021293175106,0.001290999999999931,0.0,0.0,0.0,0.0025401150486785
2019-02-25,0.0,-0.0007460000000000244,0.0,0.0,0.0,-0.0006832473583403
2019-02-26,-0.00033897303705388016,-0.0005089999999999817,0.0,0.0,-0.0004999999999999,0.0016115469169066
2019-02-27,0.00017353373382889004,-0.0015960000000000418,0.0,0.0,-0.0036030018913555,-0.002737971478803
2019-02-28,0.0,0.005376999999999965,0.0,0.03849999999999998,-0.0035023431872375,-0.0013136335092214
2019-03-01,0.0,-0.0031449999999999534,0.0,0.0,0.0016701442506738,-0.0018632917115899
2019-03-04,0.0,-0.0009500000000000064,0.0,0.0,0.0023271388340808,0.0018288832059602
2019-03-05,0.0,-0.005267000000000133,0.0,0.0,0.0015242066804996,0.0004998486465882
2019-03-06,-0.00537031192590498,-0.006769999999999943,0.0,0.0,0.0,0.0012618961387999
2019-03-07,-0.006967732296267126,-0.0019649999999998835,0.0,0.0,0.0,0.0024387124738416
2019-03-08,-0.0011350874279182355,0.012367999999999935,0.0,0.0,0.0,0.0009385494640871
2019-03-11,0.0,0.0029280000000000417,0.0,0.0,0.0,-9.53069048107158e-05
2019-03-12,0.0,0.005735000000000046,0.0,0.0,0.0,0.0021391616207248
2019-03-13,0.0,-0.00040399999999995995,0.0,0.0,0.0,5.527908953703586e-05
2019-03-14,0.0,0.004148000000000263,0.0,0.0,0.0,-0.0014056800472118
2019-03-15,0.001971343454055363,0.0032890000000000974,0.0,0.0,0.0,0.0023854762181165
2019-03-18,0.002557035891690429,0.0002670000000000172,0.0,0.0,0.0,-0.000334450408398
2019-03-19,-0.00038787070159884696,-0.0030409999999999604,0.0,0.0,0.0,-0.0003314233575308
2019-03-20,-0.0010752335995634077,0.009290999999999716,0.0,0.0,0.0,0.0046892238736225
2019-03-21,0.008530182648197382,-0.015660000000000007,0.0,0.0,0.0,0.0008133336999949
2019-03-22,-0.010200025739392493,-0.0010139999999998484,0.0,0.0,0.0,0.0040786076777602
2019-03-25,0.001863872285075674,0.006192999999999893,0.0,0.0,0.0,0.0010685861757707
2019-03-26,0.006145409928932866,-0.004502000000000006,0.0,0.0,0.0,-0.0002917505549264
2019-03-27,-0.004462204843748818,0.003546000000000049,0.0,0.0,-0.0004999999999999,0.0021485791895869
2019-03-28,0.00421744162642268,0.005247000000000002,0.0,0.0,0.0056933326677665,0.0010400460201885
2019-03-29,0.003936320560463447,0.009927999999999937,0.0,0.0,0.0024526785134129,-9.270653870269152e-05
2019-04-01,0.0029695110771854605,0.0007269999999999222,0.0,0.0,0.0058981119919302,-0.0039175389744113
2019-04-02,0.0002193125325005152,0.001387000000000027,0.0,0.0,0.0016185217578,0.0008850330238273
2019-04-03,0.00041859575875058397,0.0021420000000000883,0.0,0.0,-0.0006810126986379,-0.0022734094153166
2019-04-04,0.0006475557054232972,0.003977999999999815,0.0,0.0,0.0,0.0010321137968341
2019-04-05,0.0,0.0008179999999999854,0.0,0.0,0.0,0.000889902558812
2019-04-08,0.0,-0.004314999999999958,0.0,0.0,0.0,-0.0010579735230683
2019-04-09,0.0,0.002825999999999773,0.0,0.0,0.0,0.0010751932561861
2019-04-10,0.0032158516350047073,-0.00016400000000016401,0.0,0.0,0.0,0.0024576217151995
2019-04-11,0.0,0.005601000000000189,0.0,0.0,0.0,-0.0012653201848549
2019-04-12,0.0,-0.00045600000000001195,0.0,0.0,0.0,-0.0019249836818608
2019-04-15,0.0,0.0005539999999997214,0.0,0.0,0.0,8.237505207013551e-05
2019-04-16,0.0,-0.0020499999999998852,0.0,0.0,0.0,-0.0019131299785401
2019-04-17,0.0,0.0015330000000000066,0.0,0.0,0.0,-0.0003952876678609
2019-04-18,-9.763969147180696e-05,0.0009120000000000239,0.0,0.0,0.0,0.0018464878870118
2019-04-22,0.0002734178325543013,0.007578000000000085,0.0,0.0,0.0,-0.0013554109109907
2019-04-23,0.0,-0.0019659999999998012,0.0,0.0,0.0,0.0018670506271495
2019-04-24,0.0,-0.00022599999999994846,0.0,0.0,0.0,0.0025595196974655
2019-04-25,-0.001081129556703253,0.0037169999999999703,0.0,0.0,0.0,-0.0003686384694558
2019-04-26,0.0013876602072153688,0.0010619999999998964,0.0,0.0,-0.0005,0.0020778060783001
2019-04-29,0.0,0.0002889999999999837,0.0,0.0,-0.0026680422603303,-0.0020215117955747
2019-04-30,0.0,-0.00594400000000006,0.0,0.027249999999999774,0.0009516939498802,0.0013861788281435
2019-05-01,0.0,-0.0020059999999998412,0.0,0.0,-0.0015063233172251,-0.0003885447446735
2019-05-02,-0.00028677874097704503,0.008302000000000032,0.0,0.0,-0.0042935081070702,-0.0019706913273817
2019-05-03,0.012713583792779648,-0.0033080000000001997,0.0,0.0,0.008898444156459,0.0018780147261309
2019-05-06,0.0,-0.013863999999999987,0.0,0.0,0.0,0.0011141175480416
2019-05-07,0.0,-0.0009509999999999241,0.0,0.0,0.0,0.0008897109446218
2019-05-08,0.0,-0.003149999999999986,0.0033562361021002296,0.0,0.0,-0.0013835830968544
2019-05-09,0.0011808415933176608,0.004051000000000249,0.002007005676351925,0.0,0.0,0.0010679744307039
2019-05-10,0.0,-0.02078200000000019,0.03304926360016336,0.0,0.0,0.0004740392893999
2019-05-13,0.0,0.007224000000000119,-0.06301445309306519,0.0,0.0,0.001048517384211
2019-05-14,0.004615831676187954,0.0025090000000000945,0.021382789349652098,0.0,0.0,0.000151821988666
2019-05-15,0.00537767674958034,0.0035369999999999013,0.0,0.0,0.0,0.0021923205076674
2019-05-16,0.0,-0.0024089999999998835,0.0,0.0,0.0,-0.0007121222381354
2019-05-17,0.0,-0.0027810000000000334,0.0,0.0,0.0,0.0003173873964337
2019-05-20,-0.0012344785140466774,0.0035519999999999996,0.0,0.0,0.0,-0.0012799527631694
2019-05-21,0.006990516320004803,-0.0025380000000001512,0.0,0.0,0.0,0.0001363391914824
2019-05-22,-0.0013818716891963456,-0.010214000000000056,0.0,0.0,0.0,0.0017097683850573
2019-05-23,-0.004762373165755229,0.002275000000000027,0.0,0.0,0.0,0.002505279507224
2019-05-24,-0.00014445771750470904,-0.007908000000000026,0.0,0.0,0.0,0.0004950580170987
2019-05-28,-0.0010655295905702689,-0.0062309999999998755,0.0,0.0,0.0,0.001773672745903
2019-05-29,-0.004176269182828429,0.002205999999999708,0.0,0.0,-0.0004999999999999,0.0003697388746787
2019-05-30,0.0011810120768620536,-0.010998999999999759,0.0,0.0,-0.0027741252795251,0.003102512591685
2019-05-31,-0.009806588943472083,-0.002331000000000194,0.0,-0.029350000000000098,0.0005895638672217,0.0031296324588148
2019-06-03,7.848462911863585e-05,0.018188000000000315,-0.004394871019225088,0.0,0.003828531938065,0.0026798964347375
2019-06-04,0.01777117202918399,0.0072030000000000705,0.023090033821034694,0.0,0.0048712664124501,-0.0007706506545808
2019-06-05,0.0,0.0027020000000002042,0.009624979210531626,0.0,0.0031512646597393,-0.0001763995205998
2019-06-06,0.0,0.0039319999999998245,0.0,0.0,0.0,0.0009317097731139
2019-06-07,0.0,0.0018850000000001366,0.0,0.0,0.0,0.0033753025836783
2019-06-10,0.0,-3.100000000000325e-05,0.0,0.0,0.0,-0.0030716830895805
2019-06-11,-0.004673923241515943,-0.0017969999999999375,0.0,0.0,0.0,0.0001775039885591
2019-06-12,-0.0003483813994766827,0.003765999999999714,0.0,0.0,0.0,0.0005883969108965
2019-06-13,0.004084731626302185,-0.001010999999999762,0.0,0.0,0.0,0.0017311626578698
2019-06-14,-0.0002972675969391547,0.0006859999999999644,0.0,0.0,0.0,0.0002884216098441
2019-06-17,0.0009861176263392668,0.00838300000000003,0.0,0.0,0.0,-0.0002648704269773
2019-06-18,0.005618488363581697,0.002003000000000199,0.0,0.0,0.0,0.0036642214944604
2019-06-19,0.0015302403914456697,0.008345999999999965,0.0,0.0,0.0,0.0030259188629224
2019-06-20,0.0024642762576383426,-0.0013080000000000869,0.0,0.0,0.0,0.0027075175164474
2019-06-21,0.0,-0.0009909999999999641,0.0,0.0,0.0,-0.0034826138704442
2019-06-24,-0.004674295933615791,-0.008319000000000076,0.0,0.0,0.0,0.0020808332838956
2019-06-25,-0.009289694979409124,-0.0008080000000000309,0.0,0.0,0.0,-0.0003617210048211
2019-06-26,0.0006131160891054144,0.0029760000000000897,0.0,0.0,-0.0004999999999999,-0.0020394147665506
2019-06-27,0.0072903204650087705,0.004609000000000085,0.0,0.0,0.0031512126866781,0.0027582668793287
2019-06-28,0.0017548861446010644,0.007181000000000104,0.0,0.0,0.0055714305450238,0.0004917257351913
2019-07-01,0.006207256390915905,0.002478999999999898,0.0,0.0,0.0022839624874477,-0.0004097449175937
2019-07-02,0.001947972291287181,0.0067509999999997294,0.0,0.0,0.0078474438219754,0.0024413642376192
2019-07-03,0.0,-0.0015089999999999826,0.0,0.0,0.0104793501095264,0.0028478042523491
2019-07-05,0.0,-0.004001000000000032,0.0,0.0,0.0,-0.0048902495747994
2019-07-08,0.0,0.001044000000000045,0.0,0.0,0.0,-0.0004141101370117
2019-07-09,0.0015153727224916924,0.003951000000000038,0.0,0.0,0.0,-0.0004771146489774
2019-07-10,0.0,0.0020139999999999603,0.0,0.0,0.0,0.0002579970947004
2019-07-11,0.0,0.00379800000000019,0.0,0.0,0.0,-0.0039412863605043
2019-07-12,0.0,0.0005310000000000592,0.0,0.0,0.0,0.0006254056549006
2019-07-15,0.0,-0.002997999999999945,0.0,0.0,0.0,0.0019972225843007
2019-07-16,0.0,-0.00567300000000015,0.0,0.0,0.0,-0.0013099313801257
2019-07-17,0.0,0.0031240000000001267,0.0,0.0,0.0,0.0030535193908665
2019-07-18,0.003217367167277496,-0.004590000000000094,0.0,0.0,0.0,0.0014175866562814
2019-07-19,0.0,0.0015799999999999148,0.0,0.0,0.0,-0.001258037172874
2019-07-22,0.0007108072147317124,0.006183999999999967,0.0,0.0,0.0,0.0011689397307823
2019-07-23,0.005764305997119967,0.0040400000000000436,0.0,0.0,0.0,-0.0005708897510959
2019-07-24,0.0,-0.004052999999999973,0.0,0.0,0.0,0.0014824854300888
2019-07-25,0.0,0.005638000000000032,0.0,0.0,0.0,-0.0015940234971467
2019-07-26,0.0028524450293754278,-0.001306999999999725,0.0,0.0,0.0,0.0005500027582361
2019-07-29,0.0,-0.001994999999999969,0.0,0.0,-0.0004999999999998,1.2556021928511464e-05
2019-07-30,0.0,-0.009559000000000095,0.0,0.0,0.0021784388149639,0.0005311036269793
2019-07-31,0.0,-0.006855999999999973,0.0,0.028699999999999948,-0.0072450152529649,0.0015814646237932
2019-08-01,0.0,-0.0068789999999998575,0.0,0.0,-0.0058723701723747,0.0059842788355736
2019-08-02,-0.005005362829726967,-0.024885000000000157,0.0,0.0,-0.0015899168343833,0.0017178317774349
2019-08-05,-0.02026815637931234,0.011014999999999997,0.0,0.0,-0.0223902526167827,0.0029316662293727
2019-08-06,0.0,0.0005990000000000162,0.008996826014618264,0.0,0.0,0.0035097141405328
2019-08-07,0.0,0.00753399999999993,0.0,0.0,0.0,0.0006076646504829
2019-08-08,0.0,-0.002711000000000019,0.024107857616738393,0.0,0.0,0.0009964590283339
2019-08-09,0.0,-0.005033999999999983,0.0,0.0,0.0,-0.0010864619571132
2019-08-12,0.0,0.0062349999999999905,0.0,0.0,0.0,0.0045072451649547
2019-08-13,0.007724779416757643,-0.011491999999999836,0.0,0.0,0.0,-0.0003767424360521
2019-08-14,-0.015072006782483216,0.0008870000000000822,0.0,0.0,0.0,0.0035204619516605
2019-08-15,-0.0015477361212438145,0.005856000000000083,0.0,0.0,0.0,0.0048469466859948
2019-08-16,0.01452011088833971,0.004852999999999996,0.0,0.0,0.0,-0.0017586715208909
2019-08-19,0.004885725292385512,-0.003145999999999871,0.012528021578893878,0.0,0.0,-0.0004999999999999
2019-08-20,-0.003926183235558045,0.0032929999999999904,-0.011721801045666336,0.0,0.0,0.0031064979435301
2019-08-21,0.00499356643375326,-0.00010600000000027254,0.022733260089414786,0.0,0.0,-0.0008574102024042
2019-08-22,-0.0016896210782186838,-0.010193999999999925,0.0,0.0,0.0,-0.0016943631841973
2019-08-23,-0.024693813715602975,0.004315000000000069,0.0,0.0,0.0,0.0039151453475998
2019-08-26,0.010411522461378775,-0.001735000000000153,0.0,0.0,0.0,-0.0007003159058793
2019-08-27,0.0,0.0029760000000000897,0.0,0.0,0.0,0.0
2019-08-28,0.006162504896162879,0.00518900000000011,0.0,0.0,-0.0004999999999999,0.0
2019-08-29,0.004894526845813152,-0.00018099999999998673,0.0,0.0,0.0061030646687252,0.0
2019-08-30,0.0,-0.0023279999999999967,0.0,0.0,0.000940737068074,0.0
2019-09-03,0.0,0.004424999999999901,0.0,0.0,-0.0017430625924495,0.0
2019-09-04,0.0,0.005144000000000037,0.008351738163269617,0.0,0.0107907116943806,0.0
2019-09-05,0.0,0.00041599999999997195,0.01789033900563508,0.0,-0.0002223617680349,0.0
2019-09-06,0.0,0.0001930000000003318,0.012042746428438056,0.0,0.0,-0.0004999999999999
2019-09-09,0.0025005055892595163,-0.000148000000000148,0.0,0.0,0.0,-0.004850413422362
2019-09-10,0.0,0.0029809999999999004,0.0,0.0,0.0,-0.0055206474049652
2019-09-11,0.0,0.0029719999999999747,0.0,0.0,0.0,-0.0004598906295554
2019-09-12,0.0,-0.0010289999999999466,0.0,0.0,0.0,-0.001408597791896
2019-09-13,-0.0006435180749794212,-0.0022159999999998847,0.0,0.0,0.0,-0.0068141534608378
2019-09-16,0.0003510535202555509,0.0020970000000000155,0.0,0.0,0.0,0.0043987350717133
2019-09-17,0.0006492596648919324,0.00040599999999990644,0.0,0.0,0.0,0.0017069260922669
2019-09-18,0.0,-6.199999999978445e-05,0.0,0.0,0.0,0.0007798743116159
2019-09-19,0.0,-0.0045560000000001155,0.0,0.0,0.0,0.0008948108448368
2019-09-20,-0.002363427401767093,0.0006280000000000729,0.0,0.0,0.0,0.00449669342453
2019-09-23,6.474396318290054e-05,-0.006772000000000111,0.0,0.0,0.0,0.0006311281245697
