entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason
2016-11-30,2016-12-31,long,EM_basket,100.0,100.6877,0.006877,monthly_rebalance
2016-12-31,2017-01-31,long,EM_basket,100.0,102.9943,0.029943,monthly_rebalance
2017-01-31,2017-02-28,long,EM_basket,100.0,102.1339,0.021339,monthly_rebalance
2017-02-28,2017-03-31,long,DM_basket,100.0,101.5355,0.015355,monthly_rebalance
2017-03-31,2017-04-30,long,DM_basket,100.0,101.2122,0.012122,monthly_rebalance
2017-04-30,2017-05-31,long,DM_basket,100.0,102.149,0.02149,monthly_rebalance
2017-05-31,2017-06-30,long,DM_basket,100.0,100.5618,0.005618,monthly_rebalance
2017-06-30,2017-07-31,long,DM_basket,100.0,101.5246,0.015246,monthly_rebalance
2017-07-31,2017-08-31,long,DM_basket,100.0,100.6719,0.006719,monthly_rebalance
2017-08-31,2017-09-30,long,DM_basket,100.0,101.6363,0.016363,monthly_rebalance
2017-09-30,2017-10-31,long,DM_basket,100.0,103.2444,0.032444,monthly_rebalance
2017-10-31,2017-11-30,long,DM_basket,100.0,99.484,-0.00516,monthly_rebalance
2017-11-30,2017-12-31,long,DM_basket,100.0,101.3259,0.013259,monthly_rebalance
2017-12-31,2018-01-31,long,EM_basket,100.0,103.0342,0.030342,monthly_rebalance
2018-01-31,2018-02-28,long,EM_basket,100.0,97.2086,-0.027914,monthly_rebalance
2018-02-28,2018-03-31,long,EM_basket,100.0,97.9757,-0.020243,monthly_rebalance
2018-03-31,2018-04-30,long,DM_basket,100.0,103.304,0.03304,monthly_rebalance
2018-04-30,2018-05-31,long,DM_basket,100.0,100.6502,0.006502,monthly_rebalance
2018-05-31,2018-06-30,long,DM_basket,100.0,100.0729,0.000729,monthly_rebalance
2018-06-30,2018-07-31,long,DM_basket,100.0,102.2791,0.022791,monthly_rebalance
2018-07-31,2018-08-31,long,DM_basket,100.0,100.2298,0.002298,monthly_rebalance
2018-08-31,2018-09-30,long,DM_basket,100.0,100.695,0.00695,monthly_rebalance
2018-09-30,2018-10-31,long,DM_basket,100.0,93.0922,-0.069078,monthly_rebalance
2018-10-31,2018-11-30,long,DM_basket,100.0,100.6272,0.006272,monthly_rebalance
2018-11-30,2018-12-31,long,DM_basket,100.0,94.0634,-0.059366,monthly_rebalance
2018-12-31,2019-01-31,long,DM_basket,100.0,103.878,0.03878,monthly_rebalance
2019-01-31,2019-02-28,long,DM_basket,100.0,103.9407,0.039407,monthly_rebalance
2019-02-28,2019-03-31,long,DM_basket,100.0,101.9592,0.019592,monthly_rebalance
2019-03-31,2019-04-30,long,DM_basket,100.0,103.1313,0.031313,monthly_rebalance
2019-04-30,2019-05-31,long,DM_basket,100.0,96.0871,-0.039129,monthly_rebalance
2019-05-31,2019-06-30,long,DM_basket,100.0,104.3462,0.043462,monthly_rebalance
2019-06-30,2019-07-31,long,EM_basket,100.0,98.3451,-0.016549,monthly_rebalance
2019-07-31,2019-08-31,long,DM_basket,100.0,98.0141,-0.019859,monthly_rebalance
2019-08-31,2019-09-30,long,DM_basket,100.0,102.4232,0.024232,monthly_rebalance
2019-09-30,2019-10-31,long,DM_basket,100.0,102.09,0.0209,monthly_rebalance
2019-10-31,2019-11-30,long,DM_basket,100.0,101.9488,0.019488,monthly_rebalance
2019-11-30,2019-12-31,long,DM_basket,100.0,102.4813,0.024813,monthly_rebalance
2019-12-31,2020-01-31,long,DM_basket,100.0,98.7903,-0.012097,monthly_rebalance
2020-01-31,2020-02-29,long,DM_basket,100.0,93.355,-0.06645,monthly_rebalance
2020-02-29,2020-03-31,long,DM_basket,100.0,87.5421,-0.124579,monthly_rebalance
2020-03-31,2020-04-30,long,DM_basket,100.0,108.4883,0.084883,monthly_rebalance
2020-04-30,2020-05-31,long,DM_basket,100.0,101.5012,0.015012,monthly_rebalance
2020-05-31,2020-06-30,long,DM_basket,100.0,103.4138,0.034138,monthly_rebalance
2020-06-30,2020-07-31,long,DM_basket,100.0,101.416,0.01416,monthly_rebalance
2020-07-31,2020-08-31,long,DM_basket,100.0,103.3691,0.033691,monthly_rebalance
