,dlyret
2010-08-17,62885.89066800638
2010-08-18,63191.96026323358
2010-08-19,61002.69021911167
2010-08-20,60695.9893952547
2010-08-23,60026.38254886567
2010-08-24,58158.37513829011
2010-08-25,58731.75219112372
2010-08-26,57853.88639014022
2010-08-27,60119.89757653542
2010-08-30,58090.16607552013
2010-08-31,57968.83652559529
2010-09-01,61828.40366852037
2010-09-02,63482.12585321889
2010-09-03,65305.69313241246
2010-09-07,63447.563189545894
2010-09-08,64321.239695690005
2010-09-09,64800.237806237725
2010-09-10,65458.436494702255
2010-09-13,67210.81320851686
2010-09-14,67183.55891174624
2010-09-15,67617.49477184642
2010-09-16,67302.75663879675
2010-09-17,67543.39919153057
2010-09-20,69915.04284785007
2010-09-21,69228.27128296343
2010-09-22,68263.71335820001
2010-09-23,67154.93174345129
2010-09-24,70541.53074985408
2010-09-27,69763.25358139734
2010-09-28,70907.84510574017
2010-09-29,70752.11504262651
2010-09-30,70472.58087242441
2010-10-01,70994.2639859219
2010-10-04,69732.89134863969
2010-10-05,72796.44822831126
2010-10-06,72299.90359566658
2010-10-07,72138.01229429519
2010-10-08,73384.54568500325
2010-10-11,73602.91191449839
2010-10-12,74154.65771810239
2010-10-13,75384.5890786613
2010-10-14,74575.0475487266
2010-10-15,74843.09614187069
2010-10-18,75576.44901586462
2010-10-19,73108.31564554592
2010-10-20,74650.75866389932
2010-10-21,74748.0951680113
2010-10-22,75284.73709569154
2010-10-25,75780.36895841223
2010-10-26,75498.22571071822
2010-10-27,75224.26976910443
2010-10-28,75159.49673840957
2010-10-29,75611.34587537036
2010-11-01,75500.20292061802
2010-11-02,76890.03239218309
2010-11-03,77257.26410886494
2010-11-04,80396.12633586842
2010-11-05,81226.80235639644
2010-11-08,80966.09457072204
2010-11-09,79356.35255105424
2010-11-10,80145.46352577653
2010-11-11,79920.51524418352
2010-11-12,77858.24459157849
2010-11-15,77648.75434371342
2010-11-16,75018.74721938385
2010-11-17,75365.55970631148
2010-11-18,77518.46262595942
2010-11-19,78144.0672722832
2010-11-22,78316.38689144493
2010-11-23,76134.4751246021
2010-11-24,78731.85476107149
2010-11-26,77640.7479671037
2010-11-29,77348.83389308881
2010-11-30,76625.81885163348
2010-12-01,80009.41328634844
2010-12-02,82414.55432650527
2010-12-03,83013.1670349168
2010-12-06,82854.83430767505
2010-12-07,82962.2173115153
2010-12-08,83384.11329021421
2010-12-09,84106.20319577063
2010-12-10,85299.0686368346
2010-12-13,85093.03234756752
2010-12-14,85141.78509370355
2010-12-15,84236.57885497466
2010-12-16,85576.60628283425
2010-12-17,86178.51997489535
2010-12-20,86723.68527760528
2010-12-21,87889.51125085894
2010-12-22,88399.79616536721
2010-12-23,87958.8091959099
2010-12-27,88093.44309535487
2010-12-28,88045.84920617177
2010-12-29,88349.02552912796
2010-12-30,88229.1834354721
2010-12-31,88033.98800511465
2011-01-03,90045.9654431788
2011-01-04,89033.18451670781
2011-01-05,90009.0635254689
2011-01-06,89681.02029914522
2011-01-07,89447.5652876732
2011-01-10,89340.85079995584
2011-01-11,90056.93206774535
2011-01-12,91670.43804983232
2011-01-13,91466.71951515152
2011-01-14,92744.8026713665
2011-01-18,93325.06081752348
2011-01-19,90920.79803689994
2011-01-20,90573.88399936259
2011-01-21,90733.26964451924
2011-01-24,91834.08807923133
2011-01-25,91773.92615998792
2011-01-26,93014.31495616196
2011-01-27,93845.48606196932
2011-01-28,90262.20636194799
2011-01-31,91778.57599316345
2011-02-01,94545.31530940946
2011-02-02,94093.80411217353
2011-02-03,95048.38064310736
2011-02-04,96094.0473707023
2011-02-07,97264.31796147357
2011-02-08,98091.96114990115
2011-02-09,97608.40630269855
2011-02-10,98347.12444285033
2011-02-11,99658.13129358154
2011-02-14,99981.95543897654
2011-02-15,99322.53691060879
2011-02-16,100967.44827470527
2011-02-17,101896.80692128313
2011-02-18,102258.30286698238
2011-02-22,97475.35768150949
2011-02-23,95675.7959844026
2011-02-24,95830.27757712115
2011-02-25,98510.52395530544
2011-02-28,99378.66425431336
2011-03-01,95920.51572691192
2011-03-02,96500.84269066466
2011-03-03,99944.24801536633
2011-03-04,98600.71935059196
2011-03-07,96696.79744730872
2011-03-08,98706.37852672474
2011-03-09,98399.22724703095
2011-03-10,94750.00949339947
2011-03-11,96527.35166706485
2011-03-14,95300.58962281709
2011-03-15,93410.75259913506
2011-03-16,90408.10416278569
2011-03-17,92417.82290596906
2011-03-18,93417.62878204494
2011-03-21,96237.13257063652
2011-03-22,95372.84357828538
2011-03-23,96032.59052985502
2011-03-24,98051.73749025402
2011-03-25,98807.50902751253
2011-03-28,98005.89294190427
2011-03-29,99553.76120770189
2011-03-30,101242.60225386752
2011-03-31,101046.16754658408
2011-04-01,102272.80434626671
2011-04-04,102266.11818902085
2011-04-05,102742.72170073897
2011-04-06,103170.61428189835
2011-04-07,102703.92296924093
2011-04-08,101547.99369583667
2011-04-11,100823.33057724165
2011-04-12,99360.56379670434
2011-04-13,99701.36416160887
2011-04-14,99852.86230860083
2011-04-15,101123.20857206738
2011-04-18,98700.15650751091
2011-04-19,99787.09940818646
2011-04-20,102824.38665936844
2011-04-21,103990.80160967489
2011-04-25,103612.28912069423
2011-04-26,105333.12695713561
2011-04-27,106504.5140633972
2011-04-28,107167.72414313367
2011-04-29,107574.6260676437
2011-05-02,107232.28533153061
2011-05-03,105996.74506165968
2011-05-04,104493.00044897992
2011-05-05,103373.52149038059
2011-05-06,104270.02336589768
2011-05-09,105432.53041695755
2011-05-10,107643.3358827384
2011-05-11,105374.86895415183
2011-05-12,106717.86228333144
2011-05-13,104966.87106496618
2011-05-16,103771.15601793694
2011-05-17,103370.88031198709
2011-05-18,105673.68685863909
2011-05-19,106125.86949904097
2011-05-20,104554.81128609386
2011-05-23,101825.8079566969
2011-05-24,101471.26683954349
2011-05-25,102178.3904132626
2011-05-26,103315.8707290294
2011-05-27,104360.9950225321
2011-05-31,106306.96386629093
2011-06-01,101075.3189753107
2011-06-02,100955.2528542298
2011-06-03,98469.80264403537
2011-06-06,96036.44614462991
2011-06-07,96358.56013017437
2011-06-08,94942.99869441442
2011-06-09,96426.51061076437
2011-06-10,93567.99249003788
2011-06-13,93414.27071929464
2011-06-14,96402.46731402235
2011-06-15,92912.37839124844
2011-06-16,93043.74545567333
2011-06-17,93836.76095874824
2011-06-20,95084.66763376305
2011-06-21,98093.48237661035
2011-06-22,96869.99226779121
2011-06-23,96532.93959173969
2011-06-24,94372.77851439617
2011-06-27,95830.53057911893
2011-06-28,98558.19777348924
2011-06-29,100195.44914577987
2011-06-30,102095.60110973392
2011-07-01,105328.83304654388
2011-07-05,104676.50999484128
2011-07-06,104876.73831843045
2011-07-07,107339.1782638687
2011-07-08,105388.57222460538
2011-07-11,100936.81400674317
2011-07-12,100089.24050193721
2011-07-13,100615.61125216538
2011-07-14,98596.18851480023
2011-07-15,99713.86749946115
2011-07-18,97374.84286622392
2011-07-19,100732.26616374875
2011-07-20,100612.85574052494
2011-07-21,103318.5395580501
2011-07-22,103552.35013770392
2011-07-25,102217.56694173614
2011-07-26,101328.59202735288
2011-07-27,96621.5496576773
2011-07-28,95636.13894618288
2011-07-29,94732.53282246267
2011-08-01,93217.81141728355
2011-08-02,87637.66328958103
2011-08-03,88719.13579580667
2011-08-04,79367.44038064548
2011-08-05,78774.96638927594
2011-08-08,66917.53060961585
2011-08-09,73931.79346713707
2011-08-10,67654.75418526903
2011-08-11,74538.76034274706
2011-08-12,75341.150805725
2011-08-15,78992.56660300115
2011-08-16,77169.83125992882
2011-08-17,76855.47718026234
2011-08-18,69067.28013188616
2011-08-19,66936.89160863921
2011-08-22,67030.91607905693
2011-08-23,72023.0942593268
2011-08-24,74204.78470249508
2011-08-25,71422.59447989312
2011-08-26,74210.54176737636
2011-08-29,79401.45838494528
2011-08-30,80139.54558258913
2011-08-31,81172.95021936856
2011-09-01,78768.36982398508
2011-09-02,74211.79307149742
2011-09-06,72971.20464904734
2011-09-07,78118.42617935006
2011-09-08,75969.34611203778
2011-09-09,71786.96401380509
2011-09-12,72689.63120779082
2011-09-13,74571.22968214049
2011-09-14,76916.61788448053
2011-09-15,79506.83809786967
2011-09-16,80093.0362906099
2011-09-19,78021.95329631913
2011-09-20,77249.02188772958
2011-09-21,71925.51869775422
2011-09-22,66916.40817160819
2011-09-23,68039.76417278449
2011-09-26,71433.64884647074
2011-09-27,73283.18678724843
2011-09-28,69281.47395683567
2011-09-29,70394.02657941628
2011-09-30,66294.146625327
2011-10-03,61524.19702578212
2011-10-04,65333.994179216825
2011-10-05,68260.23228226445
2011-10-06,71476.01407977715
2011-10-07,69662.12318353982
2011-10-10,74679.06754581722
2011-10-11,74839.39377316924
2011-10-12,76637.34671705514
2011-10-13,76179.04830767911
2011-10-14,78758.41138403806
2011-10-17,75136.63524867747
2011-10-18,78915.24318350498
2011-10-19,76740.45761618785
2011-10-20,77652.79074942079
2011-10-21,81384.64581231792
2011-10-24,84569.8383016844
2011-10-25,80426.33118641393
2011-10-26,82323.071590284
2011-10-27,89092.27799431741
2011-10-28,89373.49271696858
2011-10-31,84541.69290104635
2011-11-01,79405.84048440923
2011-11-02,82448.35034009784
2011-11-03,85855.51318953642
2011-11-04,85145.83100983377
2011-11-07,85860.02300205373
2011-11-08,87876.98736303955
2011-11-09,80662.58921600947
2011-11-10,82141.32994444147
2011-11-11,85792.24561643424
2011-11-14,83887.42764612036
2011-11-15,84775.89587847635
2011-11-16,81958.72139762217
2011-11-17,78613.37587509763
2011-11-18,78623.35079133815
2011-11-21,75741.87084267514
2011-11-22,74781.13822038882
2011-11-23,71089.82030154846
2011-11-25,70838.2081427185
2011-11-28,75358.16747966257
2011-11-29,75592.37260649359
2011-11-30,82718.10906988289
2011-12-01,82349.34997643388
2011-12-02,82152.67637037148
2011-12-05,84297.88536541535
2011-12-06,84117.73483939617
2011-12-07,84237.08582028594
2011-12-08,80019.80126582166
2011-12-09,83034.68562172764
2011-12-12,80374.97356881373
2011-12-13,78177.23733252121
2011-12-14,76164.50032913103
2011-12-15,76893.91284568554
2011-12-16,77454.8697713248
2011-12-19,75110.54839678886
2011-12-20,80242.15221158866
2011-12-21,80732.10371200004
2011-12-22,82485.46562040057
2011-12-23,83777.15784615626
2011-12-27,83710.1192648574
2011-12-28,81324.01316439213
2011-12-29,83192.05645976253
2011-12-30,82526.04634610222
2012-01-03,85008.60994512234
2012-01-04,84854.15525136403
2012-01-05,85536.07726814078
2012-01-06,85263.1889294667
2012-01-09,85832.23649430419
2012-01-10,88008.77523946993
2012-01-11,88207.98010215245
2012-01-12,88910.05709278963
2012-01-13,87733.80988661559
2012-01-17,88278.0516950967
2012-01-18,90858.48020250829
2012-01-19,92179.3804631107
2012-01-20,91940.57424471695
2012-01-23,92178.76484796342
2012-01-24,92455.47599894823
2012-01-25,94234.98883939929
2012-01-26,92979.90631309901
2012-01-27,92972.68716837143
2012-01-30,92000.00398234873
2012-01-31,91930.91252857116
2012-02-01,94218.3316777089
2012-02-02,94609.69812909841
2012-02-03,97897.89470535038
2012-02-06,97556.53897440752
2012-02-07,97836.19119990664
2012-02-08,98388.83698556348
2012-02-09,98801.1021300314
2012-02-10,97141.39639443916
2012-02-13,98322.94941972078
2012-02-14,98102.68700818009
2012-02-15,97635.82773895476
2012-02-16,100068.44480533656
2012-02-17,100552.64255437015
2012-02-21,99983.97434492958
2012-02-22,99107.31217276593
2012-02-23,100323.79751284356
2012-02-24,100640.08287686614
2012-02-27,100817.02684906384
2012-02-28,100910.19046682323
2012-02-29,99715.31031256713
2012-03-01,100950.75763370724
2012-03-02,99949.45545510692
2012-03-05,98859.71150502206
2012-03-06,95387.93077513178
2012-03-07,96961.73953102659
2012-03-08,99307.09266693729
2012-03-09,100525.23796125464
2012-03-12,100061.60953365642
2012-03-13,103768.87215472717
2012-03-14,103022.3440846071
2012-03-15,104770.0559045269
2012-03-16,105050.65106002286
2012-03-19,105547.11407175414
2012-03-20,104431.19434213109
2012-03-21,104340.45279463285
2012-03-22,102462.30453936587
2012-03-23,103181.27454378053
2012-03-26,105979.52988342862
2012-03-27,105396.57755187785
2012-03-28,103771.80277235567
2012-03-29,103534.81284904775
2012-03-30,104233.14629428722
2012-04-02,105887.32967085259
2012-04-03,104851.28256143603
2012-04-04,102535.52771022182
2012-04-05,102071.32056192306
2012-04-09,99297.50863062791
2012-04-10,95570.10259459578
2012-04-11,97502.78068040116
2012-04-12,100724.68917759063
2012-04-13,98297.30262647534
2012-04-16,98197.21249417197
2012-04-17,101143.15197637
2012-04-18,100125.39594960168
2012-04-19,99432.02723316482
2012-04-20,99611.37308459565
2012-04-23,97642.37972584607
2012-04-24,98211.77651081461
2012-04-25,100785.95591673636
2012-04-26,102321.01619406711
2012-04-27,102992.3728511684
2012-04-30,102429.60373531944
2012-05-01,103777.58409401454
2012-05-02,103115.54399843652
2012-05-03,101057.02734934176
2012-05-04,97746.1178503351
2012-05-07,97621.9117644721
2012-05-08,96434.7600503763
2012-05-09,95623.41155178833
2012-05-10,95886.62288753233
2012-05-11,95449.58904017766
2012-05-14,93260.97995889587
2012-05-15,91758.0681727565
2012-05-16,90424.66102244332
2012-05-17,87019.33222617704
2012-05-18,85457.13949129448
2012-05-21,88889.94525306566
2012-05-22,88975.1430807795
2012-05-23,89667.18199140867
2012-05-24,89756.41806942501
2012-05-25,89942.52980742074
2012-05-29,92295.2361543282
2012-05-30,88815.41132284235
2012-05-31,88158.2225752453
2012-06-01,83188.06788927384
2012-06-04,82883.32842350187
2012-06-05,84588.44684202132
2012-06-06,88722.18697993603
2012-06-07,88363.55228452473
2012-06-08,89773.20746101743
2012-06-11,86847.79428135586
2012-06-12,89056.26765131955
2012-06-13,87208.89243384667
2012-06-14,89024.95391953028
2012-06-15,91251.51205181575
2012-06-18,91638.85352457214
2012-06-19,93918.14401753207
2012-06-20,93638.70312830414
2012-06-21,88845.91961257368
2012-06-22,90123.22283993053
2012-06-25,86857.37908950345
2012-06-26,87760.01984326716
2012-06-27,89622.38076235847
2012-06-28,89712.16235522304
2012-06-29,94687.26190631543
2012-07-02,95036.6499381917
2012-07-03,96790.57312418126
2012-07-05,95949.11384731188
2012-07-06,93841.15061272927
2012-07-09,92829.19797038315
2012-07-10,90890.4599444277
2012-07-11,90895.20943693264
2012-07-12,89812.91946234468
2012-07-13,92730.77957915858
2012-07-16,91998.7267431734
2012-07-17,93380.78519648804
2012-07-18,95009.19465225546
2012-07-19,95715.83910310769
2012-07-20,93325.42904868971
2012-07-23,91343.13364308343
2012-07-24,89192.58947248978
2012-07-25,89201.53727457336
2012-07-26,92416.16117493412
2012-07-27,96489.24684976044
2012-07-30,96117.62181010377
2012-07-31,94985.651437651
2012-08-01,94192.5766769845
2012-08-02,92554.00233331851
2012-08-03,96634.28540911117
2012-08-06,97443.35140354214
2012-08-07,99472.66385584384
2012-08-08,100014.6298439858
2012-08-09,100396.38609317587
2012-08-10,100758.16094268169
2012-08-13,100336.93997881356
2012-08-14,100018.19047356262
2012-08-15,100746.18743537043
2012-08-16,102491.70973153801
2012-08-17,103004.41627576252
2012-08-20,102775.84998331814
2012-08-21,102463.33496449018
2012-08-22,102230.78637792928
2012-08-23,100290.9818227975
2012-08-24,101438.12559503647
2012-08-27,101066.48831403478
2012-08-28,100949.34948042873
2012-08-29,101440.51184582805
2012-08-30,99819.10576325486
2012-08-31,100892.68761125025
2012-09-04,100603.16712141519
2012-09-05,100420.7971156208
2012-09-06,104870.2630631196
2012-09-07,106327.21392423175
2012-09-10,105251.3768422954
2012-09-11,106379.80259315205
2012-09-12,107050.04323177984
2012-09-13,110233.55107989903
2012-09-14,111941.73051010013
2012-09-17,110378.34115169039
2012-09-18,109586.5482924089
2012-09-19,110092.31778375688
2012-09-20,109461.19568996757
2012-09-21,109382.92191646666
2012-09-24,108642.81074947391
2012-09-25,105705.2473081684
2012-09-26,104498.53940976194
2012-09-27,106587.32840692562
2012-09-28,105769.15265164229
2012-10-01,106195.9110202983
2012-10-02,106534.7006616584
2012-10-03,106939.93524862699
2012-10-04,108853.93407422838
2012-10-05,109035.55977858217
2012-10-08,108575.68257139545
2012-10-09,106525.31550862738
2012-10-10,105094.46141383803
2012-10-11,105922.61110435566
2012-10-12,104965.46750382008
2012-10-15,106583.27519649216
2012-10-16,109077.35743688823
2012-10-17,110263.51526973117
2012-10-18,110334.82916219122
2012-10-19,106746.41258220683
2012-10-22,106652.15736999054
2012-10-23,104093.89628629637
2012-10-24,102997.81335088395
2012-10-25,103880.99079013935
2012-10-26,103686.05387798215
2012-10-31,104045.52215587259
2012-11-01,106986.12369578856
2012-11-02,104979.23299323516
2012-11-05,105711.09648514958
2012-11-06,107758.43206367563
2012-11-07,103147.12507627017
2012-11-08,100547.46926728652
2012-11-09,100697.22056920559
2012-11-12,100820.76212186157
2012-11-13,100253.96806632006
2012-11-14,97542.10957214414
2012-11-15,97498.88278865055
2012-11-16,98622.36476953521
2012-11-19,102185.14618601007
2012-11-20,102185.99217715638
2012-11-21,102699.02213175774
2012-11-23,105306.32884139837
2012-11-26,104715.4557596196
2012-11-27,103900.00318667869
2012-11-28,105664.99080686984
2012-11-29,106529.0165992744
2012-11-30,106711.96048047919
2012-12-03,105692.26633481774
2012-12-04,105734.70574222499
2012-12-05,106575.48061205387
2012-12-06,107305.4432147119
2012-12-07,108185.00044871664
2012-12-10,108659.19191769285
2012-12-11,109923.53444399168
2012-12-12,110119.82913293448
2012-12-13,108974.66913890537
2012-12-14,108614.17997409515
2012-12-17,111131.81506768211
2012-12-18,114110.24433272214
2012-12-19,112917.64796867197
2012-12-20,114286.53614116002
2012-12-21,112260.96844311437
2012-12-24,111735.58668220695
2012-12-26,110409.47316292935
2012-12-27,110208.30384348896
2012-12-28,107954.87719780242
2012-12-31,111838.49658393157
2013-01-02,117219.42300623527
2013-01-03,117141.99462154585
2013-01-04,118991.61797557774
2013-01-07,118087.3083183908
2013-01-08,117021.47506600687
2013-01-09,117903.90106357589
2013-01-10,119478.3626632916
2013-01-11,119369.59391969109
2013-01-14,119567.95167451477
2013-01-15,120599.20375382018
2013-01-16,120301.67166578938
2013-01-17,122393.33721771959
2013-01-18,123341.24576600904
2013-01-22,124922.73781231458
2013-01-23,124686.59104987487
2013-01-24,125781.21897971343
2013-01-25,127534.53164696453
2013-01-28,126843.8810691283
2013-01-29,127782.23585310314
2013-01-30,126944.5579102339
2013-01-31,126829.00274638718
2013-02-01,129143.65619670824
2013-02-04,126361.17867778054
2013-02-05,128863.27645658737
2013-02-06,129513.81974459557
2013-02-07,129076.73529966606
2013-02-08,130556.14924344096
2013-02-11,130393.90576503436
2013-02-12,131238.10775922186
2013-02-13,131425.15745588572
2013-02-14,131884.94900858623
2013-02-15,131682.44444199855
2013-02-19,133520.4654192367
2013-02-20,129334.61282096006
2013-02-21,127294.08619829491
2013-02-22,129825.97721619668
2013-02-25,124592.55781983177
2013-02-26,126062.46542030215
2013-02-27,129744.724963752
2013-02-28,129734.63925497564
2013-03-01,130329.90551894478
2013-03-04,131376.22040664643
2013-03-05,133954.5939116043
2013-03-06,134405.0729633738
2013-03-07,135039.30713445225
2013-03-08,136825.52483607046
2013-03-11,137741.27378565146
2013-03-12,137453.87820890985
2013-03-13,138381.12270917546
2013-03-14,139960.16083545797
2013-03-15,139428.1352762141
2013-03-18,137799.41803101622
2013-03-19,136640.05410753787
2013-03-20,138986.7368785157
2013-03-21,136434.26684681294
2013-03-22,137874.13232610613
2013-03-25,137056.9794002027
2013-03-26,139223.29098565975
2013-03-27,139255.21668799268
2013-03-28,141017.61675520596
2013-04-01,138981.95867030838
2013-04-02,139333.63012412307
2013-04-03,136017.0167573198
2013-04-04,137508.56004889015
2013-04-05,136634.94717062038
2013-04-08,138935.19354845586
2013-04-09,140021.54176853521
2013-04-10,143504.9961075817
2013-04-11,144841.27336720756
2013-04-12,143621.6540274739
2013-04-15,135697.80788479123
2013-04-16,139849.94447586086
2013-04-17,135460.1178180538
2013-04-18,134018.91545517082
2013-04-19,136482.04421110338
2013-04-22,137513.84146554428
2013-04-23,140500.77238670707
2013-04-24,141627.94215635335
2013-04-25,143512.21808911723
2013-04-26,142279.81589754616
2013-04-29,144299.71020959297
2013-04-30,145265.49271279608
2013-05-01,142345.07640176432
2013-05-02,145276.4866085798
2013-05-03,149069.36265686285
2013-05-06,149770.37447242058
2013-05-07,151661.5742138027
2013-05-08,153326.33404343273
2013-05-09,152438.95816455537
2013-05-10,154453.0533377809
2013-05-13,153865.1575462823
2013-05-14,157623.20590336312
2013-05-15,159495.69020870535
2013-05-16,157478.09731497872
2013-05-17,161311.58892449466
2013-05-20,161326.13270929098
2013-05-21,161704.52350655745
2013-05-22,157869.15287639268
2013-05-23,157232.10995541335
2013-05-24,156376.36722252317
2013-05-28,158468.69187973242
2013-05-29,156055.0888360083
2013-05-30,157613.74561824393
2013-05-31,153330.36458401676
2013-06-03,154223.08968448325
2013-06-04,152423.02478500598
2013-06-05,148205.63083143227
2013-06-06,151101.07625896457
2013-06-07,155202.52006607104
2013-06-10,154983.379193338
2013-06-11,151515.546667435
2013-06-12,148794.10163456708
2013-06-13,154190.17485619587
2013-06-14,152509.72559288068
2013-06-17,154969.78391585688
2013-06-18,157436.4563560897
2013-06-19,152852.67795482962
2013-06-20,144918.7661301063
2013-06-21,145665.4196205999
2013-06-24,142000.12589775308
2013-06-25,145320.54245628527
2013-06-26,148000.43172337496
2013-06-27,150712.21062640852
2013-06-28,149736.89222395522
2013-07-01,151686.3358598549
2013-07-02,151191.89822096922
2013-07-03,150974.81454620184
2013-07-05,154227.84376479432
2013-07-08,155806.03533640568
2013-07-09,158262.23095310564
2013-07-10,158800.33605671555
2013-07-11,163493.68631743634
2013-07-12,164558.00067213716
2013-07-15,165146.86006512918
2013-07-16,163511.4243394345
2013-07-17,164422.82359633516
2013-07-18,166843.65895570797
2013-07-19,167575.82368375832
2013-07-22,168129.4954321221
2013-07-23,167417.08465311798
2013-07-24,165083.2966395257
2013-07-25,166728.94317686468
2013-07-26,166717.64745548376
2013-07-29,165433.6802725074
2013-07-30,166186.59100622183
2013-07-31,166685.12524455998
2013-08-01,171805.89418588416
2013-08-02,172245.90182370006
2013-08-05,171811.81150703647
2013-08-06,169688.79545245893
2013-08-07,167946.88170252973
2013-08-08,170110.54211960343
2013-08-09,169777.18824102753
2013-08-12,169337.83459305644
2013-08-13,169825.65892395316
2013-08-14,168059.5385991624
2013-08-15,163154.67583482547
2013-08-16,161928.8179623334
2013-08-19,159365.3931782849
2013-08-20,161970.4960210959
2013-08-21,159715.53549577328
2013-08-22,163126.90495530135
2013-08-23,164196.40440717628
2013-08-26,163001.86749166195
2013-08-27,157278.12874924668
2013-08-28,157857.20416044357
2013-08-29,158782.51991001618
2013-08-30,157420.16187908815
2013-09-03,158923.72001200405
2013-09-04,161924.7879387373
2013-09-05,162739.26240169848
2013-09-06,163047.0361998606
2013-09-09,166959.34277653473
2013-09-10,169623.81166441835
2013-09-11,170859.8987029752
2013-09-12,169301.07641824306
2013-09-13,170339.66466115435
2013-09-16,172763.76690661474
2013-09-17,174370.85047659095
2013-09-18,178703.99913295291
2013-09-19,177963.8217740916
2013-09-20,174953.8449166788
2013-09-23,173102.4377725344
2013-09-24,173094.44008375693
2013-09-25,172296.73159783852
2013-09-26,173387.7734339026
2013-09-27,171709.73447554355
2013-09-30,170200.6377578389
2013-10-01,173072.28821325686
2013-10-02,172994.6081330166
2013-10-03,169856.220847485
2013-10-04,172628.4817619404
2013-10-07,169438.7956876539
2013-10-08,165103.74483590372
2013-10-09,165264.9731903463
2013-10-10,172534.09569322885
2013-10-11,174799.77796716004
2013-10-14,175948.05354178415
2013-10-15,172871.57612252454
2013-10-16,177587.1517042193
2013-10-17,180681.53659113485
2013-10-18,182597.9383081548
2013-10-21,182369.32773239262
2013-10-22,184878.75376194823
2013-10-23,182801.24212417647
2013-10-24,183889.99407061352
2013-10-25,185781.36365038386
2013-10-28,185986.35305748158
2013-10-29,188290.74666040807
2013-10-30,185905.81712533513
2013-10-31,184874.87841815807
2013-11-01,186015.15601102493
2013-11-04,188019.00513694086
2013-11-05,186548.13869829895
2013-11-06,187520.71375599803
2013-11-07,182101.9005671369
2013-11-08,186934.9368851632
2013-11-11,187492.79727004614
2013-11-12,186610.7591442182
2013-11-13,190042.64776503717
2013-11-14,191979.0975829567
2013-11-15,193598.0873661931
2013-11-18,191456.5723601811
2013-11-19,189984.87660998144
2013-11-20,188686.65101006484
2013-11-21,192074.97000175196
2013-11-22,193706.08105186519
2013-11-25,192849.6157703787
2013-11-26,193122.55461214422
2013-11-27,194179.81850841956
2013-11-29,193539.0224264287
2013-12-02,192586.37447166804
2013-12-03,191353.8764607064
2013-12-04,190948.71941838448
2013-12-05,189427.4013990228
2013-12-06,193729.80399812202
2013-12-09,194199.5440042765
2013-12-10,193217.26744890038
2013-12-11,188263.3432330712
2013-12-12,187376.30808314486
2013-12-13,187864.5824747816
2013-12-16,190647.10917511364
2013-12-17,190158.1210392146
2013-12-18,195783.60141827978
2013-12-19,195480.25825982253
2013-12-20,198085.5527234218
2013-12-23,200106.74458592673
2013-12-24,201651.67367538242
2013-12-26,202984.95031651817
2013-12-27,203149.2481477243
2013-12-30,203624.43476811348
2013-12-31,204991.2971870675
2014-01-02,201048.14834259727
2014-01-03,201226.22080175378
2014-01-06,199699.8714584098
2014-01-07,202197.84117472003
2014-01-08,202571.43984614997
2014-01-09,203037.40553006637
2014-01-10,204823.74053325807
2014-01-13,199172.9892993488
2014-01-14,203625.1279477705
2014-01-15,205005.31156752908
2014-01-16,204545.5097585793
2014-01-17,203204.02760406572
2014-01-21,204479.70742418015
2014-01-22,205522.60201532836
2014-01-23,201332.21626349562
2014-01-24,192206.90896446953
2014-01-27,190608.65580151533
2014-01-28,194001.86553939304
2014-01-29,190394.57624593514
2014-01-30,194772.56302531544
2014-01-31,192555.53697030208
2014-02-03,183185.593255608
2014-02-04,186409.23069667467
2014-02-05,185618.5456327198
2014-02-06,190907.89161206083
2014-02-07,195686.75625515354
2014-02-10,196392.27549564737
2014-02-11,200374.29463257128
2014-02-12,200865.77649541546
2014-02-13,203486.51613722395
2014-02-14,205451.5257229133
2014-02-18,206872.2373981502
2014-02-19,204984.49134601565
2014-02-20,207939.3496894779
2014-02-21,207941.82019525228
2014-02-24,210517.4573058753
2014-02-25,210092.5049662902
2014-02-26,210615.84925214056
2014-02-27,212389.38621875952
2014-02-28,213669.9663710599
2014-03-03,210766.6449591544
2014-03-04,217024.51671110743
2014-03-05,216856.42004595173
2014-03-06,217803.25539774078
2014-03-07,218049.34146666227
2014-03-10,217026.11920372333
2014-03-11,214711.30041377817
2014-03-12,214938.08661528418
2014-03-13,209970.27027817277
2014-03-14,209926.02280266883
2014-03-17,213402.52590354418
2014-03-18,216492.51055772853
2014-03-19,214082.07300056578
2014-03-20,216099.3306693539
2014-03-21,215533.5878425328
2014-03-24,212673.10989532922
2014-03-25,213852.71252190336
2014-03-26,210581.9525342508
2014-03-27,210003.30819725894
2014-03-28,212697.21136536
2014-03-31,216649.46770373202
2014-04-01,220157.3019721017
2014-04-02,221901.43975220696
2014-04-03,221367.98778618462
2014-04-04,216169.02909807535
2014-04-07,210476.02361065202
2014-04-08,212733.6939376653
2014-04-09,217007.83451561202
2014-04-10,207915.42500932567
2014-04-11,203210.88699640898
2014-04-14,206719.33150996623
2014-04-15,209305.61017211087
2014-04-16,213764.79623939106
2014-04-17,214561.44253402797
2014-04-21,215706.35767590028
2014-04-22,217822.26427088608
2014-04-23,217220.13059594473
2014-04-24,217834.90941155836
2014-04-25,213758.12161119576
2014-04-28,213807.4591328842
2014-04-29,215642.44020213117
2014-04-30,217874.02072691405
2014-05-01,218068.09711505027
