date,donchian_channel__us_factor,sentiment_timing__us_factor,turn_of_month__real_assets,vol_overlay__us_factor,donchian_channel__us_equity_broad,us_cross_sectional_momentum__us_factor,quality_timing__us_factor,industry_trend__us_sectors,us_cross_sectional_momentum__us_sectors,bond_duration_carry__bonds_us,donchian_channel__real_assets,us_cross_sectional_momentum__us_equity_broad,quality_timing__us_equity_broad,sentiment_timing__us_equity_broad,cross_asset_momentum__all_68,low_volatility__all_equity,vol_overlay__us_equity_broad,em_dm_carry__intl_country_all
2017-03-09,-0.0003301498832861867,-0.0003301498832861867,0.0,-0.0003534956364610135,-0.001447127099075407,0.0006226650062268746,-0.00033014988328614975,0.001005700990352132,0.001005700990352132,-0.002941237327905341,-0.00034506288466680984,-0.004019358543187579,-0.0014471270990754348,-0.0014471270990754348,-0.0032851397861773934,0.0010515314659294006,-0.0008797144036607196,-0.0021320023855803116
2017-03-10,0.00413019123271019,0.0041301912327101524,0.0,0.0058525077419909755,0.004133078007114599,0.0032151006015350703,0.00413019123271019,0.002840815552464848,0.002840815552464848,0.0010869760683878127,0.0,0.004447372755723933,0.004133078007114599,0.004133078007114599,0.005962286430594599,0.0047437462848869405,0.004697580167974058,0.010762149520114006
2017-03-13,0.0013926925771300576,0.0013926925771300576,0.0,0.0021084585468961934,0.0017741302471087628,0.00020676108756334521,0.001392692577130002,0.0013298242097450341,0.0013298242097450341,-0.0019535579511994194,0.0,0.00270580518202701,0.0017741302471087628,0.0017741302471087073,0.00416553868912839,0.0028563873195126543,0.0018402054756063158,0.00811453817314911
2017-03-14,-0.0038726249484960875,-0.003872624948496032,0.0,-0.005262637719082364,-0.0037314192497668597,-0.004237726098191175,-0.0038726249484960693,-0.007403109165837529,-0.007403109165837529,0.0006336651001134508,0.0,-0.004988142938915696,-0.0037314192497668597,-0.0037314192497667764,-0.009084927531839981,-0.0046137661726223245,-0.004084053481547584,-0.007165449655655243
2017-03-15,0.009192645153281886,0.009192645153281886,0.0,0.01291803464396298,0.010725795318854925,0.00913431596429315,0.009192645153281886,0.01503760770244189,0.01503760770244189,0.007205716318689381,0.0,0.01512163050624582,0.010725795318854925,0.01072579531885487,0.022075241467728546,0.010165611844209943,0.011592878448335453,0.02343395260400527
2017-03-16,-0.0020692992594065762,-0.0020692992594065762,0.0,-0.003062997501137014,-0.00027090487147513054,-0.0012343139271754344,-0.0020692992594066317,-0.004423686586198183,-0.004423686586198183,-0.0019158277147020703,-0.0001666666666666483,0.0017810880829014497,-0.00027090487147524156,-0.0002709048714751028,-0.003677881865331356,0.00041484938943425753,-0.0006392879502077342,0.006051196954498961
2017-03-17,0.0005644513044608482,0.0005644513044608298,0.0,0.0009326028773982697,0.0004927073560914152,-0.002677651905252265,0.0005644513044608298,0.0021881125068750062,0.0021881125068750062,0.0015553106075567313,0.00026041666666665186,0.0035558428963957667,0.0004927073560914708,0.000492707356091443,-0.0007189342790954178,0.0008328217414654837,-1.2254020452184822e-05,-0.00040631916392452894
2017-03-20,-0.002286452924713948,-0.002286452924713985,0.0,-0.0028420947854066827,-0.0019037715796798305,-0.0028913672036348093,-0.002286452924713948,0.0013271269979606704,0.0013271269979606704,0.0013649818179487377,0.0002602133749674736,-0.003945885005637084,-0.0019037715796798305,-0.0019037715796798582,0.007196111882850964,-0.0019199999513423993,-0.0015411863190043507,0.006071992404278026
2017-03-21,-0.011680443932847026,-0.01151377726618034,0.0,-0.015244093022109198,-0.019524814865636148,-0.014188069594034847,-0.011513777266180433,-0.012707721296824626,-0.012707721296824626,0.0012270831423973477,-0.0014733922690240986,-0.028134853262187676,-0.01914981486563619,-0.01914981486563619,-0.013593696935307431,-0.00989998187825536,-0.020099261364271898,-0.01031359996213932
2017-03-22,0.0018678117708605946,0.0023181273646110854,0.0,0.0031896065433680474,0.0016770287958116081,0.00010505305179120406,0.0023181273646110854,0.0025051475670294643,0.0025051475670294643,0.0018314768230366374,0.0012187690432661953,0.0002495632642876,0.0028162356649885645,0.00281623566498862,0.00047638865652088747,0.002252475457991343,0.003705179695465688,0.003526610503076011
2017-03-23,-0.000661025892994919,-0.0004996236459316091,0.0,-0.0007252153773079084,-0.0006094588005850776,0.00010504201680672232,-0.0004996236459315906,-0.0008331055954261535,-0.0008331055954261535,-0.0005552387627349997,0.001387804666493242,0.0052395209580839985,0.0009691012729833859,0.0009691012729833581,0.0003302624455665537,-3.534125288895407e-05,8.020170232655999e-05,0.0005489133088756315
2017-03-24,-5.079922033685014e-05,-0.0002617936396663856,0.0,-0.0002814603428248537,0.0005091234929944788,-0.0010503098414030854,-0.0002617936396663856,-0.003990538674981781,-0.003990538674981781,0.0015919346143296598,0.00043189081800128665,0.0012410027302058868,0.0005329306926977195,0.0005329306926976363,0.0027641813684169403,0.00026660486769758407,0.0005627373843259953,0.005788277761921368
2017-03-27,-0.0010597189582559434,-0.0018379831524150496,0.0,-0.0021445255521705398,0.00040647101861635004,-0.0029439596256966016,-0.001837983152415068,-0.0008462252515929469,-0.0008462252515929469,0.0014057678861288253,-0.0010351966873705838,0.0014873574615765772,5.2169125205531186e-05,5.2169125205531186e-05,-0.0013866077984689973,-0.00010237189645256883,8.014696082414563e-06,0.0006205847809706011
2017-03-28,0.0033226670694137908,0.006455576243825978,0.0,0.007443580614985401,0.0015623731839948252,0.008857956342929185,0.0064555762438259405,0.011050154382351352,0.011050154382351352,-0.0013088896162159053,8.653513326417617e-05,0.007920792079207928,0.007228564694638506,0.007228564694638506,0.007277183132050835,0.004821246305376281,0.00681300544145258,0.0012711296173693043
2017-03-29,0.001041949526434031,0.0010585542624670374,-0.0004999999999999449,0.00132448905764108,0.001109049846749477,0.0003135779241141279,0.0010585542624670745,0.005401729199972394,0.005401729199972394,0.0024990026346428384,0.0003460506964270138,0.003356254092992783,0.0031067801770562897,0.0031067801770562897,0.008400019905405953,0.0011817124747215413,0.0029038223763584448,0.0033049305991978972
2017-03-30,0.0007086657909410876,0.002883334249175492,-0.0017182821084312794,0.002932126576983385,0.00044166064402151317,0.004702194357366851,0.0028833342491754546,0.0005461817285381532,0.0005461817285381532,-0.0015403356773006777,-0.0019013049866044203,0.0075875010198251935,0.004424481263088698,0.004424481263088698,-0.001113081281670758,0.0014163837678093927,0.0036067148394141046,-0.004473155365017467
2017-03-31,-0.00033198408996278533,-0.0012965976603573532,0.0048064022860219895,-0.0014450496844933454,-0.0002204408817635395,-0.0023920956838273666,-0.0014465976603572999,-0.0017705281922019145,-0.0017705281922019145,0.0009662254390050418,0.0004345936549325913,0.002024291497975783,-0.0004110405037500431,-0.0002610405037500041,-0.0009840634403802673,-0.00129821041258249,-0.0006789899141098343,-0.0028269641409894852
2017-04-03,-0.0014014715281661279,-0.002722401235346857,0.0016414141414140548,-0.003335342089449874,-0.0001002888318356876,-0.0028148457047538766,-0.0019056808647427796,-0.0024306088384656865,-0.0024306088384656865,0.0032377497969994784,0.000694444444444405,-0.01090909090909098,-0.003154395613902322,-0.004506279448431988,-0.002475731591906505,-0.0025708292980203273,-0.0038007868490417818,0.0028738097598628443
2017-04-04,0.0002579469468685369,0.00021485527894867426,0.002715685156938319,0.00031662737028202254,0.000401316317521494,0.0018818609513850948,0.00015039869526406457,0.0023011477117522716,0.0023011477117522716,-0.0014287849266493985,0.0008662508662508431,-0.001225490196078427,-8.018819323329929e-05,-0.00011455456176193146,0.0023397313957467247,0.0006250493967894233,0.00019928501062047022,-0.0011719301982118235
2017-04-05,-0.0009705818485413001,-0.0023638670256102556,-0.0009527608868849698,-0.00301024447903366,-0.0010417501402356366,-0.004069706772409476,-0.0016547069179271845,-0.0027300060101854706,-0.0027300060101854706,0.0010467045838266353,0.00034560221185412726,-0.01145194274028638,-0.00464879810711008,-0.0066411401530142855,-0.004089109253792134,-0.0032609108174972423,-0.00652095547722531,-0.00449232970632385
2017-04-06,0.0014988684521377582,0.002952351050072688,0.0,0.003719839780410794,0.00014082240283253,0.0039815590947192,0.0020666457350509058,0.002823236735146395,0.002823236735146395,3.3083786347948285e-05,0.0011220438460211035,0.009267687215556597,0.003683188174314511,0.005261697391877818,0.0009624758406348022,0.0017263941783243197,0.004921027294447156,-0.0006314584113991106
2017-04-07,-0.0007041441155508273,-0.001052965859293468,0.0,-0.00137303181136104,-0.00012063696316552686,-0.0018785222291796133,-0.0007370761015054369,-0.00015014983727290598,-0.00015014983727290598,-0.0019022095332535544,0.0007741935483871476,-0.0002459621218334762,-0.0005368628521134067,-0.0007669469315906008,-0.0016290983378131063,-0.0007110050480227947,-0.0008855432915581829,-0.0005292810443169316
2017-04-10,0.000882138607306108,0.0012176885953636418,0.0,0.0016041482850108202,8.046346958479056e-05,0.0009410288582183401,0.0008523820167545271,0.0002256624520680095,0.0002256624520680095,0.0013447135336972088,-0.0010248884311705453,0.0019681810726590587,0.000958394282794206,0.0013691346897060641,0.0009239835336296576,0.00074697876708818,0.0012574538301857174,-0.0006313951746427238
2017-04-11,0.00036183064135194193,0.0005220570564935708,0.0,0.000586565883456421,-0.001065797940797919,0.0001044604617150835,0.0003654399395454459,-0.0016638021986676854,-0.0016638021986676854,0.0025777761002226535,0.004536742247190251,0.008266492060893693,0.0015446937446458864,0.002206705349494159,0.0019466645683894335,0.0005521993117567625,0.0009593684432971372,0.0010021728972635646
2017-04-12,-0.0019297607237938237,-0.004085277222053485,0.0,-0.005308829067527591,-0.001009774618305176,-0.005013578441612543,-0.002859694055437456,-0.009892706906054594,-0.009892706906054594,0.0022726095860443607,0.0014220381757086287,-0.01355629515382728,-0.005893599870129468,-0.008419428385899319,-0.0045276282342323615,-0.0018567041301011944,-0.008058484706161995,0.0014387518746616923
2017-04-13,-0.00344528757820343,-0.0061181027120602955,0.0,-0.008088074309963666,-0.000993592343255717,-0.009132899433130448,-0.004282671898442188,-0.006971172304298778,-0.006971172304298778,0.0011367091985302752,-0.0011024031783954575,-0.010039499670836172,-0.005588738793287834,-0.007983912561839723,-0.006211365942198843,-0.0053633739008637216,-0.008175377599150102,-0.008044961022077413
2017-04-17,0.005291302871739918,0.008277600939676036,0.0,0.011173734673270467,0.002076547231270376,0.008793304375463551,0.0057943206577732624,0.009180326404200079,0.009180326404200079,-0.0007731596578176847,0.007356915078098695,0.011637572734829682,0.007171222735824767,0.010244603908320882,0.008226032830567664,0.007930012143717136,0.010556966187065309,0.009571305662551266
2017-04-18,-0.0003836957696544315,-0.0019117116039655084,0.0,-0.0023802482526399196,-0.00038362138588268757,-0.0035706784289015747,-0.0013381981227758393,-0.00152005964426849,-0.00152005964426849,0.0037194165316359468,-9.457447753750495e-06,0.00041084634346755244,-0.0007613209461466708,-0.0010876013516381844,-0.003905966855730192,-0.0010826135398106507,-0.00166802320187584,-0.007192066891227422
2017-04-19,9.32126446041015e-05,-5.44235456266066e-05,0.0,-0.00011514861613963016,0.0003842109520342807,-0.0032672849915683644,-3.809648193868013e-05,0.00048065507730354895,0.00048065507730354895,-0.0019370599246846532,-0.002764318032062637,0.003778234086242227,0.000997220720967834,0.0014246010299540923,-0.005051536263921186,-0.0010789828265538315,0.0009538009771264122,-0.006101167415821007
2017-04-20,0.003453571102803347,0.006738311178625371,0.0,0.00866975454159861,0.0020998223227264856,0.007613408057523641,0.004716817825037782,0.010742121882673983,0.010742121882673983,-0.0008273537641140943,0.0011054421768707339,0.012601260126012592,0.006757804618973462,0.00965400659853377,0.005870068004498963,0.006569250905100965,0.009521927481628278,0.010618886181615439
2017-04-21,-0.0004756922471784719,-0.0021157837792824172,0.0,-0.002530498174154424,-6.006727534837997e-05,-0.004932311890019969,-0.0014810486454976586,-0.000765463467383598,-0.000765463467383598,-0.00014786170230189633,-0.001354595310713247,-0.0022626262626262994,-0.001404923984136136,-0.0020070342630515714,-0.0018626143411474283,-0.0011635163254137826,-0.0021153992772116326,0.00021856999485136974
2017-04-24,0.006274439426521468,0.009960479603115413,0.0,0.013977179177583565,0.002774112793399064,0.011179076144273381,0.006972335722180774,0.012523440320987067,0.012523440320987067,-0.000736291584890747,-0.0025737242379691994,0.012391674090872273,0.008326131383725122,0.01189447340532157,0.01053404289894333,0.012152302370787904,0.014207812694073452,0.02395996588004068
2017-04-25,0.0034266949062393137,0.005578313284749041,0.0,0.007747152374695772,0.005549567818898954,0.006257822277847325,0.0039048192993243656,0.00867926322996837,0.00867926322996837,-0.0030198153721735094,0.002887866448193129,0.009440000000000115,0.004972485671509597,0.007103550959299376,0.0050266447515503465,0.006287265476247361,0.008246951754413478,0.0076391251262859505
2017-04-26,-0.001044372023735048,-0.0011307457108550116,-0.0004999999999999819,-0.001748157269924037,0.0009077512247493702,-0.0005182421227196699,-0.0007915219975984841,-0.0004193502512744862,-0.0004193502512744862,0.0015779609313433252,-0.003454424084164446,0.0053098747820570225,0.0006354258573245397,0.0009077512247493424,-0.0027118665874660275,-0.0014788607342424154,0.00044212327023981923,-0.0047304413387866395
2017-04-27,0.0013235961386031854,0.0009087874691019645,-0.004701503887028206,0.0015861734543073565,0.0019183248060170022,-0.002488852017007215,0.0006361512283714066,0.00038169524870390603,0.00038169524870390603,0.0005433265126681824,-0.0011055574993198054,0.0,0.0013428273642118738,0.0019183248060170022,-0.0024669340407321716,0.002699923801493531,0.002507701215529623,-0.001147050256769755
2017-04-28,-0.0024839844997034213,-0.0032636913299352774,-0.0044961639904553445,-0.0040077965574012815,-0.005896898541569107,-0.004678240981391135,-0.0022845839309546347,-0.003001006543153384,-0.003001006543153384,0.0007085252556345567,-0.005267258945291083,-0.013165155695703645,-0.0041278289790984135,-0.005896898541569079,-0.0011535003683682543,-0.0013897440500801883,-0.004953214398890626,0.002200309135773404
2017-05-01,0.0007650614573525746,0.0008521027497415864,0.004037641015403641,0.0012068795485228139,0.004787739091875465,-0.00047775224566515284,0.000596471924819116,0.0014081516511743608,0.0014081516511743608,-0.0021348762301076213,0.00304852133192172,0.003952867870266941,0.003351417364312881,0.004787739091875465,0.001671043748549872,0.0023236487187658916,0.005463922902565976,0.004115939537041147
2017-05-02,0.0009281589908234911,0.0006845705856315942,0.0013635455433783639,0.0006891235903938401,-0.0010314657719982245,0.0021104789869699214,0.0004791994099420475,0.003010954867518567,0.003010954867518567,0.001499126417881469,0.0022401618046101377,0.0017027863777090424,-0.0007220260403987544,-0.001031465771998169,0.005125217798545023,0.0009396615482120119,-0.0004578557366127778,0.007617572942502315
2017-05-03,-0.0019918901559230853,-0.0018873423252905679,-0.009048149452441737,-0.0027139691030883353,-0.0035597029299342664,-0.0033879681347861457,-0.001321139627703416,-0.003681196805060849,-0.003681196805060849,-0.00033573216718096877,-0.00618789895804502,-0.0032452480296708552,-0.0024917920509538727,-0.0035597029299342386,-0.006110172456756491,-0.0020800233056175177,-0.003388161556764191,-0.006373259897142991
2017-05-04,0.0013788416976610225,0.0010653948269055784,0.0,0.001561863409215436,-0.0004834419582169791,0.0025725836089673937,0.0007457763788338659,0.00045554683671844565,0.00045554683671844565,-0.0025681898221253663,-0.0012648621300277811,0.0003875968992248513,-0.00033840937075202415,-0.0004834419582170624,-0.00461707261543387,0.0010154824282757602,-0.00019592453766237306,-0.0020876215687904986
2017-05-05,0.0038487941878219876,0.004738567034048328,0.0,0.006477533598192438,0.005606538565538055,0.003665689149560114,0.003316996923833767,0.007635808367984609,0.007635808367984609,0.0005685633956917235,0.0022007787370916057,0.0036419992251064404,0.003924576995876672,0.005606538565538111,0.00568949228849025,0.004770821014091542,0.005630812256952,0.011174058955343735
2017-05-08,-0.0011733022114986762,-0.0013815487754303042,0.0,-0.001846807533981402,-0.0015547924530302792,-9.13075237397587e-05,-0.0009670841428012037,-0.0021156089686075186,-0.0021156089686075186,-0.0017782949527255232,0.0,0.0021618282890674134,-0.0010883547171212649,-0.0015547924530303348,-0.0003987186768396045,0.00039854984022591466,-0.0010436427282652094,-0.006130991969679367
2017-05-09,-0.0003658082201183725,-0.0008523247616807894,0.0,-0.001204629124721505,5.4486923594998515e-05,0.0015523696466075432,-0.0005966273331766322,-0.0016021731452623422,-0.0016021731452623422,-0.0004400631433778973,0.0006727211570803545,0.0035439137134047893,3.814084651648786e-05,5.4486923595054026e-05,0.0046259720011887495,-8.999567624778937e-05,0.00029553821297603755,0.004662868688948274
2017-05-10,0.002481045348800004,0.002986412698583907,0.0,0.004063831705357217,0.0036729745580957873,0.00045587162654991964,0.002090488889008757,0.0015495066675432767,0.0015495066675432767,0.0007169692125857108,0.0005874454514938066,0.0005373867649320907,0.00257108219066704,0.0036729745580957873,0.005010544470987588,0.0012895122829879035,0.0034502921359286787,0.006594579810977219
2017-05-11,-0.002295395071775045,-0.002816608456534827,0.0,-0.0036032082427705316,-0.003811345852239162,-0.001366991706917009,-0.001971625919574375,-0.0010387715903715788,-0.0010387715903715788,0.00037544718990570325,0.0,-0.0007672830507174933,-0.002667942096567344,-0.0038113458522391064,0.0010031422720770955,-0.001870902947173625,-0.003573266870852798,0.0002746692773649695
2017-05-12,-0.0018479763348235312,-0.0024056813785685214,0.0,-0.0028822078573300103,-0.0022036451504245103,-0.0005475451724767932,-0.0016839769649979648,-0.001814953718369372,-0.001814953718369372,0.002879381153135782,0.00041886571165291225,0.002226829455578505,-0.0015425516052971766,-0.0022036451504245103,0.0013492184955814501,-1.5445952569526078e-05,-0.0018320503108843478,0.004350597396794109
2017-05-15,0.00466108263228678,0.005745264075297333,0.0,0.007563905651108686,0.005420255686455933,0.0043827611395179655,0.004021684852708114,0.006386693004516886,0.006386693004516886,-0.0006553986541602969,0.001506024096385561,0.0031412810297275495,0.0037941789805190362,0.005420255686455877,0.007212030141582337,0.004243919231083915,0.0056569477100177346,0.009081297716091674
2017-05-16,-0.0013661829959869347,-0.0015920421293827425,0.0,-0.00207783038758369,0.000750590271809598,-9.090909090925248e-05,-0.0011144294905679846,0.0012904838969900467,0.0012904838969900467,0.0010693159529724383,0.0002498750624687259,0.004200717940884058,0.0005254131902667769,0.0007505902718097368,0.0019713568462680353,-0.00014228972970298237,0.0011365260597410443,0.004073419929664146
2017-05-17,-0.012223891625142555,-0.01490673783251902,0.0,-0.020174722120496813,-0.022696554133338404,-0.01845622329302654,-0.010434716482763248,-0.022839094966477957,-0.022839094966477957,0.004409700164318298,-0.0009987515605492936,-0.025403103133556426,-0.015712587893336794,-0.02244655413333843,-0.021176260765242372,-0.013111791021047536,-0.027168186034266878,-0.017919724550247484
2017-05-18,0.0028363276883908903,0.0030912417897802267,0.0,0.004401086264236927,0.003066284291124821,0.005464987032234303,0.0021638692528461365,0.002639659197747113,0.002639659197747113,0.0003845021877032645,-0.0019200267134151054,0.008740440143592876,0.0028348337641558308,0.0040497625202225995,-0.012250394762825745,0.0033975612258230203,0.005373888570250895,-0.01601813581549405
2017-05-19,0.004039287133297709,0.006532739817777948,0.0,0.007276484312691012,0.002632166437554151,0.005711653615845247,0.004572917872444589,0.009219784501002026,0.009219784501002026,0.0007807582367935911,0.003106633081444136,0.0041776264892463555,0.004427584711710675,0.006325121016729607,0.014913461411091733,0.006260884872435923,0.005757250028624483,0.020421678062127357
2017-05-22,0.00461049781199115,0.006259384124718825,0.0,0.0071598671879719395,0.003433427009085499,0.006870019236053793,0.004381568887303196,0.005418637552866423,0.005418637552866423,-0.0005679823524600697,0.0014141918309624746,0.008474576271186418,0.004557121071479264,0.006510172959256044,0.0028745031016770284,0.0058239637785930665,0.005673668546406274,-3.0866858064082514e-05
2017-05-23,0.0005014260970781873,0.001432416718528562,0.0,0.0016669508774017627,0.0007833329712124137,0.00018195050946134828,0.00100269170296996,0.0017310912025489955,0.0017310912025489955,-0.0017806024742968163,-0.0014082173624917482,0.000993124522536304,0.001439530188830973,0.0020564716983299536,0.0004988741566973598,0.00031983265730972654,0.0018299094219065282,0.0013312333403447951
2017-05-24,0.0024904586054617837,0.0029283992876309264,0.0,0.0033647305940810814,0.0016905498178436118,0.004002183008913862,0.0020498795013416857,0.004012466520806113,0.004012466520806113,0.0015657459252711031,0.0026620081523999564,0.004579104021979585,0.0018149179560545958,0.002592739937220756,0.0037619293126738285,0.003733448475867762,0.0023229106659156673,0.004106778411608447
2017-05-25,0.0050698167380201315,0.006065746075311147,0.0,0.007228399005499357,0.0033584101536999755,0.007700670411306509,0.004246022252717752,0.0041516225515785266,0.0041516225515785266,6.134998839038563e-05,0.0009078154658744472,0.00850869862493342,0.0027503235820075522,0.003929033688582273,0.005093512182082982,0.006207386327032216,0.003975748463909801,0.001007182020326347
2017-05-26,1.6055961248503021e-06,4.709685249195313e-05,-0.000500000000000019,1.965489101344679e-05,0.0004401966179434502,0.0003596152117233409,3.296779674435054e-05,0.0008776653460340622,0.0008776653460340622,0.0010313583482709499,-0.00024691358024697685,0.0018079096045198195,-0.00022307078246494583,-0.0003186725463784068,0.002026444123117699,0.0008660454856679323,-0.0002981229296233068,0.0015660821328264962
2017-05-30,5.726701533281808e-05,-0.0006311049438241789,-0.005231052189752727,-0.0006552867210641855,-5.281625633707376e-06,0.0002696144513345544,-0.0004417734606769382,0.001117080966750894,0.001117080966750894,0.0016370069538029358,0.0014002141503994814,0.0008271298593878207,-0.0019309110662122098,-0.002758444380303232,-0.0016967317735603338,0.001226272270773876,-0.002387586735414615,-0.0026746551658195505
2017-05-31,0.0005452074582443419,0.0008763815587793008,-0.00015734009321780965,0.0012282738043765673,-0.0002000364140688493,0.0007187780772686114,0.00046346709114553075,0.001253222586530045,0.001253222586530045,0.0006489199681751767,0.00041010498687662117,-0.00037565740045075735,-0.0004530207216919546,-0.0004328867452743079,-0.002696281481579521,0.00103057267220108,-0.0004196149334504129,-0.0018295836620428885
2017-06-01,0.007634719646670803,0.009235106756944797,0.005251064714415203,0.011210447045044517,0.0027984736824764878,0.007811097144909462,0.009235106756944833,0.006414232075822701,0.006414232075822701,9.8956246827972e-05,0.002949127549766543,0.003908305148440316,0.011714378308244178,0.011714378308244178,0.00629677657216221,0.007322605290598361,0.011275850729281833,0.00592646046216494
2017-06-02,0.0028302868707970794,0.002830286870797153,0.004584486866025195,0.003282281498815894,0.0039250022906299475,0.006948775055679368,0.0028302868707970976,0.005623553532250192,0.005623553532250192,0.0032553912544269065,0.00316686967113274,0.01145466796436323,0.005609752730559525,0.005609752730559636,0.007949325480990588,0.005564190303766869,0.0053471413806635,0.00664152775120308
2017-06-05,-0.0018836503901147512,-0.0018836503901148254,-0.0017367919483553356,-0.0021724782030571785,-0.0026899528426416464,-0.0012386092187914866,-0.0018836503901147512,-0.001833535531575503,-0.001833535531575503,-0.001851546484950256,-0.0004826254826254539,-0.00022205773501116077,-0.0026899528426416186,-0.002689952842641674,-0.002821014413337708,-0.0017280195345652505,-0.0021914618964975208,-0.0018491180572839383
2017-06-06,-0.003855169455145561,-0.003855169455145561,0.0,-0.0044637466348499966,-0.0029458991157492176,-0.003631854017184799,-0.0038551694551455054,-0.005662150626699725,-0.005662150626699725,0.0016614741362950686,0.0012083131947800603,-0.003997927000814361,-0.0029458991157492453,-0.0029458991157492176,-0.00216437538405434,-0.002653644833975899,-0.0028167284334395803,-0.00040070950227044655
2017-06-07,0.002318370356248156,0.0023183703562481375,0.0,0.0026106798479412587,0.00155519738560439,0.0024893314366998265,0.002318370356248193,0.0011089800398491612,0.0011089800398491612,-0.0015785844682422723,0.0007223693715385782,0.003939641715602571,0.00155519738560439,0.0015551973856043344,0.0006106224502306912,0.001756364856637438,0.0014832624355275437,-0.0013810871064354746
2017-06-08,0.0006321015884525419,0.0006321015884525235,0.0,0.00024195864545106804,0.005854439495660446,-0.0008868393047180012,0.0006321015884525419,-0.00023872048198514406,-0.00023872048198514406,-0.0007355056935406806,-0.0016017940092903544,0.0010365763364430514,0.005854439495660391,0.005854439495660391,0.004350353381936234,-0.0021893086640684123,0.004665444481141867,0.0034698893897691097
2017-06-09,0.00013456792540694762,0.00013456792540696613,0.0,0.000429893858418869,-0.004347651204516384,-0.00985265400319546,0.00013456792540694762,-0.00852275292860094,-0.00852275292860094,-0.0004165288835493858,-0.001856671495251853,-0.025000000000000022,-0.004347651204516412,-0.0043476512045164395,-0.007896632985753493,-0.0015476591218596125,-0.004011224846223266,-0.005684446536878496
2017-06-12,-4.864335036456705e-05,-4.8643350364604064e-05,0.0,2.561059769627209e-06,-0.0014993273662436135,-0.0030479605558045852,-4.864335036462256e-05,-0.0009757407415579289,-0.0009757407415579289,-3.4210216224322965e-05,0.0020536662153728034,-0.005386132605067262,-0.0014993273662435302,-0.0014993273662436135,-0.0056683829717345535,-0.0003683296338111708,-0.0013369641732798032,-0.0030382074470359788
2017-06-13,0.004767942414031445,0.004767942414031445,0.0,0.005187361942034434,0.005991785663230387,0.007193597698048837,0.004767942414031445,0.00542656687765497,0.00542656687765497,0.0005671143839343917,0.004845667935016691,0.008161086110899163,0.005991785663230387,0.005991785663230331,0.007294977828853133,0.005198438073814371,0.00503628440280568,0.006133004308921608
2017-06-14,-0.00031336725186305775,-0.00031336725186300224,0.0,-0.00017227307923003052,-0.0038104785689654364,-8.927774305866887e-05,-0.00031336725186298375,-0.001658167621266804,-0.001658167621266804,0.0037361687684028116,0.0003835173798469131,-0.004387955817824363,-0.0038104785689654086,-0.003810478568965381,2.995745734168942e-05,0.0006777150630654649,-0.002982848629661028,0.001239603799956246
2017-06-15,-0.0007913139387067392,-0.0007913139387067577,0.0,-0.0006806189453105552,-0.004078916779456904,-0.002678571428571308,-0.0007913139387067761,-0.0008296254849403661,-0.0008296254849403661,-0.00204140244464604,0.00018566305211253908,-0.004407294832826536,-0.004078916779456848,-0.00407891677945682,-0.008712042003360398,-0.00241064205411623,-0.003329390802901455,-0.010678053264230103
2017-06-16,0.000667188077003722,0.0006671880770037034,0.0,0.0010511141500409993,-0.001559054458918685,-0.0015219337511190867,0.0006671880770037405,0.0004093028886389405,0.0004093028886389405,0.0004103984152020179,-5.9244643840513277e-05,-0.004350480842619464,-0.0015590544589186572,-0.001559054458918685,0.0034780093468043116,0.00010107420986704696,-0.0010148072458692203,0.005904590949215915
2017-06-19,0.007549677141345061,0.007549677141345097,0.0,0.007744138503561963,0.009450411748239462,0.010849098897157683,0.007549677141345135,0.009556657744987263,0.009556657744987263,-0.0005178374858226392,-0.0001064772577473357,0.016711383671905056,0.009450411748239518,0.009450411748239518,0.009261944323509796,0.006332802268266491,0.007694744951095289,0.0061014217959702854
2017-06-20,-0.00678349248127665,-0.0067834924812765944,0.0,-0.009652341034484238,-0.008849580033313903,-0.006386375731772143,-0.0067834924812767055,-0.010491950580160059,-0.010491950580160059,0.00167597525557793,-0.0046958318025109485,-0.007765965467842806,-0.008849580033313903,-0.00884958003331393,-0.011947638172219222,-0.005769340552824964,-0.009787501178989993,-0.011677155522742177
2017-06-21,-0.0018408099349963754,-0.001840809934996394,0.0,-0.002925851221104947,0.00025355556621620146,0.0033029816104268583,-0.001840809934996394,0.00017213976880503523,0.00017213976880503523,-0.0001648207875133978,-0.0011937622071183835,0.009878419452887588,0.0002535555662161737,0.0002535555662161737,0.0011829119196904436,-0.0002072379096668131,-0.0006668880843960501,0.0015245711461184808
2017-06-22,-0.0005641438408337714,-0.0005641438408337529,0.0,-0.0007800029991276344,0.0011077733396348821,0.000533855325207,-0.0005641438408338084,-0.0013514250562254304,-0.0013514250562254304,0.0013708475311712542,-0.00016140473283328868,-0.00030097817908192326,0.0011077733396349376,0.0011077733396349099,0.0021330831459247523,-0.0003562811245241271,0.001006665585297356,0.00396533851551184
2017-06-23,0.0008001393424002523,0.0008001393424003078,0.0,0.0011164982193371993,0.004002958548173785,0.0023121387283235872,0.0008001393424003078,0.002847938042010556,0.002847938042010556,0.0006137381162007738,0.0020383338828687445,0.003838627126298233,0.004002958548173785,0.004002958548173674,0.003660936846613172,0.0003096214535966979,0.0038658639263761674,0.002621706464945639
