date,spy_ret
2023-06-22,263048.9178030771
2023-06-23,261059.67721756475
2023-06-26,259996.2467158758
2023-06-27,262848.74264981796
2023-06-28,262980.10759414424
2023-06-29,264018.51620167587
2023-06-30,267133.74202427064
2023-07-03,267440.2602276986
2023-07-05,267039.9099211804
2023-07-06,264950.5817590385
2023-07-07,264281.24609032844
2023-07-10,264950.5817590385
2023-07-11,266639.5596146622
2023-07-12,268785.1870386582
2023-07-13,270918.30351557554
2023-07-14,270749.40573001315
2023-07-17,271687.72676091513
2023-07-18,273708.24471412424
2023-07-19,274315.02564744087
2023-07-20,272494.68284749094
2023-07-21,272494.68284749094
2023-07-24,273714.5001876636
2023-07-25,274458.90153884585
2023-07-26,274502.6898536213
2023-07-27,272682.3470536714
2023-07-28,275353.4342549725
2023-07-31,275872.6385587383
2023-08-01,275084.4488927806
2023-08-02,271256.09908670024
2023-08-03,270480.42036782124
2023-08-04,269260.6030276486
2023-08-07,271606.4056049037
2023-08-08,270430.37657950644
2023-08-09,268622.5447266352
2023-08-10,268716.3768297254
2023-08-11,268559.9899912417
2023-08-14,270042.5372200669
2023-08-15,266896.0340297754
2023-08-16,264938.0708119598
2023-08-17,262917.55285875074
2023-08-18,263042.6623295377
2023-08-21,264756.6620793187
2023-08-22,264037.2826222938
2023-08-23,266983.61065932625
2023-08-24,263280.3703240329
2023-08-25,265138.2459652189
2023-08-28,266814.71287376387
2023-08-29,270674.3400475409
2023-08-30,271787.81433754467
2023-08-31,271393.7195045658
2023-09-01,271900.41286125296
2023-09-05,270724.3838358557
2023-09-06,268904.0410359057
2023-09-07,268078.3185287119
2023-09-08,268478.6688352301
2023-09-11,270248.9678468653
2023-09-12,268766.4206180401
2023-09-13,269079.19429500744
2023-09-14,271399.9749781051
2023-09-15,268128.36231702665
2023-09-18,268284.74915551033
2023-09-19,267728.01201050845
2023-09-20,265269.6109095451
2023-09-21,260884.5239584629
2023-09-22,260296.50944576433
2023-09-25,261391.21731515002
2023-09-26,257550.35656199104
2023-09-27,257656.69961215992
2023-09-28,259145.50231452446
2023-09-29,258519.9549605898
2023-10-02,258413.6119104209
2023-10-03,254954.33504316205
2023-10-04,256812.2106843481
2023-10-05,256718.37858125786
2023-10-06,259764.79419491984
2023-10-09,261428.75015638614
2023-10-10,262786.1879144244
2023-10-11,263862.12936319207
2023-10-12,262254.4726635799
2023-10-13,260947.0786938564
2023-10-16,263693.23157762975
2023-10-17,263680.720630551
2023-10-18,260171.39997497742
2023-10-19,257881.89665957645
2023-10-20,254716.62704866688
2023-10-23,254272.48842737326
2023-10-24,256192.91880395275
2023-10-25,252514.70036281674
2023-10-26,249487.05116977284
2023-10-27,248361.06593269037
2023-10-30,251326.16039034087
2023-10-31,252908.79519579565
2023-11-01,255604.90429125418
2023-11-02,260502.94007256278
2023-11-03,262880.02001751465
2023-11-06,263480.5454772919
2023-11-07,264231.2023020136
2023-11-08,264425.1219817333
2023-11-09,262367.07118728815
2023-11-10,266458.15088202106
2023-11-13,266207.9319404472
2023-11-14,271368.69761040836
2023-11-15,271944.2011760283
2023-11-16,272275.74127361365
2023-11-17,272613.5368447384
2023-11-20,274715.37595395895
2023-11-21,274114.8504941816
2023-11-22,275172.0255223313
2023-11-24,275340.9233078937
2023-11-27,274846.7408982853
2023-11-28,275121.98173401656
2023-11-29,274928.0620542968
2023-11-30,276010.2589766038
2023-12-01,277642.93757037335
2023-12-04,276185.41223570553
2023-12-05,276129.1129738514
2023-12-06,275015.6386838476
2023-12-07,277117.4777930682
2023-12-08,278306.0177655441
2023-12-11,279388.21468785114
2023-12-12,280664.33128987794
2023-12-13,284536.46941073367
2023-12-14,285449.7685474783
2023-12-15,284980.60803202726
2023-12-18,286582.00925810006
2023-12-19,288321.03090203856
2023-12-20,284330.0387839352
2023-12-21,287026.1478793937
2023-12-22,287601.65144501365
2023-12-26,288815.21331164695
2023-12-27,289340.6730889521
2023-12-28,289447.0161391209
2023-12-29,288608.78268484847
2024-01-02,286994.87051169696
2024-01-03,284649.06793444185
2024-01-04,283735.7687976972
2024-01-05,284123.6081571367
2024-01-08,288177.15501063346
2024-01-09,287739.2718628792
2024-01-10,289365.69498310937
2024-01-11,289240.58551232243
2024-01-12,289440.7606655815
2024-01-16,288377.33016389253
2024-01-17,286775.92893781967
2024-01-18,289328.16214187327
2024-01-19,292931.314900537
2024-01-22,293550.6067809324
2024-01-23,294407.6066558229
2024-01-24,294726.6358063296
2024-01-25,296334.29250594176
2024-01-26,295958.96409358096
2024-01-29,298298.5111972967
2024-01-30,298067.0586763409
2024-01-31,293206.55573626835
2024-02-01,297041.161015888
2024-02-02,300168.8977855614
2024-02-05,299074.1899161757
2024-02-06,299943.70073814486
2024-02-07,302445.89015388367
2024-02-08,302583.5105717493
2024-02-09,304328.7876892271
2024-02-12,304197.4227449008
2024-02-13,300006.2554735383
2024-02-14,302733.6419366935
2024-02-15,304822.9700988355
2024-02-16,303302.89002877416
2024-02-20,301632.67859376856
2024-02-21,301907.9194294998
2024-02-22,308157.1374953073
2024-02-23,308369.8235956451
2024-02-26,307237.5828850233
2024-02-27,307806.8309771039
2024-02-28,307400.22519704635
2024-02-29,308507.4440135108
2024-03-01,311403.7282622284
2024-03-04,311072.188164643
2024-03-05,307963.21781558765
2024-03-06,309520.830726885
2024-03-07,312592.26823470433
2024-03-08,310715.62617290026
2024-03-11,310452.8962842477
2024-03-12,313787.06368071964
2024-03-13,313299.13674465055
2024-03-14,312679.8448642552
2024-03-15,310534.21744025924
2024-03-18,312379.58213436656
2024-03-19,314112.3483047656
2024-03-20,317021.14350056194
2024-03-21,318065.80758163286
2024-03-22,317465.28212185553
2024-03-25,316583.2603528076
2024-03-26,316001.5013136484
2024-03-27,318653.8220943315
2024-03-28,318597.52283247735
2024-04-01,318040.7856874755
2024-04-02,316020.26773426647
2024-04-03,316364.3187789306
2024-04-04,312504.69160515355
2024-04-05,315770.0487926926
2024-04-08,315945.20205179433
2024-04-09,316314.27499061584
2024-04-10,313142.74990616686
2024-04-11,315507.31890404
2024-04-12,311153.5093206546
2024-04-15,307256.34930564143
2024-04-16,306693.35668710025
2024-04-17,304879.2693606896
2024-04-18,304253.72200675495
2024-04-19,301595.1457525325
2024-04-22,304372.57600400253
2024-04-23,307988.23970974504
2024-04-24,307838.1083448007
2024-04-25,306668.3347929428
2024-04-26,309577.1299887391
2024-04-29,310671.8378581248
2024-04-30,305748.7801826588
2024-05-01,304760.415363442
2024-05-02,307606.6558238448
2024-05-03,311422.4946828464
2024-05-06,314637.8080820707
2024-05-07,314981.8591267348
2024-05-08,315013.13649443147
2024-05-09,316827.2238208421
2024-05-10,317240.085074439
2024-05-13,317277.61791567504
2024-05-14,318735.14325034287
2024-05-15,322682.34705367085
2024-05-16,322019.2668585
2024-05-17,322482.1719004117
2024-05-20,322851.2448392332
2024-05-21,323645.6899787302
2024-05-22,322713.6244213675
2024-05-23,320355.3108970337
2024-05-24,322475.91642687225
2024-05-28,322701.1134742888
2024-05-29,320442.8875265845
2024-05-30,318316.0265232066
2024-05-31,321212.31077192427
2024-06-03,321475.04066057684
2024-06-04,321837.85812585894
2024-06-05,325659.95245839993
2024-06-06,325653.6969848606
2024-06-07,325259.6021518817
2024-06-10,326266.7333917166
2024-06-11,327048.66758413496
2024-06-12,329738.52120605414
2024-06-13,330401.6014012249
2024-06-14,330601.776554484
2024-06-17,333235.330914549
2024-06-18,334079.8198423608
2024-06-20,333172.7761791555
2024-06-21,332722.3820843225
2024-06-24,331640.1851620155
2024-06-25,332922.55723758164
2024-06-26,333335.4184911786
2024-06-27,333860.87826848374
2024-06-28,332547.2288252209
2024-07-01,333229.0754410097
2024-07-02,335474.7904416352
2024-07-03,336969.84861753904
2024-07-05,338915.30088827596
2024-07-08,339303.14024771546
2024-07-09,339634.68034530093
2024-07-10,342993.8696359301
2024-07-11,340041.2861253584
2024-07-12,342186.9135493544
2024-07-15,343125.2345802564
2024-07-16,345158.26348054415
2024-07-17,340322.782434629
2024-07-18,337701.73902164266
2024-07-19,335462.2794945564
2024-07-22,338921.55636181525
2024-07-23,338389.8411109708
2024-07-24,330720.6305517315
2024-07-25,329000.3753284112
2024-07-26,332684.8492430865
2024-07-29,332878.76892280614
2024-07-30,331189.7910671825
2024-07-31,336575.7537845602
2024-08-01,331809.0829475779
2024-08-02,325628.6750907031
2024-08-05,316145.3772050532
2024-08-06,319060.4278743889
2024-08-07,316927.3113974716
2024-08-08,324252.47091204685
2024-08-09,325684.97435255727
2024-08-12,325853.8721381196
2024-08-13,331214.8129613399
2024-08-14,332259.4770424108
2024-08-15,337958.2134367558
2024-08-16,338715.12573501683
2024-08-19,341949.20555485913
2024-08-20,341392.46840985725
2024-08-21,342568.4974352545
2024-08-22,339878.6438133354
2024-08-23,343494.3075190779
2024-08-26,342674.84048542345
2024-08-27,343144.0010008745
2024-08-28,341148.5049418229
2024-08-29,341179.78230951953
2024-08-30,344438.8840235193
2024-09-03,337351.43250343925
2024-09-04,336657.07494057174
2024-09-05,335843.8633804567
2024-09-06,330188.9153008871
2024-09-09,333885.9001626411
2024-09-10,335337.1700237696
2024-09-11,338777.6804704104
2024-09-12,341636.4318778919
2024-09-13,343419.24183660577
2024-09-16,343925.9351932929
2024-09-17,344063.55561115855
2024-09-18,343043.913424245
2024-09-19,348899.0366570737
2024-09-20,348298.5111972964
2024-09-23,349168.0220192656
2024-09-24,350162.6423120218
2024-09-25,349393.21906668216
2024-09-26,350775.6787188779
2024-09-27,350268.9853621908
2024-09-30,351670.2114350044
2024-10-01,348523.7082447129
2024-10-02,348667.58413611795
2024-10-03,348029.5258351046
2024-10-04,351194.79544601403
2024-10-07,348017.0148880259
2024-10-08,351313.6494432616
2024-10-09,353747.0286500676
2024-10-10,353127.7367696722
2024-10-11,355242.08682597143
2024-10-14,358144.62654822844
2024-10-15,355360.9408232191
2024-10-16,356906.04278743773
2024-10-17,356937.3201551345
2024-10-18,358313.52433379076
2024-10-21,357725.5098210922
2024-10-22,357531.5901413724
2024-10-23,354266.23295383336
2024-10-24,355029.4007256336
2024-10-25,354910.546728386
2024-10-28,356005.2545977717
2024-10-29,356580.7581633916
2024-10-30,355504.81671462394
2024-10-31,348536.2191917915
2024-11-01,350006.25547353807
2024-11-04,349249.34317527706
2024-11-05,353478.04328787565
2024-11-06,362266.98361065803
2024-11-07,365063.1802827461
2024-11-08,366645.81508820085
2024-11-11,366996.12160640425
2024-11-12,365857.62542224315
2024-11-13,366032.77868134493
2024-11-14,363680.72063055047
2024-11-15,359020.392843737
2024-11-18,360490.42912548356
2024-11-19,361810.3340422858
2024-11-20,361935.44351307274
2024-11-21,363874.64031027025
2024-11-22,365006.881020892
2024-11-25,366245.46478168265
2024-11-26,368153.3842111834
2024-11-27,367039.9099211797
2024-11-29,369316.902289502
2024-12-02,369979.9824846728
2024-12-03,370155.1357437745
2024-12-04,372450.8945327147
2024-12-05,371837.85812585865
2024-12-06,372544.72663580487
2024-12-09,370624.29625922546
2024-12-10,369473.2891279856
2024-12-11,372325.78506192786
2024-12-12,370411.61015888763
2024-12-13,370336.54447641544
2024-12-16,371919.1792818702
2024-12-17,370386.5882647303
2024-12-18,359345.677467783
2024-12-19,359239.3344176141
2024-12-20,363549.35568622407
2024-12-23,365726.2604779168
2024-12-24,369792.31827849225
2024-12-26,369817.34017264965
2024-12-27,365926.4356311759
2024-12-30,361747.7793068921
2024-12-31,360434.1298636293
2025-01-02,359545.852621042
2025-01-03,364043.5380958325
2025-01-06,366139.12173151365
2025-01-07,362004.2537220054
2025-01-08,362529.71349931054
2025-01-10,356993.6194169886
2025-01-13,357550.35656199045
2025-01-14,358038.2834980595
2025-01-15,364556.48692605895
2025-01-16,363849.61841611273
2025-01-17,367502.81496309134
2025-01-21,370868.2597272599
2025-01-22,372951.3324158625
2025-01-23,374990.6167896896
2025-01-24,373895.90892030386
2025-01-27,368603.77830601635
2025-01-28,371775.30339046527
2025-01-29,370105.09195545956
2025-01-30,372094.3325409719
2025-01-31,370111.3474289989
2025-02-03,367621.66896033887
2025-02-04,370086.3255348416
2025-02-05,371587.63918428484
2025-02-06,372882.52220692975
2025-02-07,369467.0336544463
2025-02-10,371975.4785437244
2025-02-11,372256.9748529951
2025-02-12,371062.1794069798
2025-02-13,374978.105842611
2025-02-14,374959.3394219929
2025-02-18,376060.3027649179
2025-02-19,376948.58000750525
2025-02-20,375378.4561491292
2025-02-21,368954.0848242198
2025-02-24,367277.61791567487
2025-02-25,365451.01964218565
2025-02-26,365638.6838483661
2025-02-27,359802.32703615533
2025-02-28,365413.48680094955
2025-03-03,359014.1373701976
2025-03-04,354760.4153634418
2025-03-05,358576.2542224434
2025-03-06,352208.1821593882
2025-03-07,354184.9117978219
2025-03-10,344751.6577004867
2025-03-11,341886.6508194658
2025-03-12,343700.73814587644
2025-03-13,339115.47604153515
2025-03-14,346121.60640560364
2025-03-17,348792.69360690477
2025-03-18,345020.6430626786
2025-03-19,348780.182659826
2025-03-20,347773.05141999124
2025-03-21,347885.6499436995
2025-03-24,354116.101588889
2025-03-25,354966.84599024017
2025-03-26,350725.63493056287
2025-03-27,349799.8248467396
2025-03-28,342749.9061678956
2025-03-31,345051.92043037526
2025-04-01,346027.7743025134
2025-04-02,348217.19004128483
2025-04-03,331058.4261228563
2025-04-04,311678.9690979596
2025-04-07,311122.2319529577
2025-04-08,306249.2180658065
2025-04-09,338408.6075315889
2025-04-10,323583.1352433367
2025-04-11,329356.9373201539
2025-04-14,332547.2288252209
2025-04-15,331621.41874139756
2025-04-16,324246.21543850756
2025-04-17,324709.1204804192
2025-04-21,316983.6106593257
2025-04-22,325228.324784185
2025-04-23,330270.23645689856
2025-04-24,337220.067559113
2025-04-25,339653.4467659189
2025-04-28,339784.8117102452
2025-04-29,341924.1836607019
2025-04-30,342061.8040785676
2025-05-01,344488.92781183415
2025-05-02,349599.6496934806
2025-05-05,347597.89816088957
2025-05-06,344689.1029650932
2025-05-07,346140.37282622175
2025-05-08,348548.7301388703
2025-05-09,348104.59151757666
2025-05-12,359608.4073564356
2025-05-13,361985.48730138736
2025-05-14,362448.392343299
2025-05-15,364218.69135493424
2025-05-16,366526.9610909532
2025-05-19,366927.31139747147
2025-05-20,365694.9831102201
2025-05-21,359533.34167396335
2025-05-22,359670.962091829
2025-05-23,357218.816464405
2025-05-27,364644.0635556097
2025-05-28,362535.96897284983
2025-05-29,363968.4724133603
2025-05-30,363561.86663330276
2025-06-02,365607.4064806692
2025-06-03,367690.4791692717
2025-06-04,367590.3915926422
2025-06-05,365813.83710746764
2025-06-06,369573.37670461513
2025-06-09,369904.91680220055
2025-06-10,372000.5004378816
2025-06-11,370943.32540973206
2025-06-12,372419.61716501793
2025-06-13,368253.47178781294
2025-06-16,371756.5369698471
2025-06-17,368578.7564118589
2025-06-18,368522.45715000475
2025-06-20,367659.20180157485
2025-06-23,371287.37645439606
2025-06-24,375390.9670962077
2025-06-25,375603.65319654555
2025-06-26,378543.7257600386
2025-06-27,380420.36782184266
2025-06-30,382240.7106217926
2025-07-01,382115.60115100566
2025-07-02,383848.36732140474
2025-07-03,386876.0165144487
2025-07-07,383992.2432128098
2025-07-08,383779.55711247196
2025-07-09,386081.5713749516
2025-07-10,387170.02377079794
2025-07-11,385812.5860127597
2025-07-14,386544.47641686327
2025-07-15,384893.0314024757
2025-07-16,386181.6589515812
2025-07-17,388546.22794945433
2025-07-18,388258.47616664437
2025-07-21,388996.62204428733
2025-07-22,389052.9213061415
2025-07-23,392362.0668084559
2025-07-24,392493.43175278226
2025-07-25,394151.1322407092
2025-07-28,394051.0446640796
2025-07-29,393012.63605654804
2025-07-30,392518.45364693966
2025-07-31,391042.1618916538
2025-08-01,384636.55698736256
2025-08-04,390479.16927311255
2025-08-05,388502.43963467894
2025-08-06,391480.04503940814
2025-08-07,391148.5049418228
2025-08-08,394201.17602902406
2025-08-11,393419.2418366057
2025-08-12,397610.4091079681
2025-08-13,398967.8468660063
2025-08-14,399005.3797072425
2025-08-15,398073.3141498798
2025-08-18,397985.73752032896
2025-08-19,395827.5991492542
2025-08-20,394776.679594644
2025-08-21,393194.0447891892
2025-08-22,399230.57675465895
2025-08-25,397472.7886901024
2025-08-26,399136.74465156865
2025-08-27,400043.78831477405
2025-08-28,401463.7808082058
2025-08-29,399067.934442636
2025-09-02,396109.0954585249
2025-09-03,398260.97835606016
2025-09-04,401588.89027899277
2025-09-05,400425.3722006742
2025-09-08,401407.4815463517
2025-09-09,402333.291630175
2025-09-10,403496.8097084936
2025-09-11,406849.7435255835
2025-09-12,406712.1231077178
2025-09-15,408882.7724258713
2025-09-16,408319.77980733
2025-09-17,407813.0864506429
2025-09-18,409714.7504066044
2025-09-19,411747.7793068922
2025-09-22,413693.2315776291
2025-09-23,411441.26110346423
2025-09-24,410133.86713374074
2025-09-25,408238.4586513187
2025-09-26,410578.00575503445
2025-09-29,411735.26835981366
2025-09-30,413280.37032403226
2025-10-01,414694.10734392464
2025-10-02,415169.5233329151
2025-10-03,415163.2678593756
2025-10-06,416652.0705617402
2025-10-07,415106.9685975216
2025-10-08,417584.13611910294
2025-10-09,416370.57425246964
2025-10-10,405116.97735518456
2025-10-13,411334.91805329535
2025-10-14,410834.48017014767
2025-10-15,412654.8229700976
2025-10-16,409846.1153509308
2025-10-17,412173.15150756785
2025-10-20,416458.15088202053
2025-10-21,416451.89540848124
2025-10-22,414287.5015638672
2025-10-23,416745.90266483056
2025-10-24,420148.8802702353
2025-10-27,425109.4707869374
2025-10-28,426235.45602401986
2025-10-29,426441.88665081834
2025-10-30,421750.28149630816
2025-10-31,423132.74114850373
2025-11-03,423927.1862880009
2025-11-04,418904.0410359052
2025-11-05,420355.3108970337
2025-11-06,415845.11447516456
2025-11-07,416257.9757287614
2025-11-10,422751.1572626035
2025-11-11,423720.7556612023
2025-11-12,423952.2081821581
2025-11-13,416921.05592393223
2025-11-14,416852.2457149994
2025-11-17,412967.5966470649
2025-11-18,409502.0643062667
2025-11-19,411078.4436381821
2025-11-20,404816.71462529583
2025-11-21,408845.2395846353
2025-11-24,414863.005129487
2025-11-25,418766.42061803944
2025-11-26,421656.4493932176
2025-11-28,423958.4636556973
2025-12-01,422025.52233203914
2025-12-02,422807.4565244575
2025-12-03,424271.2373326647
2025-12-04,424577.75553609274
2025-12-05,425384.7116226685
2025-12-08,424108.59502064175
2025-12-09,423745.77755535964
2025-12-10,426554.4851745264
2025-12-11,427542.84999374324
2025-12-12,422951.3324158626
2025-12-15,422307.0186413099
2025-12-16,421156.0115100701
2025-12-17,416520.70561741403
2025-12-18,419667.20880770544
2025-12-19,423470.5367196284
2025-12-22,426110.3465532327
2025-12-23,428055.7988239696
2025-12-24,429563.3679469523
2025-12-26,429519.57963217684
2025-12-29,427986.98861503677
2025-12-30,427467.7843112711
2025-12-31,424296.2592268221
2026-01-02,425078.19341924053
2026-01-05,427905.66745902534
2026-01-06,430451.64518953965
2026-01-07,429062.9300638046
2026-01-08,429019.1417490292
2026-01-09,431859.12673589267
2026-01-12,432534.71787814214
2026-01-13,431671.46252971224
2026-01-14,429550.8569998736
2026-01-15,430720.6305517315
2026-01-16,430357.8130864495
2026-01-20,421600.1501313639
2026-01-21,426466.9085449757
2026-01-22,428693.8571249833
2026-01-23,428843.9884899275
2026-01-26,431027.1487551596
2026-01-27,432741.14850494056
2026-01-28,432697.3601901652
2026-01-29,431840.3603152746
2026-01-30,430551.7327661692
2026-02-02,432691.1047166258
2026-02-03,429031.6526961079
2026-02-04,426954.8354810447
2026-02-05,421625.17202552117
2026-02-06,429713.49931189674
2026-02-09,431784.0610534205
2026-02-10,430645.56486925937
2026-02-11,430545.47729262983
2026-02-12,423895.9089203041
2026-02-13,424189.91617665347
2026-02-17,424878.01826598163
2026-02-18,427017.3902164382
2026-02-19,425891.40497935575
2026-02-20,428969.0979607144
2026-02-23,424590.2664831716
2026-02-24,427674.2149380696
2026-02-25,431283.6231702729
2026-02-26,428887.776804703
2026-02-27,426829.72601025784
2026-03-02,427073.68947829236
2026-03-03,423307.8944076055
2026-03-04,426298.01075941336
2026-03-05,423920.93081446143
2026-03-06,418359.81483798206
2026-03-09,422025.5223320393
2026-03-10,421349.9311897899
2026-03-11,420818.2159389454
2026-03-12,414431.3774552722
2026-03-13,412085.57487801707
2026-03-16,416276.7421493795
2026-03-17,417371.4500187652
2026-03-18,411547.6041536332
2026-03-19,410534.21744025894
2026-03-20,404666.5832603515
2026-03-23,408920.3052671074
2026-03-24,407544.10108845105
2026-03-25,409814.83798323397
2026-03-26,402495.9339421981
2026-03-27,395633.6794695346
2026-03-30,394313.77455273236
2026-03-31,405773.80207681586
2026-04-01,408832.7286375565
2026-04-02,409201.8015763779
