date,equity,instrument,weight,vix,eVRP
2018-06-21,153397.62526107577,vixshort,0.1464,14.64,8.926349633489036
2018-06-22,153866.52214472953,vixshort,0.1490012830751473,13.77,8.277250154031076
2018-06-25,150578.50386785495,vixshort,0.17329999999999998,17.33,9.351094197403253
2018-06-26,151699.60518822953,vixshort,0.1592,15.92,7.866167887717573
2018-06-27,150531.78021559468,vixshort,0.1791,17.91,9.622201256705775
2018-06-28,150832.39668770705,vixshort,0.1807360945484939,16.85,8.215282291651146
2018-06-29,151394.5037148068,vixshort,0.1609,16.09,7.385147358135315
2018-07-02,151393.73040129416,vixshort,0.16089571390858312,15.6,6.677081983309238
2018-07-03,151316.35773392173,vixshort,0.16046665430266335,16.14,7.247776176955611
2018-07-05,152003.8737264353,vixshort,0.16426387727642872,14.97,4.97057089779579
2018-07-06,153398.8494587378,vixshort,0.13369999999999999,13.37,2.8024875180306683
2018-07-09,154420.5715738448,vixshort,0.13943186499244312,12.69,1.2331738657204134
2018-07-10,154864.15639614328,vixshort,0.1418968315290935,12.64,4.556041506016973
2018-07-11,154094.10270294116,vixshort,0.1376086368322251,13.63,4.196896916647624
2018-07-12,154849.05285849157,vixshort,0.14181313457858089,12.58,3.954949114664954
2018-07-13,155040.56255078473,vixshort,0.12179999999999999,12.18,3.4757779416413097
2018-07-16,155149.67368090688,vixshort,0.12241760616184325,12.83,3.9452181318571196
2018-07-17,155341.6143352015,vixshort,0.12350195010658463,12.06,3.1905802469888886
2018-07-18,155589.8020179823,vixshort,0.12490008814097717,12.1,4.005347096898095
2018-07-19,155144.04424728974,vixshort,0.12238576290383336,12.87,4.328743930065594
2018-07-20,155088.44531784608,vixshort,0.12207113977412787,12.86,4.890006420079203
2018-07-23,155142.75895090646,vixshort,0.12237849221706408,12.62,5.863481003982056
2018-07-24,155554.59945142225,vixshort,0.12470204987658307,12.41,5.479819488297917
2018-07-25,155581.77444121032,vixshort,0.12485493547607916,12.29,5.743361424176631
2018-07-26,155581.15776970529,vixshort,0.12485146669469319,12.14,5.991470408963362
2018-07-27,154968.74471659266,vixshort,0.12139301198378555,13.03,5.706077892451471
2018-07-30,154448.24884306817,vixshort,0.1426,14.26,6.29262853585293
2018-07-31,155032.26612604116,vixshort,0.1458298851776696,12.83,4.736020176960819
2018-08-01,155294.81870750763,vixshort,0.14727400656255957,13.15,5.110196108095005
2018-08-02,155558.8786405502,vixshort,0.1219,12.19,4.050520999162929
2018-08-03,155776.55149907275,vixshort,0.12312700454740656,11.64,3.393304766293367
2018-08-06,156489.37293582642,vixshort,0.12712123020466787,11.27,2.9457929933240177
2018-08-07,156963.7176261713,vixshort,0.1093,10.93,2.7264517896855
2018-08-08,157201.28727340573,vixshort,0.1106460658526522,10.85,3.8727069155432483
2018-08-09,156960.98727725074,vixshort,0.10928450620230068,11.27,4.482358516058528
2018-08-10,156103.36771634026,vixshort,0.1316,13.16,6.278641455697842
2018-08-13,154874.50980875138,vixshort,0.1478,14.78,8.294228849198149
2018-08-14,156049.37496812988,vixshort,0.1331,13.31,6.531524884201669
2018-08-15,154711.58007345948,vixshort,0.1464,14.64,6.7251922183773605
2018-08-16,155983.13222626894,vixshort,0.1533584249408691,13.45,4.907216041534296
2018-08-17,156670.26145961008,vixshort,0.1264,12.64,4.20802653470486
2018-08-20,157034.53792535918,vixshort,0.12842650910228223,12.49,4.17417371316461
2018-08-21,156609.02274288592,vixshort,0.12605839680247508,12.86,4.635291566576116
2018-08-22,156860.59891353286,vixshort,0.12746004185180118,12.25,4.0309860713415055
2018-08-23,156944.5627555818,vixshort,0.1279268423955158,12.41,4.178168453909844
2018-08-24,157056.9580152057,vixshort,0.12855092737843313,11.99,4.328573890658251
2018-08-27,157027.98048250406,vixshort,0.1283901124464568,12.16,4.575185380928561
2018-08-28,156970.70888260088,vixshort,0.1280721009326721,12.5,5.1014577633511
2018-08-29,156998.3457352193,vixshort,0.1282255888100607,12.25,6.887433146772933
2018-08-30,156573.29613652985,vixshort,0.12585898241696994,13.53,7.800834121409259
2018-08-31,156824.595830547,vixshort,0.12725972806584643,12.86,7.056390218524002
2018-09-04,156739.45645071255,vixshort,0.12678566386279483,13.16,7.136235008566458
2018-09-05,156513.9620357053,vixshort,0.1255275974683203,13.91,7.5637369996161805
2018-09-06,155982.34314803933,vixshort,0.1465,14.65,7.988942704054337
2018-09-07,155553.25667891424,vixshort,0.14414565969741017,14.88,8.142789387575249
2018-09-10,156172.66743432754,vixshort,0.1475401421773454,14.16,8.066303872425358
2018-09-11,156932.82606376417,vixshort,0.15166932746907608,13.22,8.2949833202272
2018-09-12,157167.3999300862,vixshort,0.13140000000000002,13.14,8.220139195418277
2018-09-13,157805.31005147114,vixshort,0.13491121727940744,12.37,7.44597318372184
2018-09-14,158217.1682924252,vixshort,0.13716314700464358,12.07,7.586138566075659
2018-09-17,157591.75987617104,vixshort,0.13373894874617137,13.68,8.420141814630721
2018-09-18,157473.83818379467,vixshort,0.1330902634129011,12.79,6.902058518609022
2018-09-19,158364.70165115572,vixshort,0.1175,11.75,6.106030993135365
2018-09-20,158796.11296261978,vixshort,0.1198975428318994,11.8,5.612019094934249
2018-09-21,158602.73840565069,vixshort,0.1188244880760162,11.68,5.74005395416344
2018-09-24,158614.92566565098,vixshort,0.11889219365305857,12.2,5.692055987575945
2018-09-25,158435.27438860922,vixshort,0.11789309706151654,12.42,5.894828358531731
2018-09-26,158243.76055205107,vixshort,0.11682553094297372,12.89,6.050743855319199
2018-09-27,158509.08129491023,vixshort,0.11830383429499723,12.41,5.97668689189357
2018-09-28,158687.01794734827,vixshort,0.11929248520180967,12.12,5.674034861935041
2018-10-01,158827.352256035,vixshort,0.1200706476435356,12.0,6.163506742171554
2018-10-02,158775.30920858332,vixshort,0.11978222619269996,12.05,6.631813050334776
2018-10-03,158941.64669036475,vixshort,0.12070340205165907,11.61,6.196678692036544
2018-10-04,157780.27679304723,vixshort,0.1422,14.22,9.004729252765438
2018-10-05,157250.7353546684,vixshort,0.13931136075251507,14.82,9.037468810905631
2018-10-08,157050.25836326717,vixshort,0.1382126788991529,15.69,9.965119036021616
2018-10-09,156713.03691769904,vixshort,0.1595,15.95,10.226050408008199
2018-10-10,152558.1236035604,cash,0.0,22.96,6.3458207614295645
2018-10-11,152558.1236035604,cash,0.0,24.98,6.985616219040725
2018-10-12,152558.1236035604,cash,0.0,21.31,1.030965692686781
2018-10-15,152558.1236035604,cash,0.0,21.3,1.6445487893618242
2018-10-16,152558.1236035604,vixshort,0.08810000000000001,17.62,-6.217971555881203
2018-10-17,152445.82096781654,vixshort,0.08742822839691718,17.4,-6.445293515978761
2018-10-18,151503.5207048513,vixlong,0.2006,20.06,-4.321169173014294
2018-10-19,151215.2999719952,vixlong,0.1990763204921206,19.89,-4.546811491148148
2018-10-22,151406.44399164798,vixshort,0.09820000000000001,19.64,-4.696681646152815
2018-10-23,150856.16765950757,vixlong,0.2071,20.71,-3.5581732546261584
2018-10-24,153634.28573000483,cash,0.0,25.23,1.4712690630494336
2018-10-25,153634.28573000483,vixlong,0.2422,24.22,-0.21740739568499734
2018-10-26,155926.3468570478,vixlong,0.2533393870060047,24.16,-0.32846706329202036
2018-10-29,155973.328843497,cash,0.0,24.7,0.20697535987961402
2018-10-30,155973.328843497,cash,0.0,23.35,0.20289910387116805
2018-10-31,155973.328843497,vixlong,0.21230000000000002,21.23,-3.0136546017519663
2018-11-01,154913.47938651073,vixshort,0.0967,19.34,-4.896021206876352
2018-11-02,154803.74839632132,vixshort,0.09605970540464986,19.51,-4.8421058372815295
2018-11-05,154936.31774106217,vixshort,0.09683315074197638,19.96,-4.624446187760178
2018-11-06,155446.0639793776,vixlong,0.1991,19.91,-4.693423779777628
2018-11-07,153258.52246791104,vixshort,0.0818,16.36,-3.1285308970739933
2018-11-08,153421.74928178385,vixshort,0.08277688144738048,16.72,-1.8101995823104033
2018-11-09,152936.99165395452,vixshort,0.1736,17.36,1.2219152532083228
2018-11-12,150830.32772918273,cash,0.0,20.45,0.8294714655122029
2018-11-13,150830.32772918273,vixshort,0.2002,20.02,1.6035587713848933
2018-11-14,150091.97640531271,cash,0.0,21.25,3.1011997779746494
2018-11-15,150091.97640531271,vixshort,0.1998,19.98,1.7217280721596353
2018-11-16,151492.12069047065,vixshort,0.1814,18.14,0.1291197027958404
2018-11-19,149840.42706115884,vixshort,0.201,20.1,0.3962222329601701
2018-11-20,148123.42066162298,cash,0.0,22.48,1.6026966139809495
2018-11-21,148123.42066162298,vixshort,0.20800000000000002,20.8,4.6248463198955285
2018-11-23,147889.5261186207,vixshort,0.20674741313384684,21.52,5.494840257783061
2018-11-26,149590.07424403031,vixshort,0.09449999999999999,18.9,-0.34268748715630437
2018-11-27,149867.94400406638,vixshort,0.1902,19.02,1.627142223719357
2018-11-28,150677.49473559175,vixshort,0.09244999999999999,18.49,-2.700957251697858
2018-11-29,150409.27259294837,vixshort,0.09083158245592499,18.79,-2.0032212548518373
2018-11-30,150773.45117753168,vixshort,0.09302759020704551,18.07,-2.3053308530228875
2018-12-03,151578.9744122113,vixshort,0.0978474364432047,16.44,-4.802508777206931
2018-12-04,149599.42085268334,vixshort,0.08590982794012944,20.74,-5.058901846870217
2018-12-06,149331.92929911255,vixlong,0.2119,21.19,-2.4504641966917013
2018-12-07,151717.35988219493,vixlong,0.22429118479247837,23.23,-3.4715332264537224
2018-12-10,151552.83822345,vixlong,0.22344909630058987,22.64,-3.8548362747529907
2018-12-11,151388.32309567468,vixlong,0.22260521106206047,21.76,-3.3484684443191988
2018-12-12,151111.17453346186,vixshort,0.1073,21.46,-3.779547770795709
2018-12-13,151348.58978607686,vixshort,0.10870034734587869,20.65,-0.9529230934230029
2018-12-14,150840.56177550962,vixshort,0.10569846785121695,21.63,-1.178916909924709
2018-12-17,149896.482168278,cash,0.0,24.52,1.4070615335268108
2018-12-18,149896.482168278,cash,0.0,25.58,4.9391685983773534
2018-12-19,149896.482168278,cash,0.0,25.58,8.644875776584797
2018-12-20,149896.482168278,cash,0.0,28.38,11.232377332342455
2018-12-21,149896.482168278,cash,0.0,30.11,13.407682744834112
2018-12-24,149896.482168278,cash,0.0,36.07,18.330541591724888
2018-12-26,149896.482168278,vixlong,0.3041,30.41,-4.724206343096167
2018-12-27,151715.13763874825,vixlong,0.31244196482696274,29.96,-5.5977325578409065
2018-12-28,151749.64241527487,vixlong,0.2834,28.34,-7.167678433376313
2018-12-31,150206.3626720464,vixlong,0.25420000000000004,25.42,-10.163589481496977
2019-01-02,148972.64017172178,vixlong,0.24802362936119351,23.22,-11.026473578696589
2019-01-03,150707.8860637178,vixlong,0.25668186180085084,25.45,-10.692133890793112
2019-01-04,147629.75952281876,vixshort,0.1069,21.38,-18.420406679181095
2019-01-07,147961.80757049247,vixshort,0.10890424769233852,21.4,-17.3025156933929
2019-01-08,148297.30182310878,vixshort,0.11092018122420168,20.47,-15.801424892384844
2019-01-09,148665.76041688016,vixshort,0.11312370878063446,19.98,-11.50775360888068
2019-01-10,148844.2961481093,vixshort,0.11418749900478313,19.5,-3.044621133837392
2019-01-11,149398.79440128835,vixshort,0.09095,18.19,-4.410281297476757
2019-01-14,149362.9627283625,vixshort,0.09073192195924451,19.07,-3.886276855817904
2019-01-15,149963.53374351835,vixshort,0.09437334090321063,18.6,-4.486030571126371
2019-01-16,149710.2526791727,vixshort,0.09284119410624153,19.04,-3.979977982324584
2019-01-17,149841.0492561939,vixshort,0.18059999999999998,18.06,1.4657003809623959
2019-01-18,150718.72852960925,vixshort,0.1853716060482506,17.8,8.906591374884702
2019-01-22,147993.2338931716,cash,0.0,20.8,8.083191889170315
2019-01-23,147993.2338931716,vixshort,0.19519999999999998,19.52,7.208834667277575
2019-01-24,148932.80631877322,vixshort,0.20027724192415808,18.89,6.633333483060223
2019-01-25,150068.15851452484,vixshort,0.17420000000000002,17.42,4.809978060339114
2019-01-28,148979.0093381309,vixshort,0.1887,18.87,5.32439131567522
2019-01-29,149051.29433818188,vixshort,0.18909345395021043,19.13,6.119232679716651
2019-01-30,150344.84072798138,vixshort,0.19607038265643295,17.66,3.847930416129815
2019-01-31,151567.47996780783,vixshort,0.16570000000000001,16.57,2.4228212204254245
2019-02-01,151837.62998478694,vixshort,0.16718438933871815,16.14,2.1787719830322096
2019-02-04,152654.00147951164,vixshort,0.17163816662798803,15.73,2.704623941763968
2019-02-05,152802.16138387175,vixshort,0.17244136213842096,15.57,5.659267477576654
2019-02-06,152993.42267960586,vixshort,0.17347591600747733,15.38,5.1995701611296194
2019-02-07,152135.73833829717,vixshort,0.16881628262811596,16.37,4.198898619051818
2019-02-08,152408.8187127651,vixshort,0.17030556627133683,15.72,3.980695351342849
2019-02-11,152704.5144840654,vixshort,0.17191217977817322,15.97,5.384221728038845
2019-02-12,153129.6732398536,vixshort,0.1742113343435814,15.43,4.0001761316664695
2019-02-13,153236.17816302396,vixshort,0.17478528861107248,15.65,5.96622585156188
2019-02-14,152740.5336131716,vixshort,0.17210745866978275,16.22,6.93816324724169
2019-02-15,153634.7837768611,vixshort,0.1491,14.91,4.622749545169125
2019-02-19,153579.277107265,vixshort,0.14879246746013575,14.88,4.891621670229693
2019-02-20,154472.18338060833,vixshort,0.15371276138677262,14.02,4.099091750316161
2019-02-21,154192.63101026704,vixshort,0.15217843641940001,14.46,4.278047002586394
2019-02-22,155060.26821763918,vixshort,0.1351,13.51,5.42555362266692
2019-02-25,154670.91557900517,vixshort,0.1329227897863413,14.85,6.775592643292548
2019-02-26,154493.7883143246,vixshort,0.13192868499942564,15.17,6.929970165101304
2019-02-27,154461.19429864793,vixshort,0.13174550675729121,14.7,8.160666685298803
2019-02-28,154492.4691720841,vixshort,0.13192127292590813,14.78,8.034048002359112
2019-03-01,155402.25167675887,vixshort,0.137003328237533,13.57,6.649962604096045
2019-03-04,154879.3066982144,vixshort,0.1340894478385321,14.63,9.02281595873508
2019-03-05,154765.8233749296,vixshort,0.1334545117461584,14.74,9.096871385168217
2019-03-06,154154.38208226918,vixshort,0.1574,15.74,9.29610319372343
2019-03-07,153291.15090851445,vixshort,0.15265505169284152,16.59,9.209239615743517
2019-03-08,153139.8609062808,vixshort,0.1518179422795026,16.05,9.76251059030697
2019-03-11,154846.01548853787,vixshort,0.16116354732979968,14.33,4.055114091787262
2019-03-12,155563.78723880879,vixshort,0.1377,13.77,3.325634347772535
2019-03-13,155760.30981274665,vixshort,0.13878796275322208,13.41,2.4524743091640904
2019-03-14,156122.80676337087,vixshort,0.1407875856386599,13.5,2.618783066910071
2019-03-15,156538.24213157466,vixshort,0.14306784138233583,12.88,2.1732382735271027
2019-03-18,156470.3275944363,vixshort,0.14269589769303564,13.1,2.613225247341017
2019-03-19,156268.31743731882,vixshort,0.14158764914179658,13.56,3.150944093437749
2019-03-20,156083.93028004054,vixshort,0.14057357797596076,13.91,3.9772453054656403
2019-03-21,156365.91785529864,vixshort,0.14212345263012643,13.63,4.479913931121674
2019-03-22,153788.11696752498,vixshort,0.1648,16.48,2.1757967965943585
2019-03-25,153767.05316918768,vixshort,0.16468559002719554,16.33,3.7370386690441837
2019-03-26,155163.5319712842,vixshort,0.14679999999999999,14.68,1.699741816286016
2019-03-27,154826.01343321652,vixshort,0.14494003596492808,15.15,2.2451015381873276
2019-03-28,155282.7316026992,vixshort,0.14745494163113698,14.43,1.3493688855740498
2019-03-29,156010.5925622273,vixshort,0.15143245529885663,13.71,0.49039244591550357
2019-04-01,156424.95069068554,vixshort,0.067,13.4,-0.9235153275574088
2019-04-02,156456.36495706745,vixshort,0.06718733344944053,13.36,-0.9566736672033915
2019-04-03,156376.54628638187,vixshort,0.06671120151782478,13.74,-0.3196256383946352
2019-04-04,156471.23204133403,vixshort,0.1358,13.58,0.4540600874603644
2019-04-05,156920.09749362906,vixshort,0.13827201939120076,12.82,5.3141761996913655
2019-04-08,157032.96651932274,vixshort,0.13889139505314077,13.18,5.966638247159612
2019-04-09,156251.58408889204,vixshort,0.13458516584899152,14.28,6.279189371257125
2019-04-10,156825.7450717031,vixshort,0.1377535705741739,13.3,6.4901109946394975
2019-04-11,157261.9800548682,vixshort,0.14014538871415594,13.02,6.051581217035004
2019-04-12,158258.24888582146,vixshort,0.1201,12.01,4.985457988136773
2019-04-15,158491.95721837884,vixshort,0.12139747884641158,12.32,7.266892173758344
2019-04-16,158602.28276282386,vixshort,0.12200864471242878,12.18,7.118811847452302
2019-04-17,158504.3231774282,vixshort,0.12146602437614504,12.6,7.182305464712054
2019-04-18,158808.87305499052,vixshort,0.12315080060787323,12.09,6.715137111466062
2019-04-22,158976.00720770392,vixshort,0.12407264693281173,12.42,7.452549162697241
2019-04-23,159115.7694578904,vixshort,0.12484203376531522,12.28,5.795128055737145
2019-04-24,158650.2288463901,vixshort,0.12227398468197771,13.14,7.317074275207542
2019-04-25,158259.82737956647,vixshort,0.12010877617945884,13.25,7.430946740505069
2019-04-26,158906.84592231005,vixshort,0.12369141564413955,12.73,6.794259947435593
2019-04-29,158598.01162020603,vixshort,0.12198499986179423,13.11,7.805884575009499
2019-04-30,158583.4990390718,vixshort,0.12190464935872301,13.12,7.875225447951665
2019-05-01,157846.55798546603,vixshort,0.14800000000000002,14.8,8.087011333079205
2019-05-02,157777.35836281456,vixshort,0.14762632104434473,14.42,7.713423444991713
2019-05-03,158921.57131159486,vixshort,0.12869999999999998,12.87,4.714540102485957
2019-05-06,157763.8842003841,vixshort,0.15439999999999998,15.44,6.861524363197871
2019-05-07,153760.16333900322,cash,0.0,19.32,8.34185785085378
2019-05-08,153760.16333900322,cash,0.0,19.4,8.426109197734595
2019-05-09,153760.16333900322,cash,0.0,19.1,8.101784543825694
2019-05-10,153760.16333900322,vixshort,0.1604,16.04,4.984052837163905
2019-05-13,150103.50019327016,cash,0.0,20.55,4.91284688317392
2019-05-14,150103.50019327016,vixshort,0.18059999999999998,18.06,1.2333734224168893
2019-05-15,151252.96840943667,vixshort,0.08220000000000001,16.44,-0.9388551682158202
2019-05-16,151798.43624683356,vixshort,0.08549799432418931,15.29,-2.960506998423856
2019-05-17,151608.84834036345,vixshort,0.08435440328305449,15.96,-1.3438817440395923
2019-05-20,151440.42777181446,vixshort,0.08333609163234512,16.31,-1.1183546970944427
2019-05-21,152058.53242163383,vixshort,0.08706225033623531,14.95,-1.6648986610813914
2019-05-22,152208.8929929514,vixshort,0.08796410198838008,14.75,-1.9109396229746771
2019-05-23,151278.47133788833,vixshort,0.08235472517355502,16.92,-0.6581998475972846
2019-05-24,151560.66981598552,vixshort,0.08406333533147713,15.85,-1.5528203721807596
2019-05-28,151166.12163995786,vixshort,0.175,17.5,4.542996715960944
2019-05-29,150624.97872254503,vixshort,0.1720360632701702,17.9,5.505028047478724
2019-05-30,151158.86731022305,vixshort,0.17496040707278557,17.3,5.4435901402152655
2019-05-31,150015.39227496236,vixshort,0.16867163787845693,18.71,7.4875984057587
2019-06-03,149852.06251062453,cash,0.0,18.86,7.655257338813909
2019-06-04,149852.06251062453,vixshort,0.1697,16.97,0.1915410275439342
2019-06-05,150429.43393070315,vixshort,0.08045,16.09,-0.6279647681800036
2019-06-06,150663.5855518774,vixshort,0.08187910526430182,15.93,-1.2102834865999306
2019-06-07,150559.0110509546,vixshort,0.08124140159127975,16.3,-0.1320992147833202
2019-06-10,150700.08332843403,vixshort,0.08210146327849753,15.94,-0.5496618288174258
2019-06-11,150633.29814768553,vixshort,0.15990000000000001,15.99,0.6904160633794607
2019-06-12,150762.1290851689,vixshort,0.16061789162992424,15.91,1.3938142875741981
2019-06-13,150909.86227800237,vixshort,0.16143960465122661,15.82,1.3095027658833018
2019-06-14,151113.89673683586,vixshort,0.1625718315354433,15.28,3.655546338343571
2019-06-17,151430.95296303806,vixshort,0.1643251838693851,15.35,4.260197614096677
2019-06-18,151561.8737227364,vixshort,0.1650470486702172,15.15,7.905807498560317
2019-06-19,152409.9995086002,vixshort,0.1433,14.33,7.471269575665373
2019-06-20,152328.32599005612,vixshort,0.14284066518566443,14.75,7.344112061482731
2019-06-21,151826.50666348316,vixshort,0.14000756884685694,15.4,8.380022977734612
2019-06-24,152097.43396311125,vixshort,0.14153945154206038,15.26,8.092005546567172
2019-06-25,151453.6500966564,vixshort,0.1628,16.28,6.9418392112818434
2019-06-26,151658.49524306954,vixshort,0.16393080613322844,16.21,6.968179408013869
2019-06-27,152070.65652623473,vixshort,0.1661968274658816,15.82,6.656364677008222
2019-06-28,152505.11753134432,vixshort,0.1685721901439785,15.08,5.79583915844931
2019-07-01,153935.7112930602,vixshort,0.1406,14.06,4.231719787748634
2019-07-02,154685.38991431444,vixshort,0.14476505920476904,12.93,3.953882123936161
2019-07-03,154875.46104443635,vixshort,0.1257,12.57,3.0881803622958106
2019-07-05,154750.97549615466,vixshort,0.12499669125177577,13.28,4.5559935115048855
2019-07-08,154215.3323174816,vixshort,0.12195750217372453,13.96,4.808054269503657
2019-07-09,154187.68351503264,vixshort,0.1218000523501669,14.09,5.017004599284379
2019-07-10,154714.1997002565,vixshort,0.124788701660936,13.03,6.2693815281073455
2019-07-11,155069.84739384413,vixshort,0.12679597054581213,12.93,6.468683488125438
2019-07-12,155414.90237678785,vixshort,0.12873467395765878,12.39,5.891369578273227
2019-07-15,155484.00332376553,vixshort,0.12912188587535667,12.68,6.213126288031002
2019-07-16,155371.59764001542,vixshort,0.12849183732486166,12.86,6.629757901832157
2019-07-17,154925.15267958093,vixshort,0.12598042829621592,13.97,6.632069372248255
2019-07-18,155076.04536031905,vixshort,0.12683087012870875,13.53,7.172061726441494
2019-07-19,154854.19433914556,vixshort,0.12557992911322124,14.45,7.571039313189791
2019-07-22,155197.27756623027,vixshort,0.127512945364872,13.53,7.044010364129523
2019-07-23,155959.3903241348,vixshort,0.13177644956338175,12.61,5.244564054926346
2019-07-24,156481.53999417782,vixshort,0.13467354937720602,12.07,4.68950408491461
2019-07-25,155837.06473621304,vixshort,0.13109493033408645,12.74,4.896773755369627
2019-07-26,156357.53966959857,vixshort,0.1339872968244288,12.16,3.9249260186488737
2019-07-29,156171.47703442734,vixshort,0.1329555296368195,12.83,4.536575332435355
2019-07-30,155645.509916598,vixshort,0.13002555831062357,13.94,5.780063995811362
2019-07-31,154551.6847862935,vixshort,0.1612,16.12,6.629951900459588
2019-08-01,152618.08480439812,vixshort,0.1787,17.87,7.86737341462392
2019-08-02,152354.6887716582,vixshort,0.17728010827606672,17.61,7.2143425256741605
2019-08-05,148535.53029651887,cash,0.0,24.59,7.468612276597746
2019-08-06,148535.53029651887,cash,0.0,20.17,1.749308338255215
2019-08-07,148535.53029651887,vixshort,0.1949,19.49,1.439675826647182
2019-08-08,150186.9325793627,vixshort,0.08455,16.91,-4.5880728528397405
2019-08-09,149742.4990238392,vixshort,0.08183295773707339,17.97,-3.061604333644393
2019-08-12,148926.76536439126,vixlong,0.2109,21.09,-0.39217008341703874
2019-08-13,146745.35496692383,vixshort,0.0876,17.52,-6.231792257936565
2019-08-14,144919.9310206158,vixlong,0.221,22.1,-4.813499088567919
2019-08-15,144126.9201013785,vixlong,0.2167138090118672,21.18,-5.840130094404383
2019-08-16,142388.22182924298,vixshort,0.09234999999999999,18.47,-9.832516518280457
2019-08-19,143409.026618315,vixshort,0.09881077508961283,16.88,-7.224577539696799
2019-08-20,143015.41078906198,vixshort,0.09633046655419082,17.5,-6.46043136405607
2019-08-21,143757.9161019561,vixshort,0.079,15.8,-8.445840790770092
2019-08-22,143515.55213364438,vixshort,0.07744464790403172,16.68,-5.562692665976051
2019-08-23,142172.90829940667,vixshort,0.09935000000000001,19.87,-5.634915972339453
2019-08-26,142577.18420115602,vixshort,0.10190378231061747,19.32,-6.22187409098219
2019-08-27,142318.7395880977,vixshort,0.10027287881792461,20.31,-3.7722450128146683
2019-08-28,142620.43512700158,vixshort,0.1935,19.35,0.2160570738879386
2019-08-29,143798.16005538133,vixshort,0.0894,17.88,-2.064479053360447
2019-08-30,143747.03969197965,vixshort,0.1898,18.98,0.12944088943825705
2019-09-03,142430.54156206982,vixshort,0.182311249531491,19.66,1.557329095627324
2019-09-04,144070.38293374793,vixshort,0.08664999999999999,17.33,-1.102445416971186
2019-09-05,144599.33073954415,vixshort,0.08999105611660242,16.27,-2.774198425238378
2019-09-06,144969.1351867677,vixshort,0.09231241475634142,15.0,-4.014870756854275
2019-09-09,145049.8776006369,vixshort,0.1527,15.27,3.8052967126504473
2019-09-10,145132.88237664828,vixshort,0.1531845900223489,15.2,4.052943750042296
2019-09-11,145467.62919533777,vixshort,0.15513326249384843,14.61,4.240790933214017
2019-09-12,146024.53662872166,vixshort,0.15835540979319096,14.22,3.9624244412455347
2019-09-13,146348.76683900057,vixshort,0.1374,13.74,4.4086804320758795
2019-09-16,146082.28215560276,vixshort,0.1358264369059205,14.67,5.06198710342133
2019-09-17,146213.6866537756,vixshort,0.13660308303250038,14.44,6.0549874606193175
2019-09-18,146845.95555706182,vixshort,0.14032057746209425,13.95,6.6447918417717515
2019-09-19,147174.15248695918,vixshort,0.14223765422051401,14.05,9.585163231944478
2019-09-20,146088.7618743082,vixshort,0.1358647670384352,15.32,9.791044262850606
2019-09-23,146220.1117028456,vixshort,0.13664102150412252,14.91,9.37945918688288
2019-09-24,145292.58573266136,vixshort,0.1705,17.05,10.057423091141816
2019-09-25,145814.69927325236,vixshort,0.1734701613354401,15.96,9.454504039284313
2019-09-26,145644.07121197158,vixshort,0.17250184739867297,16.07,9.916344523766186
2019-09-27,144966.28308348308,vixshort,0.16863288965036438,17.22,10.686454811150178
2019-09-30,145614.68221661958,vixshort,0.1723348358103471,16.24,9.091140822013552
2019-10-01,144524.0465724664,vixshort,0.1660889469711047,18.56,9.799340730795874
2019-10-02,142851.37482468566,vixshort,0.20559999999999998,20.56,9.030855455831734
2019-10-03,143945.13030693046,vixshort,0.1912,19.12,6.21779074929626
2019-10-04,145486.96288245436,vixshort,0.1704,17.04,1.870571668820883
2019-10-07,145204.56687284776,vixshort,0.16878658153379708,17.86,2.673140134631206
2019-10-08,143281.18105874705,vixshort,0.2028,20.28,3.893060966622496
2019-10-09,143902.17729685857,vixshort,0.20624024121331566,18.64,1.8116345967205163
2019-10-10,145274.58945080492,vixshort,0.1757,17.57,0.06214829688877188
2019-10-11,146878.24761214768,vixshort,0.0779,15.58,-2.6035631438460474
2019-10-14,147243.54626473077,vixshort,0.08018765128314174,14.57,-3.4555757902163684
2019-10-15,147493.6515455169,vixshort,0.08174737892793062,13.54,-3.84521524016931
2019-10-16,147702.73187193158,vixshort,0.08304720971177382,13.68,-0.14946125358837392
2019-10-17,147755.15753447634,vixshort,0.1379,13.79,0.1775066190120249
2019-10-18,147783.69141306,vixshort,0.13806645312139496,14.25,1.573707753596052
2019-10-21,148337.8564507311,vixshort,0.14128649045983813,14.0,1.4711938822417459
2019-10-22,147982.09387105593,vixshort,0.13922206411361995,14.46,5.685550775342714
2019-10-23,148260.14760865102,vixshort,0.14083640570286737,14.01,5.686547423233263
2019-10-24,148525.2893160281,vixshort,0.14237015193125174,13.71,5.769089295273403
2019-10-25,149208.1711752073,vixshort,0.14629527118258995,12.65,5.852358253718784
2019-10-28,149011.23350021744,vixshort,0.1451669896398369,13.11,6.208128976726987
2019-10-29,149010.54678554475,vixshort,0.1451630501443879,13.2,7.466964146230998
2019-10-30,149550.8185623513,vixshort,0.1233,12.33,6.7443032149434226
2019-10-31,149208.64166480207,vixshort,0.12128948316441789,13.22,7.15648230085327
2019-11-01,150097.8996714699,vixshort,0.12649542118453388,12.3,5.780310702803713
2019-11-04,150045.96417964165,vixshort,0.12619307456586237,12.83,6.612615428704035
2019-11-05,149686.53172362078,vixshort,0.12409485927768442,13.1,7.421291806223268
2019-11-06,149736.71163525287,vixshort,0.12438839345563948,12.62,6.800120407862004
