,congress_s2,gtaa,vol_overlay,quality_profit,turn_of_month__real_assets,bond_duration_carry__bonds_us,donchian,xs_momentum,bollinger_band
2018-07-30,0.0,-5.9211455419205805e-05,0.00390299999999999,0.0,0.0053451842672714,-0.0008847418547816,-0.008530166749266765,0.0,0.0
2018-07-31,0.006390840568007761,0.0031301735758446636,-0.0009200000000000319,0.033600000000000074,0.0097742800087754,0.0018704442007605,0.0075924098571638066,0.026449999999999863,0.0
2018-08-01,0.0,-0.0029382055263709184,0.0045720000000000205,0.0,-0.0018051517086683,-0.0022553000229093,0.00039962199739984605,0.0,0.0
2018-08-02,0.00427157722046978,0.0004181402901322073,0.003699000000000119,0.0,0.0040160815806717,0.0005641775420772,0.008664764788682389,0.0,0.0
2018-08-03,0.007440250422538597,0.00378332992389363,0.0031079999999998886,0.0,0.0056502699450652,0.0018894235699387,0.0012341723623685574,0.0,0.0
2018-08-06,0.0,5.1388813482322604e-05,0.002726999999999924,0.0,0.0,0.0006550707845098,0.005016508542916576,0.0,0.0
2018-08-07,0.0,0.0034232518032455417,-0.00040300000000015324,0.0,0.0,-0.0013940941350114,0.0030011669432306043,0.0,0.0
2018-08-08,0.009881810153128612,-0.003614838172789292,-0.0010409999999998476,0.0,0.0,-3.4251870659460226e-05,-1.9860872923715966e-05,0.0,0.0
2018-08-09,0.0001001932325288557,-0.0015418116634677848,-0.005747999999999975,0.0,0.0,0.0019171902953361,0.0002468810926021803,0.0,0.0
2018-08-10,2.220446049250313e-16,-0.007291173060975709,-0.0032489999999999464,0.0,0.0,0.0021027873489143,-0.0057270978503007886,0.0,0.0
2018-08-13,0.0,-0.002995373353510078,0.0052320000000001254,0.0,0.0,-0.0004784220468235,-0.003545482579714765,0.0,0.0
2018-08-14,2.220446049250313e-16,0.0027561678473086992,-0.006179000000000046,0.0,0.0,-0.0001486008262139,0.0074050049941603024,0.0,0.0
2018-08-15,0.0,-0.007616979031726312,0.007006000000000068,0.0,0.0,0.0013310128307664,-0.010674140818890732,0.0,0.0
2018-08-16,0.0,0.0063738285338101885,0.002833999999999781,0.0,0.0,0.0002626760994742,0.006980751031486321,0.0,0.0
2018-08-17,0.0,0.004574106374740428,0.0019499999999998963,0.0,0.0,0.0005844063508946,0.0027321922225360673,0.0,0.0
2018-08-20,0.0,0.0021198650127465246,0.0017780000000000573,0.0,0.0,0.0019847901034301,0.0013771714749786224,0.0,0.0
2018-08-21,0.0,0.00114686547434939,-0.00020099999999978468,0.0,0.0,-0.0007865071166976,0.005703554703644809,0.0,0.0
2018-08-22,0.0,0.0023398089400148425,-0.0012390000000002122,0.0,0.0,0.0010746585292734,0.0020629954104045556,0.0,0.0
2018-08-23,0.0,-0.002648521706398954,0.005163999999999946,0.0,0.0,0.0003750065768311,-0.001917540973571108,0.0,0.0
2018-08-24,0.0,0.005252944989931452,0.006531999999999982,0.0,0.0,0.0007283416760263,0.006702979071700366,0.0,0.0
2018-08-27,0.0,0.004681742153854307,0.00029799999999990945,0.0,0.0,-0.0014740971311113,0.0064769654138825405,0.0,0.0
2018-08-28,0.005702255452218585,0.0013935556310622488,0.0047280000000000655,0.0,0.0,-0.0018785394361679,0.0008053726464447575,0.0,0.0
2018-08-29,0.0,0.004666356798001425,-0.0032880000000000686,0.0,-0.0004999999999999,-0.0001670219267788,0.0066167793899907235,0.0,0.0
2018-08-30,0.0,-0.004288796263544836,-0.000132000000000021,0.0,-0.0080398298604491,0.0008336224929643,-0.0020825127595099913,0.0,0.0
2018-08-31,0.0,-0.001011278741554933,-0.001286999999999927,0.016650000000000054,0.0004370479711129,-0.0003455274010628,0.0016479107424292039,0.0627000000000002,0.0
2018-09-04,0.0,-0.003951402844943219,-0.0022480000000001388,0.0,-0.0072275338514646,-0.0016740029666158,-0.0035075819157536214,0.0,0.0
2018-09-05,0.0,-0.0004850132059140977,-0.0026849999999999374,0.0,0.0011352318190125,-0.0006853617616531,-0.005807327810413487,0.0,0.0
2018-09-06,0.0,-0.0009595325333632276,-0.0018620000000002523,0.0,-0.0030888565546874,0.0014453595204307,-0.006222333085315057,0.0,0.0
2018-09-07,0.0,-0.0028849621981974494,0.0016659999999999453,0.0,0.0,-0.0027688340347172,-0.0021776978209880893,0.0,0.0
2018-09-10,0.0,0.002166856014143681,0.0030600000000002847,0.0,0.0,0.0012468344813076,0.002281552812065213,0.0,0.0
2018-09-11,0.0,0.001991098617943665,0.00016599999999988846,0.0,0.0,-0.0020817909356913,0.00404022193604181,0.0,0.0
2018-09-12,0.0,0.001684874754632526,0.0047719999999999985,0.0,0.0,0.0011849579937745,-0.0016785130447083407,0.0,0.0
2018-09-13,0.0,0.00013656622949986819,0.00032999999999994145,0.0,0.0,0.0004180940306187,0.005436314499500217,0.0,0.0
2018-09-14,0.0,-0.0026337927780158976,-0.004446999999999979,0.0,0.0,-0.001241182376698,0.0006795413427382879,0.0,0.0
2018-09-17,0.0,-0.0009356269196214573,0.004469999999999974,0.0,0.0,-5.161712013143638e-05,-0.010026341519425719,0.0,0.0
2018-09-18,0.0,0.0017650461997087419,0.0009550000000000392,0.0,0.0,-0.0026589521600592,0.005857499212177597,0.0,0.0
2018-09-19,0.0,-0.001055425537036303,0.0066790000000001015,0.0,0.0,-0.0016526991801,-0.001033329216361345,0.0,0.0
2018-09-20,0.0,0.0036689242658927146,-0.0004899999999999904,0.0,0.0,0.0009406049567619,0.009304580432611509,0.0,0.0
2018-09-21,0.0,0.00023325800915907635,-0.0028089999999999504,0.0,0.0,0.0005188606428798,-0.00355604098017559,0.0,0.0
2018-09-24,0.0,-0.00127190841699798,-0.0011139999999999484,0.0,0.0,-0.0011621170201659,-0.0014783512548903754,0.0,0.0
2018-09-25,0.0,-7.494432582144661e-05,-0.0025920000000001497,0.0,0.0,-0.0004924628024032,0.0004929944507843231,0.0,0.0
2018-09-26,0.0,-0.00298381326396846,0.002567000000000208,0.0,-0.0004999999999998,0.0023499882628884,-0.003971263017228832,0.0,0.0
2018-09-27,0.0,0.0022573351536743225,-0.00032799999999999496,0.0,0.0027606691524253,0.0005655749184583,0.003735755392078266,0.0,0.0
2018-09-28,0.0,0.004416266187616591,0.0033160000000000966,0.0,0.0039189350504748,-0.0003490002615069,-0.00020683004798305316,0.0,0.0
2018-10-01,0.0,0.0031588636221480115,-0.0002620000000000955,0.0,0.0008167329231614,-0.0016390336947242,0.0020099665074591044,0.0,0.0
2018-10-02,0.0,0.00021514553238621836,0.0004249999999998977,0.0,-0.005532747137524,0.0014910935510342,-0.0008102966206047224,0.0,-0.003522198318830716
2018-10-03,0.0,0.00028343717480283637,-0.0065070000000000405,0.0,-0.0028309622309256,-0.0051930473671736,0.000517496070271406,0.0,0.0030714872712525043
2018-10-04,0.0,-0.005687563250075578,-0.005040999999999962,0.0,0.0,-0.0026786428124295,-0.00880360508743272,0.0,-0.005030563491041806
2018-10-05,0.0,-0.0019186166658449189,-3.2999999999949736e-05,0.0,0.0,-0.0029763541299971,-0.005930212452783135,0.0,-0.0034195155623470974
2018-10-08,0.0,0.0018442670332603495,-0.000928000000000262,0.0,0.0,-0.0007168219288493,-0.0019162464739752583,0.0,-0.0007107586739758531
2018-10-09,0.0,0.001471333775870054,-0.027242999999999795,0.0,0.0,0.0023728417760498,0.000625411730047265,0.0,-0.0005409625377801319
2018-10-10,0.0,-0.014312250669573201,-0.017517999999999923,0.0,0.0,-0.0016362565667379,-0.024971224644000256,0.0,-0.02568680008359503
2018-10-11,0.0,-0.013014062463744591,0.005089999999999817,0.0,0.0,0.0031153532819037,0.0,0.0,-0.01593608615039499
2018-10-12,0.0,0.004117087037317724,-0.0021959999999998647,0.0,0.0,4.528216636767724e-06,0.0,0.0,0.013369196977058406
2018-10-15,0.0,0.0002175969734092842,0.008374000000000104,0.0,0.0,-0.0001809303762214,0.0,0.0,-0.004467980819819362
2018-10-16,0.0,0.009496153257866125,0.00025599999999981193,0.0,0.0,0.0011762483393353,0.0,0.0,0.02622468592951588
2018-10-17,0.0,-0.002425406471308289,-0.005746999999999836,0.0,0.0,-0.0021876963803156,0.0,0.0,-0.0008791289405006841
2018-10-18,0.0,-0.0059754791898885,-0.000292000000000181,0.0,0.0,-0.0002835373982332,0.0,0.0,-0.01898369059914784
2018-10-19,0.0,0.00239718795635091,-0.0016739999999999533,0.0,0.0,-0.0006939983220432,0.0,0.0,-0.00431347956188477
2018-10-22,0.0,-0.0031575328701549665,-0.00218700000000005,0.0,0.0,-0.0002725010287736,0.0,0.0,-0.00022385076535458293
2018-10-23,0.0,-0.005055746927367433,-0.012160999999999866,0.0,0.0,0.0009416049779798,0.0,0.0,-0.006094118970314644
2018-10-24,0.0,-0.007044509865231641,0.007244999999999724,0.0,0.0,0.0020076332365788,0.0,0.0,-0.03814319980834324
2018-10-25,0.0,0.007368701133861455,-0.007098999999999855,0.0,0.0,-0.0011463678310321,0.0,0.0,0.024723874657497813
2018-10-26,0.0,-0.006935521912899811,-0.0023019999999999152,0.0,0.0,0.0019510875645289,0.0,0.0,-0.017821868804975827
2018-10-29,0.0,-0.0012034421917108684,0.006350000000000078,0.0,-0.0005,-0.0006136566114302,0.0,0.0,-0.01063520881354163
2018-10-30,0.0,0.004988051063324672,0.004189999999999694,0.0,0.011371283957327,-0.001508621308557,0.0,0.0,0.01765506608921119
2018-10-31,0.0,-0.0021517570822106036,0.003964000000000301,-0.03210000000000013,-0.0065634640711446,-0.0018207860117099,0.0,-0.0848000000000001,0.012255729236960944
2018-11-01,0.0,0.0008413007570804432,-0.002299000000000051,0.0,0.0119021066690301,0.0012494466555677,0.0,0.0,0.015051280620090202
2018-11-02,0.0,-0.0015911235338972318,0.0024610000000000465,0.0,-0.0080121907603492,-0.0034955085155946,0.0,0.0,-0.005829117397662786
2018-11-05,0.0,0.002736282850541505,0.0023969999999999825,0.0,0.0132647203540832,0.0012049377046089,0.0,0.0,0.0008722916677113002
2018-11-06,0.0,0.0008996096828621791,0.008567000000000213,0.0,0.0,0.0002689137516367,0.0,0.0,0.0061077797673987355
2018-11-07,0.0,0.0022170427446053242,-0.0007350000000000412,0.0,0.0,0.00117825407812,0.0,0.0,0.02345753372442072
2018-11-08,0.0,5.978752268509524e-05,-0.0037930000000001574,0.0,0.0,-0.0011415290138242,0.0,0.0,-0.0036454111675687795
2018-11-09,0.0,8.967592252662193e-05,-0.007690999999999892,0.0,0.0,0.0014318238342967,0.0,0.0,-0.015086410370014125
2018-11-12,0.0,0.00026900364442949964,-0.0006429999999998381,0.0,0.0,0.0007738000253688,0.0,0.0,-0.023153574096267393
2018-11-13,0.0,-0.0002689313009294203,-0.0027890000000002635,0.0,0.0,-0.0004226396999922,0.0,0.0,-0.0015042482323351924
2018-11-14,0.0,-0.00035867152590607354,0.004237000000000046,0.0,0.0,-0.0001245648760517,0.0,0.0,-0.007213477481191166
2018-11-15,0.0,-0.0012558007606453536,0.001052000000000053,0.0,0.0,5.544022733353082e-06,0.0,0.0,0.014183213658758964
2018-11-16,0.0,0.001945944896270202,-0.006723999999999952,0.0,0.0,0.0015743980748118,0.0,0.0,0.0004437465735092072
2018-11-19,0.0,0.00023903575989359105,-0.007388999999999979,0.0,0.0,4.449936518463593e-05,0.0,0.0,-0.023311479275499147
2018-11-20,0.0,-0.0018520844247648105,0.0013259999999999383,0.0,0.0,-0.0007671427128711,0.0,0.0,-0.018344806519209
2018-11-21,0.0,0.00014963879083240705,-0.002574999999999883,0.0,0.0,0.0008017637208509,0.0,0.0,0.008344042274545549
2018-11-23,0.0,-0.0003590793657956004,0.006240000000000023,0.0,0.0,-0.0004505873251912,0.0,0.0,-0.004522621212678324
2018-11-26,0.0,0.0003292743209264426,0.0012929999999999886,0.0,0.0,0.0001693680987992,0.0,0.0,0.016991277615910683
2018-11-27,0.0,0.000778028573724221,0.009034999999999904,0.0,0.0,-0.0001305445909483,0.0,0.0,-0.0008730788223154651
2018-11-28,0.0,0.001614649256014733,-0.0005890000000000617,0.0,-0.0004999999999998,0.0008887695813486,0.0,0.0,0.026505959849410843
2018-11-29,0.0,5.970542098321374e-05,0.0025400000000002088,0.0,0.0010671746072522,0.0013646520031978,0.0,0.0,-0.002491907109868463
2018-11-30,0.0,0.0016418010526171312,0.005177999999999905,0.006400000000000183,-0.000837306764062,0.0005093240122832,0.0,0.011900000000000022,0.006306915263721402
2018-12-03,0.0,0.001443383316267921,-0.012699000000000016,0.0,0.0140328650808027,0.0028532886320278,0.0,0.0,0.013209592257863667
2018-12-04,0.0,-0.0019156603626045987,-0.0009300000000000974,0.0,-0.0206650679250898,0.0027214692051494,0.0,0.0,-0.0376647477442168
2018-12-06,0.0,0.004955303064287042,-0.009052999999999756,0.0,0.0085837673565459,0.0008312357063119,0.0,0.0,0.0007290532222861135
2018-12-07,0.0,-0.0019205647436846274,0.0006299999999996864,0.0,0.0,0.0007370800838617,0.0,0.0,-0.025645019678962044
2018-12-10,0.0,-0.001086391222601235,5.100000000002325e-05,0.0,0.0,0.0009016750225607,0.0,0.0,0.0030116185919499827
2018-12-11,0.0,-0.00036291149928158184,0.002159000000000244,0.0,0.0,-0.0004305001734097,0.0,0.0,0.0007148156789325011
2018-12-12,0.0,-0.00330100272707079,-0.00023700000000004273,0.0,0.0,-0.000740963584072,0.0,0.0,0.00809535157797181
2018-12-13,0.0,0.0011485262896366866,-0.007240000000000246,0.0,0.0,0.0005484557867845,0.0,0.0,-0.004958878468550809
2018-12-14,0.0,-0.00023929671314193435,-0.008287000000000155,0.0,0.0,0.0002709135257219,0.0,0.0,-0.01945223379716421
2018-12-17,0.0,-0.006318282200056369,-0.00010599999999993948,0.0,0.0,0.0009097897165086,0.0,0.0,-0.021568365577927073
2018-12-18,0.0,0.0022881858887475737,-0.006369999999999987,0.0,0.0,0.0018949851318436,0.0,0.0,0.00164162746855534
2018-12-19,0.0,-0.0014765068062373432,-0.006277000000000199,0.0,0.0,0.0013217167218665,0.0,0.0,-0.0204678213027486
2018-12-20,0.0,-0.0027185010173316204,-0.008193000000000006,0.0,0.0,-0.002400897906185,0.0,0.0,-0.015610089999714583
2018-12-21,0.0,-0.0022407969430471297,-0.010367999999999933,0.0,0.0,-0.0010819493481817,0.0,0.0,-0.02618844314544655
2018-12-24,0.0,-0.005603072656836794,0.019687999999999706,0.0,0.0,0.0003361803167559,0.0,0.0,-0.022836108286697576
2018-12-26,0.0,0.004548568239633566,0.003738000000000241,0.0,0.0,-0.0004491072319691,0.0,0.0,0.053112154658929045
2018-12-27,0.0,0.0005492819401013982,-0.0007730000000000237,0.0,-0.0005,0.0005396371467061,0.0,0.0,0.005488607928636036
2018-12-28,0.0,0.0015225394551912075,0.0038009999999999433,0.0,0.0018737248938235,0.0031541677430712,0.0,0.0,0.00036228534041704563
2018-12-31,-0.00024786691913902814,0.0013494212036082587,0.00023200000000000998,-0.0935999999999999,0.0048014451491499,0.0017457239561098,0.0,-0.08479999999999999,0.008513041113618502
2019-01-02,0.0,0.0003948125426431748,-0.009720000000000062,0.0,-0.0035919415149776,0.0015090761235753,0.0,0.0,0.003631787341788373
2019-01-03,0.0,0.0014539984686958718,0.013508000000000298,0.0,0.0047852635682343,0.0035541767108433,0.0,0.0,-0.024817591940252792
2019-01-04,-0.006241790167777039,-0.0014933699245034404,0.003006000000000064,0.0,0.0293330316691509,-0.0010776607702805,0.0,0.0,0.03787040943042186
2019-01-07,0.0,-0.000498534471220391,0.0036679999999997825,0.0,0.0,-4.967114031848019e-06,0.0,0.0,0.012529214535976552
2019-01-08,0.0,-0.00045721787082109167,0.002035000000000009,0.0,0.0,0.0004294006365066,0.0,0.0,0.011147558957960824
2019-01-09,0.0,0.00010396068514251233,0.0016439999999999788,0.0,0.0,0.0007818779339127,0.0,0.0,0.007269095222647071
2019-01-10,0.0,-8.31599027535379e-05,-0.000276000000000054,0.0,0.0,-0.0009545179865956,0.0,0.0,0.004006511193262341
2019-01-11,0.0,0.0005405843228374341,-0.0022419999999998552,0.0,0.0,0.0012909073739182,0.0,0.0,-0.0013754105967508368
2019-01-14,0.0,-0.0001039023556380636,0.004473999999999867,0.0,0.0,-0.0015030825938467,0.0,0.0,-0.008205417073645638
2019-01-15,-0.0004422785707118848,-0.00018704367442690106,0.0011150000000001992,0.0,0.0,8.255169976147114e-05,0.0,0.0,0.013049932681707954
2019-01-16,0.0,-0.00010393259239338537,0.0031289999999997153,0.0,0.0,0.0005745743288182,0.0,0.0,0.003374751401474363
2019-01-17,0.0,-0.0003326188655997653,0.005209000000000019,0.0,0.0,0.0004045757315134,0.008373854579327933,0.0,0.008234557561825673
2019-01-18,0.0,-0.0005822766910118515,-0.005225999999999953,0.0,0.0,-0.0008151248305946,0.008208269096311893,0.0,0.011077936006603117
2019-01-22,0.0,0.0006450390705503573,0.0006109999999999172,0.0,0.0,0.0011236084893047,-0.014038435583998976,0.0,-0.01651849978882325
2019-01-23,0.0,-8.317719527217715e-05,0.00038999999999989043,0.0,0.0,0.0003889116840292,1.5672605033101306e-05,0.0,-3.321737904726785e-05
2019-01-24,-0.006824883347974486,0.000561492771480987,0.0033009999999997763,0.0,0.0,0.0023210277793147,0.004325894337534386,0.0,0.004589462367978303
2019-01-25,0.0,-0.0004156871661286088,-0.0030050000000000354,0.0,0.0,-0.0008087429523013,0.010728578749753304,0.0,0.010908073007854124
2019-01-28,0.0,6.237900507133354e-05,-0.0003889999999999727,0.0,0.0,-0.0005768492739948,-0.008023138574391075,0.0,-0.008185287108410932
2019-01-29,-0.014654478816087613,0.0005197926181130796,0.012631000000000281,0.0,-0.0004999999999998,0.0018962554134968,-0.003916854788870605,0.0,-0.004262353224813609
2019-01-30,-1.1102230246251565e-16,0.0004156180592913561,0.007516999999999774,0.0,0.0127704507014715,0.0027243664968477,0.016395437969908278,0.0,0.01676193644126789
2019-01-31,0.0,0.0006632676008404559,0.0008790000000000742,0.08570000000000011,-0.0007975297555819,0.0037904520278802,0.010398172556317586,0.04260000000000019,0.010628398657660298
2019-02-01,0.0016267262829563478,-0.0021529273367617563,0.006073999999999913,0.0,-0.000550317771333,-0.0023928959576456,-0.00027324309785881074,0.0,-0.00047579397205577134
2019-02-04,0.0,0.0009524288473241604,0.0035909999999999,0.0,0.0058001427004441,-0.0009871685135123,0.010316883253487008,0.0,0.01056665367776044
2019-02-05,-0.014303486215345607,0.0013619514219254114,-0.0010409999999999586,0.0,0.0040189551220726,0.002096511135794,0.004508728014107621,0.0,0.004660775467191236
2019-02-06,-0.009127733110987024,-0.0010379418178655397,-0.008271999999999946,0.0,0.0,-0.0002120300302901,-0.0017913457423432977,0.0,-0.0018623171008951278
2019-02-07,0.0,0.002083099218033846,0.0011579999999999924,0.0,0.0,0.0011881591124151,-0.01029421312420753,0.0,-0.0104215336084037
2019-02-08,-0.021764493136178453,-1.3702206343779721e-05,0.00045600000000001195,0.0,0.0,0.0012552193358892,0.0015407805939391395,0.0,0.0015629505282603873
2019-02-11,0.0,0.00048264880259130116,0.010580000000000034,0.0,0.0,-0.0013464443993493,0.0026704214334700715,0.0,0.002680263793496618
2019-02-12,0.0,-0.0014569791101455287,0.0027680000000001037,0.0,0.0,0.0002982507626246,0.013063476675294838,0.0,0.013147310248398325
2019-02-13,0.0,0.0004307833796661775,-0.0015180000000000193,0.0,0.0,-0.0013677252678689,0.0023956183964175537,0.0,0.0022917321812772062
2019-02-14,0.0,0.0014357472009782768,0.00905200000000006,0.0,0.0,0.0022024409513975,0.0005407720155821139,0.0,0.0006983953388732811
2019-02-15,0.0,0.0009676813871206669,0.0015380000000000393,0.0,0.0,0.0005002816640528,0.010391198437749827,0.0,0.010174865793735277
2019-02-19,0.0,0.00025680312324416477,0.0016720000000001178,0.0,0.0,0.0011686096478723,0.002260968291889265,0.0,0.001224820071980659
2019-02-20,0.0,-0.0011733987164578297,-0.00296300000000016,0.0,0.0,-0.0003424887204741,0.0022858552133582233,0.0,0.0005243657178737315
2019-02-21,0.0,-0.0003177410270130965,0.005228999999999928,0.0,0.0,-0.0021936581550856,-0.0036201961796368254,0.0,-0.002285057144264968
2019-02-22,-0.0034478186048630954,0.00157966041715496,0.001290999999999931,0.0,0.0,0.0025401150486785,0.0073582988341041045,0.0,0.00434951858981214
2019-02-25,0.0,-0.0016566841060149384,-0.0007460000000000244,0.0,0.0,-0.0006832473583403,0.0017162379930710792,0.0,0.0016952790431676856
2019-02-26,0.0,1.8019690117832e-06,-0.0005089999999999817,0.0,-0.0004999999999999,0.0016115469169066,-0.002511483827808747,0.0,8.892222999468125e-05
2019-02-27,0.0,-0.0015015780715182947,-0.0015960000000000418,0.0,-0.0036030018913555,-0.002737971478803,0.00024046558476475965,0.0,-0.0003853447577010227
2019-02-28,0.0,0.00010295674445148784,0.005376999999999965,0.036000000000000254,-0.0035023431872375,-0.0013136335092214,-0.00274450479944921,0.03849999999999998,-0.0013662978867114983
2019-03-01,0.0,0.0003572889885974373,-0.0031449999999999534,0.0,0.0016701442506738,-0.0018632917115899,0.007701985789472898,0.0,0.004266103776016772
2019-03-04,0.0,0.00046827825216411156,-0.0009500000000000064,0.0,0.0023271388340808,0.0018288832059602,-0.004389423330441677,0.0,-0.001043920965966505
2019-03-05,0.0,0.0002528708960201076,-0.005267000000000133,0.0,0.0015242066804996,0.0004998486465882,-0.0017932291605343709,0.0,-8.575366269791829e-05
2019-03-06,0.0,-0.0016850192809252373,-0.006769999999999943,0.0,0.0,0.0012618961387999,-0.010592437466295235,0.0,-0.003783909148327491
2019-03-07,0.0,-0.0016306262337801858,-0.0019649999999998835,0.0,0.0,0.0024387124738416,-0.009564386355050636,0.0,-0.006568939391802697
2019-03-08,0.0,-0.0001124909844448796,0.012367999999999935,0.0,0.0,0.0009385494640871,-0.0013717958647088135,0.0,-0.0012066100897615284
2019-03-11,0.0,0.005834995867028736,0.0029280000000000417,0.0,0.0,-9.53069048107158e-05,0.017402878431191704,0.0,0.011385021410817098
2019-03-12,0.0,0.0020852477175745676,0.005735000000000046,0.0,0.0,0.0021391616207248,0.003055598038600005,0.0,0.0029221295442427575
2019-03-13,0.0,0.0024755202540445165,-0.00040399999999995995,0.0,0.0,5.527908953703586e-05,0.006042590910026124,0.0,0.0045778435439898235
2019-03-14,0.0,-0.0001936860149209796,0.004148000000000263,0.0,0.0,-0.0014056800472118,-0.0021486124674103824,0.0,-0.0007152122354140422
2019-03-15,0.0,0.0011818568060790735,0.0032890000000000974,0.0,0.0,0.0023854762181165,0.0054382333938911565,0.0,0.004651545770205656
2019-03-18,0.0,-0.00021540161806044011,0.0002670000000000172,0.0,0.0,-0.000334450408398,0.004307573914640761,0.0,0.001153572459199781
2019-03-19,0.0,-0.000581325101054242,-0.0030409999999999604,0.0,0.0,-0.0003314233575308,-0.0005898273714287638,0.0,9.406067453920919e-05
2019-03-20,0.0,0.0009543751411091872,0.009290999999999716,0.0,0.0,0.0046892238736225,-0.0028295328755910676,0.0,-0.001069839543054174
2019-03-21,0.0,0.0056178007344500624,-0.015660000000000007,0.0,0.0,0.0008133336999949,0.013158387676457162,0.0,0.0032600322545601745
2019-03-22,0.0,-0.0043280999157746525,-0.0010139999999998484,0.0,0.0,0.0040786076777602,-0.025646090124016085,0.0,-0.0055369501730587745
2019-03-25,0.0,0.00039456519701031034,0.006192999999999893,0.0,0.0,0.0010685861757707,-0.0010043305850435669,0.0,0.00152346065668163
2019-03-26,0.0,0.002969808611838154,-0.004502000000000006,0.0,0.0,-0.0002917505549264,0.004001199738405514,0.0,0.005853032673744485
2019-03-27,0.0,-0.00125029332949389,0.003546000000000049,0.0,-0.0004999999999999,0.0021485791895869,-0.003870958156811599,0.0,-0.0029986913545101412
2019-03-28,0.0,0.002719339645967711,0.005247000000000002,0.0,0.0056933326677665,0.0010400460201885,0.0021794525355891547,0.0,0.004408269241669371
2019-03-29,0.0,0.0013494957673527708,0.009927999999999937,0.0,0.0024526785134129,-9.270653870269152e-05,0.004531370176176441,0.0,0.0030223270022289306
2019-04-01,0.0,0.003973193764852834,0.0007269999999999222,0.0,0.0058981119919302,-0.0039175389744113,0.008249335382796597,0.0,0.007198622056266757
2019-04-02,0.0,0.001795595712631659,0.001387000000000027,0.0,0.0016185217578,0.0008850330238273,0.0014947751411698018,0.0,-0.0008327368010353497
2019-04-03,0.0,0.001430637379612465,0.0021420000000000883,0.0,-0.0006810126986379,-0.0022734094153166,0.0023803171213419017,0.0,0.0018689054965852492
2019-04-04,0.0,-0.00014907063445956936,0.003977999999999815,0.0,0.0,0.0010321137968341,0.0007815389725103206,0.0,0.0017393773662470746
2019-04-05,0.0,0.002982474010964742,0.0008179999999999854,0.0,0.0,0.000889902558812,0.0032732414635834317,0.0,0.0033468913872340966
2019-04-08,0.0,-0.00090393314145365,-0.004314999999999958,0.0,0.0,-0.0010579735230683,0.0017159489577742715,0.0,-0.0005768550573962417
2019-04-09,0.0,-0.0031752019619790683,0.002825999999999773,0.0,0.0,0.0010751932561861,-0.006855735492340087,0.0,-0.0043665527805298865
2019-04-10,0.0,0.003684253843986962,-0.00016400000000016401,0.0,0.0,0.0024576217151995,0.007301787101317236,0.0,0.004864601808612701
2019-04-11,0.0,-0.0010588999007371536,0.005601000000000189,0.0,0.0,-0.0012653201848549,-0.0013185654398306657,0.0,-0.0005518297637336911
2019-04-12,0.0,0.0030234568659412986,-0.00045600000000001195,0.0,0.0,-0.0019249836818608,0.004849043049536705,0.0,0.0012799480384426687
2019-04-15,0.0,-0.0006587625684617571,0.0005539999999997214,0.0,0.0,8.237505207013551e-05,-0.0011086464864966672,0.0,-0.0010777923573361825
2019-04-16,0.0,-0.004191034712549779,-0.0020499999999998852,0.0,0.0,-0.0019131299785401,0.001930467650866241,0.0,0.0006774835272207458
2019-04-17,0.0,-0.0016097975258498876,0.0015330000000000066,0.0,0.0,-0.0003952876678609,-0.0026862161694667375,0.0,-0.003259749297203518
2019-04-18,0.0,0.0020208107575045986,0.0009120000000000239,0.0,0.0,0.0018464878870118,0.00014272384608027266,0.0,-0.0010062800042917042
2019-04-22,0.0,-0.002207844535602743,0.007578000000000085,0.0,0.0,-0.0013554109109907,0.0004979864421068569,0.0,-0.0008813819207583728
2019-04-23,0.0,0.005179667080313699,-0.0019659999999998012,0.0,0.0,0.0018670506271495,0.012121545739276707,0.0,0.005444183973435823
2019-04-24,0.0,-0.00010129024266603004,-0.00022599999999994846,0.0,0.0,0.0025595196974655,-0.0009681800665983786,0.0,0.000977655127493593
2019-04-25,0.0,-0.0008094375871611215,0.0037169999999999703,0.0,0.0,-0.0003686384694558,-0.0013628340728619737,0.0,-0.0028800135620704603
2019-04-26,0.0,0.003729524326715916,0.0010619999999998964,0.0,-0.0005,0.0020778060783001,0.004989805951844728,0.0,0.003541346188110195
2019-04-29,0.0,-0.0008815455281075968,0.0002889999999999837,0.0,-0.0026680422603303,-0.0020215117955747,0.0026185982188504653,0.0,0.0017519110054879938
2019-04-30,0.0,0.0021995392243270295,-0.00594400000000006,0.04180000000000006,0.0009516939498802,0.0013861788281435,-0.004133497246729623,0.027249999999999774,-0.001998682492416748
2019-05-01,0.0,-0.0028057246932294833,-0.0020059999999998412,0.0,-0.0015063233172251,-0.0003885447446735,-0.006426431634618313,0.0,-0.00327939705481195
2019-05-02,0.0,-0.0012244111578983974,0.008302000000000032,0.0,-0.0042935081070702,-0.0019706913273817,-0.000756661899259492,0.0,0.0016325354767883216
2019-05-03,0.0,0.006318770897428161,-0.0033080000000001997,0.0,0.008898444156459,0.0018780147261309,0.014784151259648048,0.0,0.006970848497097171
2019-05-06,0.0,-0.003431444006735229,-0.013863999999999987,0.0,0.0,0.0011141175480416,-0.002905849451901088,0.0,0.0004731268020268242
2019-05-07,0.0,-0.010101693127819611,-0.0009509999999999241,0.0,0.0,0.0008897109446218,-0.018394843801016636,0.0,-0.007242883691800817
