date,ret
2022-08-08,197542.45011291475
2022-08-09,197225.49436149764
2022-08-10,200384.30052254154
2022-08-11,200384.30052254154
2022-08-12,201326.04128048962
2022-08-15,201326.04128048962
2022-08-16,201326.04128048962
2022-08-17,201326.04128048962
2022-08-18,201193.61491806534
2022-08-19,198568.6451936108
2022-08-22,197001.48034769818
2022-08-23,198824.53791357804
2022-08-24,198824.53791357804
2022-08-25,198824.53791357804
2022-08-26,198824.53791357804
2022-08-29,199208.6055122062
2022-08-30,203642.7159243566
2022-08-31,203554.47391502047
2022-09-01,204420.99619039588
2022-09-02,204420.99619039588
2022-09-06,205486.9111701548
2022-09-07,206702.31888914938
2022-09-08,206702.31888914938
2022-09-09,206702.31888914938
2022-09-12,206702.31888914938
2022-09-13,206702.31888914938
2022-09-14,210114.01020263808
2022-09-15,208772.9083359144
2022-09-16,205638.9375696838
2022-09-19,205638.9375696838
2022-09-20,205638.9375696838
2022-09-21,204307.18883507975
2022-09-22,203449.86707521678
2022-09-23,200219.70175097886
2022-09-26,197895.59810618786
2022-09-27,199421.18436951225
2022-09-28,199776.68290214424
2022-09-29,199776.68290214424
2022-09-30,202427.65819083588
2022-10-03,202236.89228934562
2022-10-04,202236.89228934562
2022-10-05,202236.89228934562
2022-10-06,202236.89228934562
2022-10-07,201252.34148250995
2022-10-10,204228.61374440347
2022-10-11,201766.0848547249
2022-10-12,201766.0848547249
2022-10-13,201766.0848547249
2022-10-14,201766.0848547249
2022-10-17,205614.58984396514
2022-10-18,205614.58984396514
2022-10-19,203908.36718002066
2022-10-20,206746.6484070705
2022-10-21,206857.46785688397
2022-10-24,206857.46785688397
2022-10-25,206857.46785688397
2022-10-26,206857.46785688397
2022-10-27,206857.46785688397
2022-10-28,207015.66941479052
2022-10-31,207015.66941479052
2022-11-01,207015.66941479052
2022-11-02,205693.65543037592
2022-11-03,205553.48268126848
2022-11-04,205553.48268126848
2022-11-07,205553.48268126848
2022-11-08,205553.48268126848
2022-11-09,205553.48268126848
2022-11-10,210258.89444061453
2022-11-11,210258.89444061453
2022-11-14,210258.89444061453
2022-11-15,213194.04613453918
2022-11-16,211327.9723491269
2022-11-17,209208.53033559243
2022-11-18,209208.53033559243
2022-11-21,208035.56587500757
2022-11-22,208831.61973290675
2022-11-23,208831.61973290675
2022-11-25,208831.61973290675
2022-11-28,209033.41722950243
2022-11-29,210505.99146078303
2022-11-30,210505.99146078303
2022-12-01,210505.99146078303
2022-12-02,208590.80478063584
2022-12-05,208590.80478063584
2022-12-06,208258.3677279994
2022-12-07,208606.4393156992
2022-12-08,208606.4393156992
2022-12-09,208606.4393156992
2022-12-12,209056.83041121822
2022-12-13,209056.83041121822
2022-12-14,208966.19680543232
2022-12-15,206671.66275213877
2022-12-16,206038.28737088325
2022-12-19,206038.28737088325
2022-12-20,205605.83682260272
2022-12-21,205605.83682260272
2022-12-22,205605.83682260272
2022-12-23,202776.8399017114
2022-12-27,202776.8399017114
2022-12-28,203128.0292135702
2022-12-29,204558.27999595026
2022-12-30,204558.27999595026
2023-01-03,205803.27628963548
2023-01-04,204572.50132056462
2023-01-05,204572.50132056462
2023-01-06,204730.29736067995
2023-01-09,204730.29736067995
2023-01-10,204542.3453433136
2023-01-11,204542.3453433136
2023-01-12,204542.3453433136
2023-01-13,204542.3453433136
2023-01-17,204542.3453433136
2023-01-18,206348.53980272543
2023-01-19,206454.4166646266
2023-01-20,206454.4166646266
2023-01-23,206454.4166646266
2023-01-24,206454.4166646266
2023-01-25,204088.41145852476
2023-01-26,204088.41145852476
2023-01-27,204088.41145852476
2023-01-30,204249.26216700237
2023-01-31,204562.2219743485
2023-02-01,204562.2219743485
2023-02-02,204726.89970279223
2023-02-03,204480.30198764044
2023-02-06,203872.69307214994
2023-02-07,203872.69307214994
2023-02-08,203872.69307214994
2023-02-09,203872.69307214994
2023-02-10,204087.39809878886
2023-02-13,204087.39809878886
2023-02-14,204087.39809878886
2023-02-15,204087.39809878886
2023-02-16,204087.39809878886
2023-02-17,204087.39809878886
2023-02-21,202769.4379527186
2023-02-22,200778.68445940717
2023-02-23,201305.26352596757
2023-02-24,199202.44854369306
2023-02-27,199729.8425696407
2023-02-28,199224.5669135454
2023-03-01,201879.04644216644
2023-03-02,201422.96088473452
2023-03-03,201422.96088473452
2023-03-06,201422.96088473452
2023-03-07,201787.34321548018
2023-03-08,203381.7186538992
2023-03-09,203381.7186538992
2023-03-10,203237.35547934825
2023-03-13,200485.48623171926
2023-03-14,200602.1408828949
2023-03-15,200602.1408828949
2023-03-16,200602.1408828949
2023-03-17,200602.1408828949
2023-03-20,200614.7688483241
2023-03-21,200614.7688483241
2023-03-22,200993.90350970245
2023-03-23,202638.30528225104
2023-03-24,200749.36983258923
2023-03-27,200749.36983258923
2023-03-28,200749.36983258923
